 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 30.20 logg 4.00 R/R0 9.53 R 6.6282E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.01491370E-54
 5.39979250E+01 1.79398640E-52
 5.86907500E+01 7.02705950E-51
 6.42768940E+01 2.74423990E-49
 6.72896990E+01 1.65227380E-48
 7.05988270E+01 9.85723640E-48
 7.23785180E+01 2.35418050E-47
 7.42502560E+01 5.54667850E-47
 7.42530130E+01 6.38800770E-47
 8.28169820E+01 1.25589940E-45
 8.60000000E+01 3.01651610E-45
 9.36183240E+01 1.96529050E-44
 9.96000000E+01 1.22543080E-43
 1.03800000E+02 5.89776050E-42
 1.07659770E+02 3.51377810E-40
 1.16388060E+02 1.39503500E-36
 1.21300000E+02 8.60279690E-35
 1.26656480E+02 5.27352440E-33
 1.26657280E+02 5.27663190E-33
 1.27447660E+02 9.39341910E-33
 1.27448480E+02 9.39895110E-33
 1.29343070E+02 3.63418120E-32
 1.31295690E+02 1.40326430E-31
 1.33308180E+02 5.40728740E-31
 1.34337740E+02 1.06059670E-30
 1.35383330E+02 2.07912330E-30
 1.35384240E+02 2.08034040E-30
 1.37200850E+02 6.52916140E-30
 1.39067840E+02 2.04684760E-29
 1.39068810E+02 2.04804210E-29
 1.40058470E+02 3.70430280E-29
 1.41063320E+02 6.70054980E-29
 1.41064320E+02 6.70445340E-29
 1.44205920E+02 4.04191130E-28
 1.47491730E+02 2.42576480E-27
 1.50930770E+02 1.44782670E-26
 1.52711150E+02 3.52932180E-26
 1.54534020E+02 8.58995710E-26
 1.54535210E+02 8.63131310E-26
 1.57236080E+02 3.09501470E-25
 1.60034310E+02 1.10649050E-24
 1.60035590E+02 1.10725460E-24
 1.60224390E+02 1.20454870E-24
 1.60225670E+02 1.20523810E-24
 1.62147230E+02 2.80598680E-24
 1.64116780E+02 6.52504750E-24
 1.64118130E+02 1.93612540E-25
 1.65325350E+02 3.21859140E-25
 1.66551860E+02 5.35021810E-25
 1.66553240E+02 5.35326910E-25
 1.68739650E+02 1.29841230E-24
 1.70985680E+02 3.14454870E-24
 1.70987140E+02 2.80679330E-24
 1.71113420E+02 2.94773860E-24
 1.71114880E+02 2.43398530E-24
 1.71458910E+02 2.78070160E-24
 1.71460380E+02 1.57507410E-24
 1.72433830E+02 2.29126930E-24
 1.72435320E+02 8.10593040E-25
 1.75831390E+02 2.94038570E-24
 1.79365540E+02 1.06309360E-23
 1.79367150E+02 1.06369890E-23
 1.80916590E+02 1.83704460E-23
 1.80918230E+02 1.83809530E-23
 1.83985820E+02 5.26563250E-23
 1.87160980E+02 1.50495560E-22
 1.87162730E+02 1.50591950E-22
 1.88738970E+02 2.50057740E-22
 1.88740750E+02 2.50199780E-22
 1.89790130E+02 3.48909090E-22
 1.90853060E+02 4.86686850E-22
 1.90854880E+02 4.86962810E-22
 1.92241740E+02 7.47260800E-22
 1.92243590E+02 7.47568590E-22
 1.93566170E+02 1.11767490E-21
 1.93568040E+02 1.11830700E-21
 1.94617540E+02 1.53223900E-21
 1.94619430E+02 1.53532890E-21
 1.94836520E+02 1.63791150E-21
 1.94838420E+02 1.63883690E-21
 1.95961030E+02 2.28407810E-21
 1.97098590E+02 3.18411870E-21
 1.97100530E+02 3.18591400E-21
 1.98877180E+02 5.30861520E-21
 2.00688160E+02 8.84362120E-21
 2.00690170E+02 8.84859240E-21
 2.01029230E+02 9.72499050E-21
 2.01031250E+02 9.73045550E-21
 2.01590960E+02 1.13634610E-20
 2.01592990E+02 1.13698430E-20
 2.02358650E+02 1.40367950E-20
 2.02360700E+02 1.40446740E-20
 2.02518850E+02 1.46662770E-20
 2.02520900E+02 1.46745080E-20
 2.06041210E+02 3.77666570E-20
 2.09688270E+02 9.69793510E-20
 2.13466760E+02 2.48328320E-19
 2.15407540E+02 3.96954720E-19
 2.17383930E+02 6.34090020E-19
 2.17386300E+02 6.34441680E-19
 2.19479890E+02 1.03167410E-18
 2.19482300E+02 1.03224520E-18
 2.22379990E+02 1.99042810E-18
 2.25357750E+02 3.83496930E-18
 2.25360290E+02 3.83708410E-18
 2.25609880E+02 4.05047500E-18
 2.25612420E+02 2.19355100E-18
