 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 32.30 logg 4.00 R/R0 10.15 R 7.0594E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 2.51493470E-50
 5.43370910E+01 2.37467680E-48
 5.94980600E+01 1.16203920E-46
 6.57423040E+01 3.42538740E-45
 6.83530450E+01 1.05991410E-44
 7.11797140E+01 3.12296380E-44
 7.26825700E+01 5.32142780E-44
 7.42502560E+01 9.39008870E-44
 7.42530130E+01 1.21426950E-43
 8.12611220E+01 8.21347150E-43
 8.60000000E+01 3.00411950E-42
 8.97339960E+01 8.47377630E-42
 9.61000000E+01 9.37809770E-41
 1.00179430E+02 4.99059610E-39
 1.06370420E+02 3.15560680E-36
 1.13377010E+02 2.02782160E-33
 1.13377660E+02 2.02894800E-33
 1.16428800E+02 2.63584450E-32
 1.19649410E+02 3.40747660E-31
 1.23053270E+02 4.37836850E-30
 1.24828880E+02 1.56558850E-29
 1.26656480E+02 5.58826110E-29
 1.26657280E+02 5.59133540E-29
 1.27447660E+02 9.57957880E-29
 1.27448480E+02 9.58484540E-29
 1.29343070E+02 3.38734240E-28
 1.31295690E+02 1.19540200E-27
 1.33308180E+02 4.20984390E-27
 1.34337740E+02 7.89384500E-27
 1.35383330E+02 1.47933780E-26
 1.35384240E+02 1.48014580E-26
 1.37200850E+02 4.30289740E-26
 1.39067840E+02 1.24938580E-25
 1.39068810E+02 1.25006600E-25
 1.40058470E+02 2.17274820E-25
 1.41063320E+02 3.77661710E-25
 1.41064320E+02 3.77866930E-25
 1.44205920E+02 2.01830610E-24
 1.47491730E+02 1.07310900E-23
 1.50930770E+02 5.67418360E-23
 1.52711150E+02 1.30189660E-22
 1.54534020E+02 2.98248910E-22
 1.54535210E+02 2.99949130E-22
 1.57236080E+02 9.85811190E-22
 1.60034310E+02 3.23029100E-21
 1.60035590E+02 3.23671760E-21
 1.60224390E+02 3.50086960E-21
 1.60225670E+02 3.50283730E-21
 1.62147230E+02 7.69606820E-21
 1.64116780E+02 1.68888350E-20
 1.64118130E+02 5.40036750E-22
 1.65325350E+02 8.66033390E-22
 1.66551860E+02 1.38866040E-21
 1.66553240E+02 1.38939610E-21
 1.68739650E+02 3.16433350E-21
 1.70985680E+02 7.19538830E-21
 1.70987140E+02 6.31424050E-21
 1.71113420E+02 6.60807190E-21
 1.71114880E+02 5.26796800E-21
 1.71458910E+02 5.96074990E-21
 1.71460380E+02 2.81566910E-21
 1.72433830E+02 3.98281630E-21
 1.72435320E+02 1.15653980E-22
 1.73738350E+02 1.84454370E-22
 1.75062760E+02 2.94177690E-22
 1.75064300E+02 2.94335310E-22
 1.77188030E+02 6.12465760E-22
 1.79365540E+02 1.27329300E-21
 1.79367150E+02 1.27387660E-21
 1.80916590E+02 2.11960050E-21
 1.80918230E+02 2.12072630E-21
 1.83985820E+02 5.65416200E-21
