 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 34.60 logg 4.00 R/R0 10.51 R 7.3098E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.98610520E-44
 5.44728350E+01 9.61700560E-42
 5.98245410E+01 1.21246450E-39
 6.63423760E+01 6.82587000E-38
 6.87842880E+01 2.08571460E-37
 7.14128330E+01 5.79280950E-37
 7.28039090E+01 9.40334350E-37
 7.42502560E+01 1.55898380E-36
 7.42530130E+01 4.00784830E-36
 8.06599260E+01 1.37891190E-35
 8.50000000E+01 2.21664730E-35
 8.82807830E+01 2.88807220E-35
 9.35000000E+01 4.78981940E-35
 9.74919540E+01 9.76965430E-35
 1.02858030E+02 1.47744420E-33
 1.08849220E+02 2.87787280E-31
 1.08849820E+02 2.87935280E-31
 1.11066990E+02 1.90564110E-30
 1.13377010E+02 1.26263500E-29
 1.13377660E+02 1.26328550E-29
 1.14859780E+02 4.07875350E-29
 1.16381840E+02 1.31598750E-28
 1.17944790E+02 4.24018520E-28
 1.18742110E+02 7.60703090E-28
 1.19550290E+02 1.36421150E-27
 1.19551000E+02 1.36491120E-27
 1.21251010E+02 4.54065140E-27
 1.23000830E+02 1.50870070E-26
 1.24801890E+02 5.00379440E-26
 1.25722340E+02 9.10625930E-26
 1.26656480E+02 1.65641400E-25
 1.26657280E+02 1.65725840E-25
 1.27447660E+02 2.72955760E-25
 1.27448480E+02 2.73094800E-25
 1.29488380E+02 9.60893350E-25
 1.31595520E+02 3.37460590E-24
 1.31596380E+02 3.37631870E-24
 1.33462550E+02 9.91616700E-24
 1.35383330E+02 2.90817610E-23
 1.35384240E+02 2.90964680E-23
 1.37200850E+02 7.81541080E-23
 1.39067840E+02 2.09652640E-22
 1.39068810E+02 2.09758270E-22
 1.40058470E+02 3.49888390E-22
 1.41063320E+02 5.83623170E-22
 1.41064320E+02 5.83916650E-22
 1.41853670E+02 8.68024670E-22
 1.41854680E+02 8.68460810E-22
 1.43685140E+02 2.13898770E-21
 1.45564520E+02 5.26158180E-21
 1.45565580E+02 5.26421510E-21
 1.47707840E+02 1.42509420E-20
 1.49915230E+02 3.85066160E-20
 1.52189590E+02 1.03786240E-19
 1.53352840E+02 1.70222590E-19
 1.54534020E+02 2.78998430E-19
 1.54535210E+02 2.80813780E-19
 1.55996320E+02 5.11573770E-19
 1.57486560E+02 9.31438050E-19
 1.57487800E+02 9.31897230E-19
 1.58750220E+02 1.53334530E-18
 1.60034310E+02 2.52225290E-18
 1.60035590E+02 2.52892450E-18
 1.60224390E+02 2.71889460E-18
 1.60225670E+02 2.72377330E-18
 1.62147230E+02 5.63306900E-18
 1.64116780E+02 1.16347420E-17
 1.64118130E+02 4.52533620E-19
 1.65325350E+02 6.99666720E-19
 1.66551860E+02 1.08156560E-18
 1.66553240E+02 1.08209410E-18
 1.68739650E+02 2.31166250E-18
 1.70985680E+02 4.92999370E-18
 1.70987140E+02 4.33236720E-18
 1.71113420E+02 4.51786560E-18
 1.71114880E+02 3.60897780E-18
 1.71458910E+02 4.04426530E-18
 1.71460380E+02 1.91245490E-18
 1.72433830E+02 2.63242330E-18
 1.72435320E+02 1.44438670E-20
 1.72510760E+02 1.48105290E-20
 1.72512240E+02 1.48175870E-20
 1.73777390E+02 2.24818820E-20
 1.75062760E+02 3.41097710E-20
 1.75064300E+02 3.41265920E-20
 1.77188030E+02 6.69849540E-20
 1.79365540E+02 1.31358860E-19
 1.79367150E+02 1.31345080E-19
 1.81856170E+02 2.77589850E-19
 1.84416950E+02 5.85860730E-19
 1.84418650E+02 5.86146950E-19
 1.85778830E+02 8.63655950E-19
 1.87160980E+02 1.27249760E-18
 1.87162730E+02 1.27267680E-18
 1.88738970E+02 1.96507790E-18
 1.88740750E+02 1.96603380E-18
 1.90123900E+02 2.85970890E-18
