 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  2.0000E+07 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  1683683.8      1683601.4     0.17787376      82.213221    
 1.01007101E-06 3.37196116E-09  1717023.3      1716939.3     0.18254682      83.814050    
 1.01683752E-06 3.39455008E-09  1751765.5      1751679.8     0.18750168      85.510974    
 1.02364936E-06 3.41729032E-09  1787465.6      1787378.1     0.19264710      87.324365    
 1.03050683E-06 3.44018290E-09  1822853.4      1822764.1     0.19770637      89.109193    
 1.03741024E-06 3.46322884E-09  1860533.6      1860442.4     0.20324826      90.988225    
 1.04435990E-06 3.48642917E-09  1897637.9      1897544.9     0.20864655      92.811073    
 1.05135611E-06 3.50978492E-09  1935761.4      1935666.5     0.21424950      94.661536    
 1.05839920E-06 3.53329712E-09  1975483.7      1975386.9     0.22019050      96.566544    
 1.06548946E-06 3.55696684E-09  2014593.4      2014494.7     0.22597380      98.486639    
 1.07262722E-06 3.58079512E-09  2055946.2      2055845.4     0.23224244      100.59119    
 1.07981280E-06 3.60478303E-09  2097237.6      2097134.7     0.23847772      102.67183    
 1.08704652E-06 3.62893164E-09  2139069.4      2138964.4     0.24481287      104.75387    
 1.09432869E-06 3.65324201E-09  2183264.6      2183157.4     0.25167168      106.92411    
 1.10165965E-06 3.67771524E-09  2226487.3      2226378.0     0.25828264      109.01892    
 1.10903971E-06 3.70235243E-09  2271868.1      2271756.6     0.26537263      111.19469    
 1.11646922E-06 3.72715465E-09  2317816.2      2317702.4     0.27257379      113.46549    
 1.12394850E-06 3.75212303E-09  2363714.6      2363598.5     0.27973609      115.79890    
 1.13147788E-06 3.77725867E-09  2412883.2      2412764.6     0.28765358      118.27976    
 1.13905770E-06 3.80256270E-09  2460651.1      2460530.1     0.29521063      120.65177    
 1.14668830E-06 3.82803623E-09  2510449.9      2510326.5     0.30322882      123.09567    
 1.15437002E-06 3.85368042E-09  2561576.5      2561450.7     0.31154446      125.56911    
 1.16210319E-06 3.87949640E-09  2612277.9      2612149.6     0.31972606      128.00071    
 1.16988818E-06 3.90548532E-09  2666286.0      2666155.0     0.32869404      130.68321    
 1.17772531E-06 3.93164835E-09  2719422.8      2719289.1     0.33741815      133.38885    
 1.18561494E-06 3.95798663E-09  2774067.0      2773930.5     0.34648515      136.13948    
 1.19355743E-06 3.98450137E-09  2830952.3      2830813.0     0.35608661      138.96464    
 1.20155313E-06 4.01119372E-09  2886984.5      2886842.4     0.36543908      141.71067    
 1.20960239E-06 4.03806489E-09  2946254.8      2946109.9     0.37558312      144.57602    
 1.21770557E-06 4.06511607E-09  3005385.8      3005238.0     0.38565995      147.41389    
 1.22586303E-06 4.09234846E-09  3065343.6      3065192.8     0.39591190      150.40569    
 1.23407514E-06 4.11976329E-09  3128632.2      3128478.2     0.40699672      153.63366    
 1.24234227E-06 4.14736177E-09  3190555.1      3190397.9     0.41768761      156.74306    
 1.25066478E-06 4.17514513E-09  3255597.2      3255436.8     0.42916086      159.97143    
 1.25904304E-06 4.20311462E-09  3321394.5      3321230.9     0.44079870      163.19103    
 1.26747742E-06 4.23127147E-09  3387179.0      3387012.2     0.45238925      166.37272    
 1.27596831E-06 4.25961695E-09  3457587.0      3457416.8     0.46518513      169.75457    
 1.28451608E-06 4.28815232E-09  3526019.0      3525845.4     0.47740597      173.19421    
 1.29312111E-06 4.31687884E-09  3597391.3      3597214.0     0.49038132      176.82555    
 1.30178379E-06 4.34579781E-09  3670601.8      3670420.8     0.50382036      180.50230    
 1.31050450E-06 4.37491051E-09  3743235.0      3743050.4     0.51705117      184.10203    
 1.31928362E-06 4.40421823E-09  3820636.6      3820448.2     0.53156320      187.88681    
 1.32812156E-06 4.43372228E-09  3896723.6      3896531.5     0.54566205      191.55866    
 1.33701871E-06 4.46342399E-09  3975037.7      3974841.8     0.56033468      195.33684    
 1.34597546E-06 4.49332467E-09  4056491.2      4056291.2     0.57585185      199.44817    
 1.35499221E-06 4.52342565E-09  4136758.2      4136554.1     0.59097610      203.52213    
 1.36406936E-06 4.55372829E-09  4221698.9      4221490.5     0.60739133      207.78776    
 1.37320733E-06 4.58423392E-09  4306366.4      4306153.8     0.62367637      211.97739    
 1.38240650E-06 4.61494391E-09  4392293.1      4392076.3     0.64026662      216.17856    
 1.39166731E-06 4.64585962E-09  4482911.6      4482690.4     0.65818118      220.54301    
 1.40099015E-06 4.67698245E-09  4571613.5      4571387.9     0.67546981      224.84738    
 1.41037545E-06 4.70831376E-09  4664822.7      4664592.5     0.69403605      229.55926    
 1.41982361E-06 4.73985497E-09  4759031.8      4758796.8     0.71284394      234.34288    
 1.42933508E-06 4.77160747E-09  4853306.2      4853066.4     0.73160049      239.06815    
 1.43891026E-06 4.80357269E-09  4954114.8      4953870.0     0.75228046      244.05572    
 1.44854958E-06 4.83575204E-09  5052137.0      5051887.4     0.77204320      248.83977    
 1.45825348E-06 4.86814696E-09  5154414.0      5154159.5     0.79304026      253.76762    
 1.46802239E-06 4.90075889E-09  5259232.7      5258973.0     0.81475919      258.87547    
 1.47785673E-06 4.93358930E-09  5363270.4      5363005.4     0.83615515      264.14298    
 1.48775696E-06 4.96663964E-09  5474182.9      5473912.2     0.85963847      269.78044    
 1.49772351E-06 4.99991138E-09  5583118.0      5582841.9     0.88242313      275.23064    
 1.50775683E-06 5.03340601E-09  5695339.3      5695057.7     0.90616691      280.77922    
 1.51785736E-06 5.06712502E-09  5811954.9      5811667.5     0.93124444      286.46302    
 1.52802556E-06 5.10106992E-09  5926921.9      5926628.9     0.95570230      292.00572    
