 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  1.0000E+07 M_0            L  :  1.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  417326.13      417293.73     0.16282733      32.244230    
 1.01007101E-06 3.37196116E-09  425589.84      425556.80     0.16710495      32.879929    
 1.01683752E-06 3.39455008E-09  434201.20      434167.49     0.17164053      33.534113    
 1.02364936E-06 3.41729032E-09  443049.97      443015.59     0.17635052      34.201813    
 1.03050683E-06 3.44018290E-09  451821.36      451786.29     0.18098166      34.892274    
 1.03741024E-06 3.46322884E-09  461160.98      461125.15     0.18605456      35.640547    
 1.04435990E-06 3.48642917E-09  470357.84      470321.28     0.19099602      36.365892    
 1.05135611E-06 3.50978492E-09  479807.32      479770.03     0.19612481      37.102407    
 1.05839920E-06 3.53329712E-09  489653.10      489615.04     0.20156303      37.859023    
 1.06548946E-06 3.55696684E-09  499347.00      499308.20     0.20685691      38.595009    
 1.07262722E-06 3.58079512E-09  509596.86      509557.28     0.21259503      39.370290    
 1.07981280E-06 3.60478303E-09  519831.57      519791.17     0.21830261      40.181137    
 1.08704652E-06 3.62893164E-09  530200.22      530158.98     0.22410161      41.009095    
 1.09432869E-06 3.65324201E-09  541154.66      541112.56     0.23037993      41.873747    
 1.10165965E-06 3.67771524E-09  551868.05      551825.11     0.23643138      42.707183    
 1.10903971E-06 3.70235243E-09  563116.36      563072.55     0.24292131      43.571275    
 1.11646922E-06 3.72715465E-09  574505.26      574460.58     0.24951299      44.434005    
 1.12394850E-06 3.75212303E-09  585881.82      585836.26     0.25606909      45.298282    
 1.13147788E-06 3.77725867E-09  598069.00      598022.47     0.26331645      46.267584    
 1.13905770E-06 3.80256270E-09  609908.99      609861.51     0.27023388      47.211337    
 1.14668830E-06 3.82803623E-09  622252.40      622203.94     0.27757340      48.184459    
 1.15437002E-06 3.85368042E-09  634924.90      634875.45     0.28518519      49.169540    
 1.16210319E-06 3.87949640E-09  647492.00      647441.57     0.29267428      50.134446    
 1.16988818E-06 3.90548532E-09  660878.67      660827.23     0.30088316      51.147087    
 1.17772531E-06 3.93164835E-09  674049.37      673996.91     0.30886882      52.154513    
 1.18561494E-06 3.95798663E-09  687593.77      687540.22     0.31716833      53.231590    
 1.19355743E-06 3.98450137E-09  701693.66      701638.97     0.32595704      54.357111    
 1.20155313E-06 4.01119372E-09  715582.08      715526.30     0.33451784      55.449759    
 1.20960239E-06 4.03806489E-09  730273.12      730216.19     0.34380319      56.591338    
 1.21770557E-06 4.06511607E-09  744929.62      744871.55     0.35302700      57.714421    
 1.22586303E-06 4.09234846E-09  759791.02      759731.81     0.36241110      58.839807    
 1.23407514E-06 4.11976329E-09  775477.99      775417.57     0.37255753      60.043338    
 1.24234227E-06 4.14736177E-09  790826.51      790764.86     0.38234340      61.267630    
 1.25066478E-06 4.17514513E-09  806948.19      806885.24     0.39284536      62.553628    
 1.25904304E-06 4.20311462E-09  823257.06      823192.82     0.40349797      63.835721    
 1.26747742E-06 4.23127147E-09  839562.74      839497.22     0.41410730      65.101823    
 1.27596831E-06 4.25961695E-09  857014.39      856947.53     0.42581986      66.437328    
 1.28451608E-06 4.28815232E-09  873976.24      873908.08     0.43700608      67.721902    
 1.29312111E-06 4.31687884E-09  891666.88      891597.34     0.44888290      69.083567    
 1.30178379E-06 4.34579781E-09  909813.21      909742.22     0.46118414      70.536641    
