 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  3.0000E+06 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  60442.992      60440.866     4.43424320E-03  2.1210961    
 1.01007101E-06 3.37196116E-09  61640.665      61638.496     4.55074104E-03  2.1645640    
 1.01683752E-06 3.39455008E-09  62888.784      62886.570     4.67426421E-03  2.2093734    
 1.02364936E-06 3.41729032E-09  64171.352      64169.092     4.80253798E-03  2.2549792    
 1.03050683E-06 3.44018290E-09  65442.672      65440.366     4.92866405E-03  2.3014272    
 1.03741024E-06 3.46322884E-09  66796.459      66794.101     5.06682215E-03  2.3525764    
 1.04435990E-06 3.48642917E-09  68129.512      68127.105     5.20140029E-03  2.4022234    
 1.05135611E-06 3.50978492E-09  69499.223      69496.765     5.34108048E-03  2.4526627    
 1.05839920E-06 3.53329712E-09  70926.449      70923.939     5.48918852E-03  2.5045537    
 1.06548946E-06 3.55696684E-09  72331.615      72329.054     5.63336524E-03  2.5549049    
 1.07262722E-06 3.58079512E-09  73817.476      73814.862     5.78964134E-03  2.6077901    
 1.07981280E-06 3.60478303E-09  75301.120      75298.451     5.94508611E-03  2.6624349    
 1.08704652E-06 3.62893164E-09  76804.193      76801.468     6.10302060E-03  2.7190149    
 1.09432869E-06 3.65324201E-09  78392.303      78389.518     6.27400993E-03  2.7783512    
 1.10165965E-06 3.67771524E-09  79945.399      79942.557     6.43882048E-03  2.8353930    
 1.10903971E-06 3.70235243E-09  81576.145      81573.244     6.61557362E-03  2.8946417    
 1.11646922E-06 3.72715465E-09  83227.291      83224.330     6.79509818E-03  2.9537677    
 1.12394850E-06 3.75212303E-09  84876.625      84873.605     6.97365397E-03  3.0124683    
 1.13147788E-06 3.77725867E-09  86643.649      86640.563     7.17103713E-03  3.0779859    
 1.13905770E-06 3.80256270E-09  88360.238      88357.088     7.35943436E-03  3.1426003    
 1.14668830E-06 3.82803623E-09  90149.913      90146.696     7.55932811E-03  3.2093120    
 1.15437002E-06 3.85368042E-09  91987.364      91984.079     7.76663748E-03  3.2768660    
 1.16210319E-06 3.87949640E-09  93809.486      93806.135     7.97060511E-03  3.3429324    
 1.16988818E-06 3.90548532E-09  95750.619      95747.198     8.19417777E-03  3.4124332    
 1.17772531E-06 3.93164835E-09  97660.362      97656.873     8.41167073E-03  3.4806245    
 1.18561494E-06 3.95798663E-09  99624.355      99620.793     8.63771212E-03  3.5535541    
 1.19355743E-06 3.98450137E-09  101669.01      101665.37     8.87707811E-03  3.6307798    
 1.20155313E-06 4.01119372E-09  103682.93      103679.21     9.11023653E-03  3.7056169    
 1.20960239E-06 4.03806489E-09  105813.41      105809.62     9.36312970E-03  3.7839490    
 1.21770557E-06 4.06511607E-09  107938.85      107934.98     9.61434713E-03  3.8609247    
 1.22586303E-06 4.09234846E-09  110094.03      110090.08     9.86993044E-03  3.9380370    
 1.23407514E-06 4.11976329E-09  112369.12      112365.09     1.01462779E-02  4.0193674    
 1.24234227E-06 4.14736177E-09  114595.01      114590.89     1.04128045E-02  4.1025540    
 1.25066478E-06 4.17514513E-09  116933.19      116928.99     1.06988360E-02  4.1907792    
 1.25904304E-06 4.20311462E-09  119298.55      119294.26     1.09889712E-02  4.2787014    
 1.26747742E-06 4.23127147E-09  121663.42      121659.04     1.12779273E-02  4.3654495    
 1.27596831E-06 4.25961695E-09  124194.76      124190.29     1.15969335E-02  4.4571474    
 1.28451608E-06 4.28815232E-09  126654.91      126650.35     1.19016035E-02  4.5450137    
 1.29312111E-06 4.31687884E-09  129220.92      129216.27     1.22250841E-02  4.6368788    
 1.30178379E-06 4.34579781E-09  131853.11      131848.36     1.25601253E-02  4.7359893    
 1.31050450E-06 4.37491051E-09  134464.48      134459.63     1.28899749E-02  4.8341521    
 1.31928362E-06 4.40421823E-09  137247.57      137242.62     1.32517671E-02  4.9377129    
 1.32812156E-06 4.43372228E-09  139983.28      139978.23     1.36032580E-02  5.0378956    
 1.33701871E-06 4.46342399E-09  142799.18      142794.03     1.39690543E-02  5.1398023    
 1.34597546E-06 4.49332467E-09  145728.13      145722.87     1.43559059E-02  5.2442983    
 1.35499221E-06 4.52342565E-09  148614.29      148608.93     1.47329615E-02  5.3482853    
 1.36406936E-06 4.55372829E-09  151668.81      151663.33     1.51422031E-02  5.4634905    
 1.37320733E-06 4.58423392E-09  154713.44      154707.85     1.55481988E-02  5.5778874    
 1.38240650E-06 4.61494391E-09  157803.41      157797.70     1.59618042E-02  5.6925599    
 1.39166731E-06 4.64585962E-09  161062.38      161056.55     1.64084261E-02  5.8119758    
 1.40099015E-06 4.67698245E-09  164252.25      164246.30     1.68394431E-02  5.9272241    
 1.41037545E-06 4.70831376E-09  167604.48      167598.42     1.73023128E-02  6.0467826    
 1.41982361E-06 4.73985497E-09  170992.70      170986.51     1.77712070E-02  6.1697815    
 1.42933508E-06 4.77160747E-09  174383.24      174376.92     1.82388215E-02  6.2974348    
 1.43891026E-06 4.80357269E-09  178009.21      178002.75     1.87543898E-02  6.4339820    
 1.44854958E-06 4.83575204E-09  181534.71      181528.12     1.92470902E-02  6.5645113    
 1.45825348E-06 4.86814696E-09  185213.51      185206.79     1.97705644E-02  6.6991846    
 1.46802239E-06 4.90075889E-09  188983.86      188977.01     2.03120357E-02  6.8352635    
 1.47785673E-06 4.93358930E-09  192726.00      192719.01     2.08454553E-02  6.9687891    
 1.48775696E-06 4.96663964E-09  196715.89      196708.76     2.14309161E-02  7.1142616    
 1.49772351E-06 4.99991138E-09  200634.47      200627.18     2.19989586E-02  7.2622094    
 1.50775683E-06 5.03340601E-09  204671.44      204664.01     2.25909134E-02  7.4137967    
 1.51785736E-06 5.06712502E-09  208866.77      208859.18     2.32161210E-02  7.5692689    
 1.52802556E-06 5.10106992E-09  213002.61      212994.87     2.38258794E-02  7.7204137    
 1.53826187E-06 5.13524222E-09  217381.52      217373.62     2.44881270E-02  7.8783793    
 1.54856676E-06 5.16964344E-09  221742.47      221734.41     2.51442589E-02  8.0340751    
 1.55894067E-06 5.20427512E-09  226172.26      226164.04     2.58135849E-02  8.1961239    
 1.56938409E-06 5.23913879E-09  230840.18      230831.79     2.65353942E-02  8.3729491    
 1.57989746E-06 5.27423602E-09  235411.10      235402.53     2.72324158E-02  8.5441253    
 1.59048127E-06 5.30956836E-09  240216.73      240207.98     2.79814496E-02  8.7221126    
 1.60113597E-06 5.34513740E-09  245069.69      245060.76     2.87392368E-02  8.8992674    
 1.61186206E-06 5.38094472E-09  249930.27      249921.17     2.94959683E-02  9.0745788    
 1.62265999E-06 5.41699191E-09  255123.70      255114.41     3.03292102E-02  9.2599078    
 1.63353026E-06 5.45328058E-09  260175.42      260165.94     3.11259825E-02  9.4460283    
 1.64447336E-06 5.48981235E-09  265449.08      265439.41     3.19730931E-02  9.6456545    
 1.65548976E-06 5.52658885E-09  270849.23      270839.35     3.28481785E-02  9.8480099    
 1.66657996E-06 5.56361172E-09  276211.29      276201.21     3.37107992E-02  10.046213    
 1.67774445E-06 5.60088261E-09  281930.71      281920.42     3.46582008E-02  10.254946    
 1.68898374E-06 5.63840317E-09  287543.03      287532.54     3.55762063E-02  10.456963    
 1.70029832E-06 5.67617509E-09  293330.00      293319.30     3.65341402E-02  10.663773    
 1.71168869E-06 5.71420004E-09  299338.65      299327.72     3.75445600E-02  10.886385    
 1.72315537E-06 5.75247973E-09  305264.66      305253.51     3.85306308E-02  11.110512    
 1.73469887E-06 5.79101585E-09  311541.59      311530.20     3.96022949E-02  11.345771    
 1.74631969E-06 5.82981012E-09  317787.32      317775.70     4.06626672E-02  11.576325    
 1.75801837E-06 5.86886429E-09  324137.25      324125.40     4.17458129E-02  11.807912    
 1.76979541E-06 5.90818007E-09  330822.54      330810.45     4.29123607E-02  12.048217    
 1.78165135E-06 5.94775924E-09  337371.75      337359.42     4.40395476E-02  12.282744    
 1.79358672E-06 5.98760354E-09  344260.17      344247.59     4.52516567E-02  12.538919    
 1.80560203E-06 6.02771477E-09  351210.36      351197.51     4.64763214E-02  12.802210    
 1.81769784E-06 6.06809470E-09  358177.65      358164.54     4.77009186E-02  13.062700    
 1.82987468E-06 6.10874514E-09  365615.35      365601.96     4.90475648E-02  13.337357    
 1.84213310E-06 6.14966790E-09  372853.23      372839.58     5.03360614E-02  13.600840    
 1.85447363E-06 6.19086481E-09  380412.33      380398.40     5.17068878E-02  13.872568    
 1.86689683E-06 6.23233769E-09  388145.91      388131.71     5.31211273E-02  14.149702    
 1.87940326E-06 6.27408840E-09  395828.30      395813.81     5.45161088E-02  14.436781    
 1.89199346E-06 6.31611880E-09  404026.05      404011.24     5.60491996E-02  14.747785    
 1.90466801E-06 6.35843077E-09  412063.34      412048.24     5.75327669E-02  15.047728    
 1.91742747E-06 6.40102618E-09  420358.01      420342.59     5.90829392E-02  15.353694    
 1.93027240E-06 6.44390694E-09  428962.75      428947.02     6.07159041E-02  15.666650    
 1.94320339E-06 6.48707497E-09  437452.84      437436.80     6.23105198E-02  15.971714    
 1.95622099E-06 6.53053217E-09  446449.40      446433.04     6.40447006E-02  16.294210    
 1.96932581E-06 6.57428050E-09  455393.50      455376.80     6.57583540E-02  16.631190    
 1.98251841E-06 6.61832191E-09  464494.82      464477.78     6.75111584E-02  16.975422    
 1.99579939E-06 6.66265834E-09  474068.26      474050.86     6.93964560E-02  17.333044    
 2.00916934E-06 6.70729179E-09  483450.89      483433.14     7.12192732E-02  17.678514    
 2.02262885E-06 6.75222424E-09  493323.62      493305.51     7.31807328E-02  18.037464    
 2.03617854E-06 6.79745770E-09  503276.15      503257.68     7.51599088E-02  18.394321    
 2.04981899E-06 6.84299417E-09  513262.04      513243.21     7.71416274E-02  18.754124    
 2.06355082E-06 6.88883570E-09  523912.54      523893.31     7.93179997E-02  19.156956    
 2.07737464E-06 6.93498432E-09  534281.44      534261.81     8.14016736E-02  19.548157    
 2.09129106E-06 6.98144209E-09  545115.12      545095.08     8.36199827E-02  19.952452    
 2.10530072E-06 7.02821109E-09  556189.08      556168.64     8.59055430E-02  20.359893    
 2.11940422E-06 7.07529339E-09  567194.52      567173.67     8.81614150E-02  20.759874    
 2.13360221E-06 7.12269110E-09  578942.98      578921.71     9.06422554E-02  21.180509    
 2.14789530E-06 7.17040633E-09  590451.59      590429.90     9.30397979E-02  21.598578    
 2.16228415E-06 7.21844121E-09  602339.12      602316.97     9.55483412E-02  22.047758    
 2.17676939E-06 7.26679787E-09  614660.08      614637.46     9.81873992E-02  22.513256    
 2.19135167E-06 7.31547848E-09  626822.16      626799.09     0.10076610      22.966204    
 2.20603163E-06 7.36448520E-09  639715.06      639691.51     0.10357236      23.440456    
 2.22080994E-06 7.41382021E-09  652521.63      652497.62     0.10634175      23.904995    
 2.23568724E-06 7.46348573E-09  665564.79      665540.31     0.10917821      24.372480    
 2.25066421E-06 7.51348396E-09  679272.24      679247.26     0.11222509      24.872659    
 2.26574151E-06 7.56381713E-09  692712.38      692686.89     0.11517282      25.381329    
 2.28091982E-06 7.61448748E-09  706860.47      706834.43     0.11834687      25.915648    
 2.29619980E-06 7.66549727E-09  721110.44      721083.87     0.12154538      26.445922    
 2.31158215E-06 7.71684879E-09  735420.85      735393.75     0.12475230      26.971938    
 2.32706754E-06 7.76854430E-09  750669.84      750642.19     0.12826960      27.524410    
 2.34265667E-06 7.82058613E-09  765522.13      765493.94     0.13163916      28.057142    
 2.35835023E-06 7.87297659E-09  781046.75      781017.99     0.13522887      28.625683    
 2.37414893E-06 7.92571802E-09  796901.74      796872.37     0.13892255      29.227659    
 2.39005346E-06 7.97881276E-09  812665.47      812635.51     0.14257057      29.821498    
 2.40606454E-06 8.03226319E-09  829500.23      829469.63     0.14658503      30.448209    
 2.42218287E-06 8.08607168E-09  845977.14      845945.94     0.15045958      31.052710    
 2.43840918E-06 8.14024064E-09  863011.32      862979.50     0.15451897      31.670068    
 2.45474420E-06 8.19477248E-09  880650.87      880618.40     0.15878395      32.302367    
 2.47118864E-06 8.24966963E-09  898070.59      898037.48     0.16295403      32.943709    
 2.48774324E-06 8.30493454E-09  916544.58      916510.77     0.16749508      33.646504    
 2.50440875E-06 8.36056967E-09  934879.02      934844.52     0.17197060      34.336398    
 2.52118589E-06 8.41657750E-09  953568.56      953533.35     0.17656065      35.031251    
 2.53807543E-06 8.47296053E-09  973192.28      973156.34     0.18148473      35.750807    
 2.55507811E-06 8.52972128E-09  992441.71      992405.07     0.18625155      36.447820    
 2.57219470E-06 8.58686227E-09  1012713.4      1012676.1     0.19138779      37.174770    
 2.58942595E-06 8.64438604E-09  1033113.4      1033075.2     0.19655682      37.930967    
 2.60677263E-06 8.70229518E-09  1053618.0      1053579.1     0.20174638      38.710144    
 2.62423551E-06 8.76059224E-09  1075447.6      1075407.9     0.20743075      39.532615    
 2.64181539E-06 8.81927985E-09  1096718.7      1096678.2     0.21287972      40.321905    
 2.65951303E-06 8.87836060E-09  1118961.9      1118920.6     0.21868859      41.137344    
 2.67732922E-06 8.93783714E-09  1141658.5      1141616.3     0.22465787      41.957669    
 2.69526477E-06 8.99771211E-09  1164234.2      1164191.2     0.23055713      42.768426    
 2.71332047E-06 9.05798819E-09  1188353.4      1188309.5     0.23705320      43.666914    
 2.73149713E-06 9.11866806E-09  1211939.7      1211894.9     0.24331464      44.564141    
 2.74979555E-06 9.17975443E-09  1236344.9      1236299.2     0.24988358      45.482210    
 2.76821656E-06 9.24125002E-09  1261594.9      1261548.3     0.25677618      46.419072    
 2.78676096E-06 9.30315757E-09  1286541.1      1286493.5     0.26351963      47.332858    
 2.80542960E-06 9.36547984E-09  1313007.7      1312959.2     0.27086786      48.288737    
 2.82422330E-06 9.42821962E-09  1339251.7      1339202.2     0.27810051      49.232741    
 2.84314290E-06 9.49137968E-09  1366027.5      1365977.0     0.28552821      50.234393    
 2.86218924E-06 9.55496287E-09  1394116.3      1394064.7     0.29348600      51.305050    
 2.88136318E-06 9.61897199E-09  1421681.5      1421628.8     0.30119444      52.339795    
 2.90066556E-06 9.68340992E-09  1450722.4      1450668.7     0.30950582      53.417094    
