 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  1.0000E+08 M_0            L  :  0.1000     L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  41732613.      41729373.      16.282733      3224.4230    
 1.01007101E-06 3.37196116E-09  42558984.      42555680.      16.710495      3287.9929    
 1.01683752E-06 3.39455008E-09  43420120.      43416749.      17.164053      3353.4113    
 1.02364936E-06 3.41729032E-09  44304997.      44301559.      17.635052      3420.1813    
 1.03050683E-06 3.44018290E-09  45182136.      45178629.      18.098166      3489.2274    
 1.03741024E-06 3.46322884E-09  46116098.      46112515.      18.605456      3564.0547    
 1.04435990E-06 3.48642917E-09  47035784.      47032128.      19.099602      3636.5892    
 1.05135611E-06 3.50978492E-09  47980732.      47977003.      19.612481      3710.2407    
 1.05839920E-06 3.53329712E-09  48965310.      48961504.      20.156303      3785.9023    
 1.06548946E-06 3.55696684E-09  49934700.      49930820.      20.685691      3859.5009    
 1.07262722E-06 3.58079512E-09  50959686.      50955728.      21.259503      3937.0290    
 1.07981280E-06 3.60478303E-09  51983157.      51979117.      21.830261      4018.1137    
 1.08704652E-06 3.62893164E-09  53020022.      53015898.      22.410161      4100.9095    
 1.09432869E-06 3.65324201E-09  54115466.      54111256.      23.037993      4187.3747    
 1.10165965E-06 3.67771524E-09  55186805.      55182511.      23.643138      4270.7183    
 1.10903971E-06 3.70235243E-09  56311636.      56307255.      24.292131      4357.1275    
 1.11646922E-06 3.72715465E-09  57450526.      57446058.      24.951299      4443.4005    
 1.12394850E-06 3.75212303E-09  58588182.      58583626.      25.606909      4529.8282    
 1.13147788E-06 3.77725867E-09  59806900.      59802247.      26.331645      4626.7584    
 1.13905770E-06 3.80256270E-09  60990899.      60986151.      27.023388      4721.1337    
 1.14668830E-06 3.82803623E-09  62225240.      62220394.      27.757340      4818.4459    
 1.15437002E-06 3.85368042E-09  63492490.      63487545.      28.518519      4916.9540    
 1.16210319E-06 3.87949640E-09  64749200.      64744157.      29.267428      5013.4446    
 1.16988818E-06 3.90548532E-09  66087867.      66082723.      30.088316      5114.7087    
 1.17772531E-06 3.93164835E-09  67404937.      67399691.      30.886882      5215.4513    
 1.18561494E-06 3.95798663E-09  68759377.      68754022.      31.716833      5323.1590    
 1.19355743E-06 3.98450137E-09  70169366.      70163897.      32.595704      5435.7111    
 1.20155313E-06 4.01119372E-09  71558208.      71552630.      33.451784      5544.9759    
 1.20960239E-06 4.03806489E-09  73027312.      73021619.      34.380319      5659.1338    
 1.21770557E-06 4.06511607E-09  74492962.      74487155.      35.302700      5771.4421    
 1.22586303E-06 4.09234846E-09  75979102.      75973181.      36.241110      5883.9807    
 1.23407514E-06 4.11976329E-09  77547799.      77541757.      37.255753      6004.3338    
 1.24234227E-06 4.14736177E-09  79082651.      79076486.      38.234340      6126.7630    
 1.25066478E-06 4.17514513E-09  80694819.      80688524.      39.284536      6255.3628    
 1.25904304E-06 4.20311462E-09  82325706.      82319282.      40.349797      6383.5721    
 1.26747742E-06 4.23127147E-09  83956274.      83949722.      41.410730      6510.1823    
 1.27596831E-06 4.25961695E-09  85701439.      85694753.      42.581986      6643.7328    
 1.28451608E-06 4.28815232E-09  87397624.      87390808.      43.700608      6772.1902    
 1.29312111E-06 4.31687884E-09  89166688.      89159734.      44.888290      6908.3567    
 1.30178379E-06 4.34579781E-09  90981321.      90974222.      46.118414      7053.6641    
 1.31050450E-06 4.37491051E-09  92781645.      92774401.      47.329477      7196.9082    
 1.31928362E-06 4.40421823E-09  94700161.      94692764.      48.657811      7347.7570    
 1.32812156E-06 4.43372228E-09  96586092.      96578548.      49.948325      7493.9054    
 1.33701871E-06 4.46342399E-09  98527223.      98519529.      51.291357      7642.5118    
 1.34597546E-06 4.49332467E-09 1.00546162E+08 1.00538314E+08  52.711688      7795.1812    
 1.35499221E-06 4.52342565E-09 1.02535695E+08 1.02527692E+08  54.096055      7949.1544    
 1.36406936E-06 4.55372829E-09 1.04641080E+08 1.04632906E+08  55.598584      8118.1186    
 1.37320733E-06 4.58423392E-09 1.06739691E+08 1.06731349E+08  57.089196      8284.9246    
 1.38240650E-06 4.61494391E-09 1.08869516E+08 1.08861005E+08  58.607744      8452.1610    
 1.39166731E-06 4.64585962E-09 1.11115631E+08 1.11106945E+08  60.247502      8626.1081    
 1.40099015E-06 4.67698245E-09 1.13314237E+08 1.13305381E+08  61.829970      8794.2358    
 1.41037545E-06 4.70831376E-09 1.15624558E+08 1.15615526E+08  63.529375      8968.9115    
 1.41982361E-06 4.73985497E-09 1.17959667E+08 1.17950451E+08  65.250896      9150.8355    
 1.42933508E-06 4.77160747E-09 1.20296402E+08 1.20286997E+08  66.967718      9338.2685    
 1.43891026E-06 4.80357269E-09 1.22795097E+08 1.22785491E+08  68.860586      9537.1112    
 1.44854958E-06 4.83575204E-09 1.25224724E+08 1.25214926E+08  70.669500      9727.4929    
 1.45825348E-06 4.86814696E-09 1.27759813E+08 1.27749817E+08  72.591389      9923.7686    
 1.46802239E-06 4.90075889E-09 1.30357897E+08 1.30347701E+08  74.579346      10122.066    
 1.47785673E-06 4.93358930E-09 1.32936616E+08 1.32926222E+08  76.537744      10317.155    
 1.48775696E-06 4.96663964E-09 1.35685744E+08 1.35675133E+08  78.687189      10532.421    
 1.49772351E-06 4.99991138E-09 1.38385867E+08 1.38375037E+08  80.772688      10749.362    
 1.50775683E-06 5.03340601E-09 1.41167444E+08 1.41156390E+08  82.945971      10970.309    
 1.51785736E-06 5.06712502E-09 1.44057936E+08 1.44046654E+08  85.241326      11196.796    
 1.52802556E-06 5.10106992E-09 1.46907565E+08 1.46896060E+08  87.479964      11417.203    
 1.53826187E-06 5.13524222E-09 1.49924349E+08 1.49912612E+08  89.911292      11647.303    
 1.54856676E-06 5.16964344E-09 1.52928820E+08 1.52916853E+08  92.320166      11874.820    
 1.55894067E-06 5.20427512E-09 1.55980676E+08 1.55968466E+08  94.777476      12114.982    
 1.56938409E-06 5.23913879E-09 1.59196274E+08 1.59183802E+08  97.427451      12373.719    
 1.57989746E-06 5.27423602E-09 1.62345234E+08 1.62332511E+08  99.986428      12623.297    
 1.59048127E-06 5.30956836E-09 1.65655572E+08 1.65642586E+08  102.73634      12882.589    
 1.60113597E-06 5.34513740E-09 1.68998486E+08 1.68985240E+08  105.51838      13140.743    
 1.61186206E-06 5.38094472E-09 1.72346692E+08 1.72333187E+08  108.29655      13396.333    
 1.62265999E-06 5.41699191E-09 1.75923700E+08 1.75909921E+08  111.35558      13667.404    
 1.63353026E-06 5.45328058E-09 1.79403383E+08 1.79389325E+08  114.28073      13943.265    
 1.64447336E-06 5.48981235E-09 1.83035643E+08 1.83021291E+08  117.39067      14234.935    
 1.65548976E-06 5.52658885E-09 1.86754871E+08 1.86740221E+08  120.60330      14529.730    
 1.66657996E-06 5.56361172E-09 1.90447989E+08 1.90433047E+08  123.77017      14818.667    
 1.67774445E-06 5.60088261E-09 1.94386707E+08 1.94371457E+08  127.24826      15122.624    
 1.68898374E-06 5.63840317E-09 1.98251891E+08 1.98236343E+08  130.61844      15417.080    
 1.70029832E-06 5.67617509E-09 2.02237138E+08 2.02221283E+08  134.13519      15720.466    
 1.71168869E-06 5.71420004E-09 2.06374751E+08 2.06358563E+08  137.84460      16049.900    
 1.72315537E-06 5.75247973E-09 2.10455664E+08 2.10439146E+08  141.46463      16376.886    
 1.73469887E-06 5.79101585E-09 2.14777701E+08 2.14760837E+08  145.39885      16719.503    
 1.74631969E-06 5.82981012E-09 2.19078373E+08 2.19061169E+08  149.29162      17055.461    
 1.75801837E-06 5.86886429E-09 2.23450691E+08 2.23433145E+08  153.26799      17392.945    
 1.76979541E-06 5.90818007E-09 2.28053422E+08 2.28035521E+08  157.55050      17742.893    
 1.78165135E-06 5.94775924E-09 2.32562762E+08 2.32544512E+08  161.68853      18088.195    
 1.79358672E-06 5.98760354E-09 2.37305160E+08 2.37286527E+08  166.13828      18466.486    
 1.80560203E-06 6.02771477E-09 2.42090047E+08 2.42071026E+08  170.63412      18850.052    
 1.81769784E-06 6.06809470E-09 2.46886764E+08 2.46867359E+08  175.12970      19229.673    
 1.82987468E-06 6.10874514E-09 2.52006577E+08 2.51986767E+08  180.07329      19629.570    
 1.84213310E-06 6.14966790E-09 2.56989269E+08 2.56969071E+08  184.80343      20013.571    
 1.85447363E-06 6.19086481E-09 2.62192603E+08 2.62172004E+08  189.83577      20409.391    
 1.86689683E-06 6.23233769E-09 2.67515819E+08 2.67494805E+08  195.02746      20818.743    
 1.87940326E-06 6.27408840E-09 2.72803999E+08 2.72782558E+08  200.14846      21241.335    
 1.89199346E-06 6.31611880E-09 2.78446068E+08 2.78424168E+08  205.77640      21694.154    
 1.90466801E-06 6.35843077E-09 2.83978079E+08 2.83955736E+08  211.22256      22131.204    
 1.91742747E-06 6.40102618E-09 2.89686862E+08 2.89664068E+08  216.91320      22576.924    
 1.93027240E-06 6.44390694E-09 2.95608574E+08 2.95585318E+08  222.90773      23032.688    
 1.94320339E-06 6.48707497E-09 3.01451699E+08 3.01427993E+08  228.76149      23477.549    
 1.95622099E-06 6.53053217E-09 3.07642544E+08 3.07618354E+08  235.12753      23954.845    
 1.96932581E-06 6.57428050E-09 3.13797498E+08 3.13772807E+08  241.41821      24449.116    
 1.98251841E-06 6.61832191E-09 3.20060474E+08 3.20035276E+08  247.85260      24950.636    
 1.99579939E-06 6.66265834E-09 3.26647521E+08 3.26621795E+08  254.77330      25471.355    
 2.00916934E-06 6.70729179E-09 3.33103761E+08 3.33077525E+08  261.46467      25974.737    
 2.02262885E-06 6.75222424E-09 3.39896401E+08 3.39869635E+08  268.66491      26497.472    
 2.03617854E-06 6.79745770E-09 3.46743907E+08 3.46716613E+08  275.93017      27018.313    
 2.04981899E-06 6.84299417E-09 3.53614449E+08 3.53586615E+08  283.20476      27550.059    
 2.06355082E-06 6.88883570E-09 3.60941065E+08 3.60912633E+08  291.19381      28141.005    
 2.07737464E-06 6.93498432E-09 3.68074636E+08 3.68045626E+08  298.84262      28710.994    
 2.09129106E-06 6.98144209E-09 3.75527166E+08 3.75497559E+08  306.98558      29299.798    
 2.10530072E-06 7.02821109E-09 3.83144641E+08 3.83114432E+08  315.37537      29893.169    
 2.11940422E-06 7.07529339E-09 3.90715270E+08 3.90684471E+08  323.65619      30475.921    
 2.13360221E-06 7.12269110E-09 3.98795622E+08 3.98764200E+08  332.76272      31089.622    
 2.14789530E-06 7.17040633E-09 4.06711656E+08 4.06679607E+08  341.56351      31707.138    
 2.16228415E-06 7.21844121E-09 4.14887711E+08 4.14854994E+08  350.77170      32366.577    
 2.17676939E-06 7.26679787E-09 4.23361119E+08 4.23327714E+08  360.45891      33044.387    
 2.19135167E-06 7.31547848E-09 4.31725767E+08 4.31691693E+08  369.92460      33704.255    
 2.20603163E-06 7.36448520E-09 4.40591639E+08 4.40556864E+08  380.22545      34394.754    
 2.22080994E-06 7.41382021E-09 4.49398497E+08 4.49363035E+08  390.39101      35071.387    
 2.23568724E-06 7.46348573E-09 4.58367741E+08 4.58331587E+08  400.80272      35753.158    
 2.25066421E-06 7.51348396E-09 4.67792536E+08 4.67755632E+08  411.98667      36492.537    
 2.26574151E-06 7.56381713E-09 4.77034315E+08 4.76996653E+08  422.80673      37238.764    
 2.28091982E-06 7.61448748E-09 4.86761516E+08 4.86723065E+08  434.45743      38016.759    
 2.29619980E-06 7.66549727E-09 4.96558737E+08 4.96519502E+08  446.19791      38789.010    
 2.31158215E-06 7.71684879E-09 5.06397602E+08 5.06357589E+08  457.96922      39555.228    
 2.32706754E-06 7.76854430E-09 5.16879841E+08 5.16839011E+08  470.87967      40359.490    
 2.34265667E-06 7.82058613E-09 5.27090471E+08 5.27048851E+08  483.24787      41136.724    
 2.35835023E-06 7.87297659E-09 5.37762027E+08 5.37719553E+08  496.42402      41978.231    
 2.37414893E-06 7.92571802E-09 5.48660158E+08 5.48616789E+08  509.98175      42859.729    
 2.39005346E-06 7.97881276E-09 5.59496030E+08 5.59451781E+08  523.37191      43724.718    
 2.40606454E-06 8.03226319E-09 5.71065822E+08 5.71020647E+08  538.10688      44637.027    
 2.42218287E-06 8.08607168E-09 5.82390735E+08 5.82344666E+08  552.32840      45517.498    
 2.43840918E-06 8.14024064E-09 5.94097627E+08 5.94050643E+08  567.22823      46416.526    
 2.45474420E-06 8.19477248E-09 6.06219381E+08 6.06171458E+08  582.88261      47340.447    
 2.47118864E-06 8.24966963E-09 6.18190906E+08 6.18142017E+08  598.18863      48290.253    
 2.48774324E-06 8.30493454E-09 6.30884692E+08 6.30834760E+08  614.85613      49317.102    
 2.50440875E-06 8.36056967E-09 6.43483182E+08 6.43432229E+08  631.28308      50321.791    
 2.52118589E-06 8.41657750E-09 6.56325138E+08 6.56273156E+08  648.13036      51333.707    
 2.53807543E-06 8.47296053E-09 6.69806965E+08 6.69753918E+08  666.20349      52381.219    
 2.55507811E-06 8.52972128E-09 6.83032870E+08 6.82978790E+08  683.69946      53396.417    
 2.57219470E-06 8.58686227E-09 6.96958934E+08 6.96903771E+08  702.55113      54460.819    
 2.58942595E-06 8.64438604E-09 7.10973102E+08 7.10916800E+08  721.52313      55579.925    
 2.60677263E-06 8.70229518E-09 7.25059315E+08 7.25001857E+08  740.57043      56716.713    
 2.62423551E-06 8.76059224E-09 7.40052694E+08 7.39994018E+08  761.43360      57913.897    
 2.64181539E-06 8.81927985E-09 7.54664171E+08 7.54604327E+08  781.43282      59063.424    
 2.65951303E-06 8.87836060E-09 7.69941313E+08 7.69880260E+08  802.75280      60250.671    
 2.67732922E-06 8.93783714E-09 7.85528962E+08 7.85466693E+08  824.66144      61445.035    
 2.69526477E-06 8.99771211E-09 8.01034410E+08 8.00970928E+08  846.31308      62635.553    
 2.71332047E-06 9.05798819E-09 8.17596211E+08 8.17531378E+08  870.15482      63963.546    
 2.73149713E-06 9.11866806E-09 8.33793908E+08 8.33727745E+08  893.13553      65270.139    
 2.74979555E-06 9.17975443E-09 8.50552200E+08 8.50484676E+08  917.24459      66606.851    
 2.76821656E-06 9.24125002E-09 8.67888729E+08 8.67819816E+08  942.54136      67970.712    
 2.78676096E-06 9.30315757E-09 8.85017957E+08 8.84947689E+08  967.29080      69301.468    
 2.80542960E-06 9.36547984E-09 9.03187401E+08 9.03115714E+08  994.25947      70692.900    
 2.82422330E-06 9.42821962E-09 9.21205096E+08 9.21131991E+08  1020.8040      72084.541    
 2.84314290E-06 9.49137968E-09 9.39586975E+08 9.39512366E+08  1048.0643      73560.317    
 2.86218924E-06 9.55496287E-09 9.58867089E+08 9.58790893E+08  1077.2697      75118.763    
 2.88136318E-06 9.61897199E-09 9.77789732E+08 9.77712000E+08  1105.5601      76625.584    
 2.90066556E-06 9.68340992E-09 9.97721770E+08 9.97642440E+08  1136.0628      78193.809    
 2.92009725E-06 9.74827952E-09 1.01776241E+09 1.01768149E+09  1166.7200      79748.622    
 2.93965911E-06 9.81358368E-09 1.03792382E+09 1.03784133E+09  1197.5401      81294.886    
 2.95935202E-06 9.87932532E-09 1.05936360E+09 1.05927942E+09  1231.2542      82955.028    
 2.97917685E-06 9.94550737E-09 1.08026692E+09 1.08018101E+09  1263.5920      84641.580    
 2.99913449E-06 1.00121328E-08 1.10213118E+09 1.10204348E+09  1298.0887      86407.744    
 3.01922583E-06 1.00792045E-08 1.12442011E+09 1.12433059E+09  1333.4913      88182.860    
 3.03945176E-06 1.01467255E-08 1.14660126E+09 1.14650996E+09  1368.5010      89927.236    
 3.05981319E-06 1.02146989E-08 1.17030193E+09 1.17020876E+09  1407.0771      91765.066    
 3.08031101E-06 1.02831276E-08 1.19346223E+09 1.19336724E+09  1444.2111      93541.231    
 3.10094616E-06 1.03520148E-08 1.21744441E+09 1.21734752E+09  1483.2206      95405.144    
 3.12171953E-06 1.04213634E-08 1.24223180E+09 1.24213286E+09  1524.0983      97415.032    
 3.14263207E-06 1.04911766E-08 1.26673377E+09 1.26663282E+09  1564.1167      99390.176    
 3.16368471E-06 1.05614574E-08 1.29273322E+09 1.29263015E+09  1607.7522      101462.10    
 3.18487837E-06 1.06322091E-08 1.31849361E+09 1.31838848E+09  1650.6450      103485.41    
 3.20621402E-06 1.07034348E-08 1.34479725E+09 1.34469003E+09  1694.7534      105526.83    
 3.22769259E-06 1.07751376E-08 1.37236075E+09 1.37225137E+09  1741.9471      107637.75    
 3.24931505E-06 1.08473207E-08 1.39942555E+09 1.39931401E+09  1787.6908      109754.75    
 3.27108236E-06 1.09199874E-08 1.42794494E+09 1.42783102E+09  1837.0445      112073.61    
 3.29299549E-06 1.09931409E-08 1.45659489E+09 1.45647862E+09  1886.5830      114383.14    
 3.31505541E-06 1.10667844E-08 1.48544288E+09 1.48532427E+09  1936.4514      116679.84    
 3.33726312E-06 1.11409213E-08 1.51609109E+09 1.51597001E+09  1990.9308      119087.39    
 3.35961959E-06 1.12155548E-08 1.54598604E+09 1.54586259E+09  2043.2186      121405.49    
 3.38212584E-06 1.12906884E-08 1.57726738E+09 1.57714148E+09  2099.0345      123801.58    
 3.40478285E-06 1.13663252E-08 1.60912817E+09 1.60899970E+09  2156.2411      126311.62    
 3.42759164E-06 1.14424687E-08 1.64084907E+09 1.64071796E+09  2212.8488      128892.20    
 3.45055323E-06 1.15191223E-08 1.67475476E+09 1.67462086E+09  2275.2638      131630.21    
 3.47366865E-06 1.15962894E-08 1.70786007E+09 1.70772347E+09  2335.2665      134262.20    
 3.49693891E-06 1.16739735E-08 1.74216885E+09 1.74202949E+09  2398.3843      136957.98    
 3.52036506E-06 1.17521780E-08 1.77759732E+09 1.77745515E+09  2464.4379      139702.29    
