 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  1.0000E+08 M_0            L  :  5.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  35056289.      35053663.      16.166406      2609.8226    
 1.01007101E-06 3.37196116E-09  35750224.      35747545.      16.591104      2662.2896    
 1.01683752E-06 3.39455008E-09  36473336.      36470603.      17.041413      2716.3299    
 1.02364936E-06 3.41729032E-09  37216372.      37213584.      17.509038      2771.0724    
 1.03050683E-06 3.44018290E-09  37952917.      37950074.      17.968834      2824.7318    
 1.03741024E-06 3.46322884E-09  38737143.      38734242.      18.472489      2882.3542    
 1.04435990E-06 3.48642917E-09  39509399.      39506438.      18.963094      2941.5787    
 1.05135611E-06 3.50978492E-09  40302856.      40299834.      19.472297      3002.4015    
 1.05839920E-06 3.53329712E-09  41129568.      41126483.      20.012222      3064.9368    
 1.06548946E-06 3.55696684E-09  41943541.      41940395.      20.537815      3125.6798    
 1.07262722E-06 3.58079512E-09  42804165.      42800954.      21.107513      3189.0503    
 1.07981280E-06 3.60478303E-09  43663517.      43660244.      21.674180      3251.5695    
 1.08704652E-06 3.62893164E-09  44534113.      44530775.      22.249922      3315.7575    
 1.09432869E-06 3.65324201E-09  45453864.      45450455.      22.873251      3386.6193    
 1.10165965E-06 3.67771524E-09  46353397.      46349918.      23.474057      3455.4025    
 1.10903971E-06 3.70235243E-09  47297813.      47294262.      24.118396      3526.8016    
 1.11646922E-06 3.72715465E-09  48254028.      48250405.      24.772835      3598.0649    
 1.12394850E-06 3.75212303E-09  49209213.      49205519.      25.423744      3668.4181    
 1.13147788E-06 3.77725867E-09  50232404.      50228635.      26.143279      3742.6732    
 1.13905770E-06 3.80256270E-09  51226474.      51222631.      26.830060      3816.5073    
 1.14668830E-06 3.82803623E-09  52262787.      52258863.      27.558746      3896.4122    
 1.15437002E-06 3.85368042E-09  53326712.      53322706.      28.314462      3977.8042    
 1.16210319E-06 3.87949640E-09  54381801.      54377715.      29.057997      4057.4364    
 1.16988818E-06 3.90548532E-09  55505649.      55501478.      29.872993      4141.1562    
 1.17772531E-06 3.93164835E-09  56611382.      56607129.      30.665827      4222.4238    
 1.18561494E-06 3.95798663E-09  57748465.      57744129.      31.489820      4304.9658    
 1.19355743E-06 3.98450137E-09  58932152.      58927726.      32.362381      4393.3865    
 1.20155313E-06 4.01119372E-09  60098112.      60093595.      33.212315      4483.3605    
 1.20960239E-06 4.03806489E-09  61331403.      61326791.      34.134181      4577.7142    
 1.21770557E-06 4.06511607E-09  62561802.      62557097.      35.049938      4670.4515    
 1.22586303E-06 4.09234846E-09  63809396.      63804597.      35.981609      4763.3577    
 1.23407514E-06 4.11976329E-09  65126239.      65121342.      36.988963      4859.9843    
 1.24234227E-06 4.14736177E-09  66414698.      66409706.      37.960520      4953.6977    
 1.25066478E-06 4.17514513E-09  67768015.      67762920.      39.003170      5055.2902    
 1.25904304E-06 4.20311462E-09  69137043.      69131842.      40.060777      5161.0076    
 1.26747742E-06 4.23127147E-09  70505813.      70500506.      41.114086      5265.4964    
 1.27596831E-06 4.25961695E-09  71970702.      71965283.      42.276923      5375.9322    
 1.28451608E-06 4.28815232E-09  73394520.      73388994.      43.387505      5481.7679    
 1.29312111E-06 4.31687884E-09  74879464.      74873829.      44.566649      5590.7630    
 1.30178379E-06 4.34579781E-09  76402628.      76396881.      45.787929      5701.6416    
 1.31050450E-06 4.37491051E-09  77913806.      77907943.      46.990286      5815.6844    
 1.31928362E-06 4.40421823E-09  79524114.      79518125.      48.309066      5940.1318    
 1.32812156E-06 4.43372228E-09  81107107.      81100996.      49.590300      6060.7697    
