 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  4.0000E+06 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  111585.30      111583.92     1.46949435E-03  1.3769113    
 1.01007101E-06 3.37196116E-09  113796.43      113795.02     1.50810207E-03  1.4091922    
 1.01683752E-06 3.39455008E-09  116100.70      116099.25     1.54903806E-03  1.4444036    
 1.02364936E-06 3.41729032E-09  118468.57      118467.08     1.59154845E-03  1.4810122    
 1.03050683E-06 3.44018290E-09  120815.67      120814.15     1.63334707E-03  1.5164710    
 1.03741024E-06 3.46322884E-09  123315.02      123313.47     1.67913324E-03  1.5542664    
 1.04435990E-06 3.48642917E-09  125776.10      125774.50     1.72373297E-03  1.5905581    
 1.05135611E-06 3.50978492E-09  128304.85      128303.22     1.77002359E-03  1.6274818    
 1.05839920E-06 3.53329712E-09  130939.80      130938.13     1.81910729E-03  1.6664036    
 1.06548946E-06 3.55696684E-09  133534.02      133532.31     1.86688812E-03  1.7058891    
 1.07262722E-06 3.58079512E-09  136277.23      136275.48     1.91867883E-03  1.7483049    
 1.07981280E-06 3.60478303E-09  139016.34      139014.54     1.97019403E-03  1.7897693    
 1.08704652E-06 3.62893164E-09  141791.31      141789.48     2.02253435E-03  1.8311947    
 1.09432869E-06 3.65324201E-09  144723.30      144721.42     2.07920122E-03  1.8747435    
 1.10165965E-06 3.67771524E-09  147590.63      147588.71     2.13382038E-03  1.9163735    
 1.10903971E-06 3.70235243E-09  150601.34      150599.38     2.19239747E-03  1.9607661    
 1.11646922E-06 3.72715465E-09  153649.71      153647.70     2.25189305E-03  2.0076365    
 1.12394850E-06 3.75212303E-09  156694.74      156692.68     2.31106757E-03  2.0541043    
 1.13147788E-06 3.77725867E-09  159957.05      159954.95     2.37648175E-03  2.1038638    
 1.13905770E-06 3.80256270E-09  163126.25      163124.09     2.43891788E-03  2.1509484    
 1.14668830E-06 3.82803623E-09  166430.38      166428.18     2.50516412E-03  2.1996906    
 1.15437002E-06 3.85368042E-09  169822.72      169820.47     2.57386802E-03  2.2491256    
 1.16210319E-06 3.87949640E-09  173186.76      173184.46     2.64146442E-03  2.2985303    
 1.16988818E-06 3.90548532E-09  176770.55      176768.19     2.71555823E-03  2.3540418    
 1.17772531E-06 3.93164835E-09  180296.37      180293.96     2.78763715E-03  2.4077949    
 1.18561494E-06 3.95798663E-09  183922.35      183919.88     2.86254917E-03  2.4625285    
 1.19355743E-06 3.98450137E-09  187697.26      187694.74     2.94187717E-03  2.5189457    
 1.20155313E-06 4.01119372E-09  191415.42      191412.84     3.01914790E-03  2.5734384    
 1.20960239E-06 4.03806489E-09  195348.79      195346.15     3.10295906E-03  2.6306701    
 1.21770557E-06 4.06511607E-09  199272.86      199270.17     3.18621487E-03  2.6888475    
 1.22586303E-06 4.09234846E-09  203251.84      203249.09     3.27091761E-03  2.7499894    
 1.23407514E-06 4.11976329E-09  207452.21      207449.39     3.36250197E-03  2.8144603    
 1.24234227E-06 4.14736177E-09  211561.74      211558.86     3.45083153E-03  2.8761425    
 1.25066478E-06 4.17514513E-09  215878.60      215875.66     3.54562539E-03  2.9404784    
 1.25904304E-06 4.20311462E-09  220245.64      220242.63     3.64177929E-03  3.0045530    
 1.26747742E-06 4.23127147E-09  224611.76      224608.69     3.73754244E-03  3.0676831    
 1.27596831E-06 4.25961695E-09  229285.27      229282.13     3.84326477E-03  3.1376966    
 1.28451608E-06 4.28815232E-09  233827.33      233824.12     3.94423581E-03  3.2073728    
 1.29312111E-06 4.31687884E-09  238564.84      238561.56     4.05144108E-03  3.2796742    
 1.30178379E-06 4.34579781E-09  243424.55      243421.20     4.16247777E-03  3.3528593    
 1.31050450E-06 4.37491051E-09  248245.80      248242.37     4.27179390E-03  3.4242527    
 1.31928362E-06 4.40421823E-09  253384.13      253380.63     4.39169647E-03  3.4997403    
 1.32812156E-06 4.43372228E-09  258434.97      258431.39     4.50818498E-03  3.5729093    
 1.33701871E-06 4.46342399E-09  263633.86      263630.21     4.62941461E-03  3.6506608    
 1.34597546E-06 4.49332467E-09  269041.51      269037.77     4.75762246E-03  3.7340659    
