 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  3.0000E+06 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  67445.956      67445.325     6.62890436E-04 0.63026604    
 1.01007101E-06 3.37196116E-09  68782.535      68781.889     6.80306475E-04 0.64492852    
 1.01683752E-06 3.39455008E-09  70175.425      70174.761     6.98772805E-04 0.66314081    
 1.02364936E-06 3.41729032E-09  71606.766      71606.083     7.17949352E-04 0.68165882    
 1.03050683E-06 3.44018290E-09  73025.548      73024.848     7.36804822E-04 0.69952029    
 1.03741024E-06 3.46322884E-09  74536.379      74535.660     7.57459087E-04 0.71867666    
 1.04435990E-06 3.48642917E-09  76024.065      76023.328     7.77578150E-04 0.73698495    
 1.05135611E-06 3.50978492E-09  77552.668      77551.912     7.98459977E-04 0.75598928    
 1.05839920E-06 3.53329712E-09  79145.474      79144.696     8.20601777E-04 0.77692973    
 1.06548946E-06 3.55696684E-09  80713.652      80712.854     8.42155844E-04 0.79713690    
 1.07262722E-06 3.58079512E-09  82371.905      82371.086     8.65518786E-04 0.81859103    
 1.07981280E-06 3.60478303E-09  84027.679      84026.839     8.88757448E-04 0.83950839    
 1.08704652E-06 3.62893164E-09  85705.138      85704.276     9.12368329E-04 0.86038957    
 1.09432869E-06 3.65324201E-09  87477.519      87476.635     9.37930933E-04 0.88243228    
 1.10165965E-06 3.67771524E-09  89210.813      89209.908     9.62569804E-04 0.90395148    
 1.10903971E-06 3.70235243E-09  91030.787      91029.858     9.88994118E-04 0.92779041    
 1.11646922E-06 3.72715465E-09  92873.531      92872.578     1.01583277E-03 0.95170009    
 1.12394850E-06 3.75212303E-09  94714.249      94713.273     1.04252659E-03 0.97509569    
 1.13147788E-06 3.77725867E-09  96686.341      96685.339     1.07203515E-03  1.0002718    
 1.13905770E-06 3.80256270E-09  98602.127      98601.102     1.10020030E-03  1.0239772    
 1.14668830E-06 3.82803623E-09  100599.50      100598.45     1.13008421E-03  1.0485727    
 1.15437002E-06 3.85368042E-09  102650.20      102649.12     1.16107678E-03  1.0744364    
 1.16210319E-06 3.87949640E-09  104683.79      104682.69     1.19156976E-03  1.1007315    
 1.16988818E-06 3.90548532E-09  106850.23      106849.10     1.22499376E-03  1.1290051    
 1.17772531E-06 3.93164835E-09  108981.63      108980.47     1.25750882E-03  1.1560771    
 1.18561494E-06 3.95798663E-09  111173.58      111172.40     1.29130191E-03  1.1836630    
 1.19355743E-06 3.98450137E-09  113455.58      113454.36     1.32708708E-03  1.2121444    
 1.20155313E-06 4.01119372E-09  115703.26      115702.01     1.36194420E-03  1.2396148    
 1.20960239E-06 4.03806489E-09  118081.06      118079.79     1.39975175E-03  1.2697424    
 1.21770557E-06 4.06511607E-09  120453.24      120451.93     1.43730878E-03  1.3005663    
 1.22586303E-06 4.09234846E-09  122858.61      122857.27     1.47551853E-03  1.3315056    
 1.23407514E-06 4.11976329E-09  125397.84      125396.47     1.51683261E-03  1.3640449    
 1.24234227E-06 4.14736177E-09  127882.13      127880.74     1.55667844E-03  1.3950872    
 1.25066478E-06 4.17514513E-09  130491.79      130490.36     1.59944035E-03  1.4275309    
 1.25904304E-06 4.20311462E-09  133131.78      133130.32     1.64281579E-03  1.4599676    
 1.26747742E-06 4.23127147E-09  135771.22      135769.73     1.68601496E-03  1.4931778    
 1.27596831E-06 4.25961695E-09  138596.52      138594.99     1.73370678E-03  1.5302347    
 1.28451608E-06 4.28815232E-09  141342.33      141340.76     1.77925526E-03  1.5653679    
 1.29312111E-06 4.31687884E-09  144206.31      144204.71     1.82761604E-03  1.6017947    
 1.30178379E-06 4.34579781E-09  147144.18      147142.54     1.87770521E-03  1.6386771    
 1.31050450E-06 4.37491051E-09  150058.79      150057.11     1.92701821E-03  1.6746015    
 1.31928362E-06 4.40421823E-09  153165.12      153163.41     1.98110684E-03  1.7129125    
 1.32812156E-06 4.43372228E-09  156218.55      156216.79     2.03365536E-03  1.7516388    
 1.33701871E-06 4.46342399E-09  159361.49      159359.70     2.08834263E-03  1.7924194    
 1.34597546E-06 4.49332467E-09  162630.66      162628.82     2.14617783E-03  1.8345604    
 1.35499221E-06 4.52342565E-09  165852.04      165850.17     2.20254847E-03  1.8752221    
 1.36406936E-06 4.55372829E-09  169261.38      169259.46     2.26373114E-03  1.9180187    
 1.37320733E-06 4.58423392E-09  172659.67      172657.71     2.32442855E-03  1.9599010    
 1.38240650E-06 4.61494391E-09  176108.57      176106.57     2.38626366E-03  2.0021728    
 1.39166731E-06 4.64585962E-09  179746.17      179744.12     2.45303501E-03  2.0487897    
 1.40099015E-06 4.67698245E-09  183306.61      183304.51     2.51747331E-03  2.0947855    
 1.41037545E-06 4.70831376E-09  187048.32      187046.17     2.58667384E-03  2.1428808    
 1.41982361E-06 4.73985497E-09  190830.20      190828.01     2.65677511E-03  2.1907117    
 1.42933508E-06 4.77160747E-09  194614.66      194612.41     2.72668506E-03  2.2378451    
 1.43891026E-06 4.80357269E-09  198661.97      198659.68     2.80376452E-03  2.2878893    
 1.44854958E-06 4.83575204E-09  202597.11      202594.77     2.87742504E-03  2.3361808    
 1.45825348E-06 4.86814696E-09  206703.40      206701.01     2.95568653E-03  2.3887206    
 1.46802239E-06 4.90075889E-09  210911.92      210909.47     3.03663877E-03  2.4433690    
 1.47785673E-06 4.93358930E-09  215088.92      215086.42     3.11638721E-03  2.4966420    
 1.48775696E-06 4.96663964E-09  219542.55      219539.99     3.20391630E-03  2.5531065    
 1.49772351E-06 4.99991138E-09  223916.52      223913.91     3.28884122E-03  2.6074796    
 1.50775683E-06 5.03340601E-09  228422.69      228420.03     3.37734128E-03  2.6628940    
 1.51785736E-06 5.06712502E-09  233105.68      233102.96     3.47081298E-03  2.7206616    
 1.52802556E-06 5.10106992E-09  237722.23      237719.44     3.56197489E-03  2.7797944    
 1.53826187E-06 5.13524222E-09  242610.19      242607.34     3.66098448E-03  2.8433012    
 1.54856676E-06 5.16964344E-09  247478.08      247475.17     3.75907972E-03  2.9053863    
 1.55894067E-06 5.20427512E-09  252422.82      252419.85     3.85914765E-03  2.9676613    
 1.56938409E-06 5.23913879E-09  257633.46      257630.42     3.96706243E-03  3.0326168    
 1.57989746E-06 5.27423602E-09  262735.77      262732.67     4.07127119E-03  3.0951466    
 1.59048127E-06 5.30956836E-09  268100.15      268096.99     4.18325638E-03  3.1613056    
 1.60113597E-06 5.34513740E-09  273517.38      273514.15     4.29655034E-03  3.2313017    
 1.61186206E-06 5.38094472E-09  278943.11      278939.81     4.40968647E-03  3.3012524    
 1.62265999E-06 5.41699191E-09  284740.51      284737.13     4.53426184E-03  3.3754840    
 1.63353026E-06 5.45328058E-09  290379.65      290376.20     4.65338460E-03  3.4462565    
 1.64447336E-06 5.48981235E-09  296266.61      296263.09     4.78003356E-03  3.5194205    
 1.65548976E-06 5.52658885E-09  302294.80      302291.20     4.91086516E-03  3.5932986    
 1.66657996E-06 5.56361172E-09  308280.45      308276.78     5.03983313E-03  3.6671462    
 1.67774445E-06 5.60088261E-09  314665.16      314661.40     5.18147697E-03  3.7501517    
 1.68898374E-06 5.63840317E-09  320930.25      320926.41     5.31872576E-03  3.8307790    
 1.70029832E-06 5.67617509E-09  327390.36      327386.44     5.46194440E-03  3.9130496    
 1.71168869E-06 5.71420004E-09  334098.01      334094.01     5.61301043E-03  3.9974271    
 1.72315537E-06 5.75247973E-09  340713.35      340709.27     5.76043598E-03  4.0793483    
 1.73469887E-06 5.79101585E-09  347720.56      347716.39     5.92065896E-03  4.1651711    
 1.74631969E-06 5.82981012E-09  354692.93      354688.67     6.07919370E-03  4.2520020    
 1.75801837E-06 5.86886429E-09  361781.64      361777.29     6.24113342E-03  4.3436473    
 1.76979541E-06 5.90818007E-09  369244.87      369240.42     6.41554302E-03  4.4400706    
 1.78165135E-06 5.94775924E-09  376556.09      376551.56     6.58406762E-03  4.5328183    
 1.79358672E-06 5.98760354E-09  384246.13      384241.49     6.76528942E-03  4.6294254    
 1.80560203E-06 6.02771477E-09  392005.11      392000.38     6.94838852E-03  4.7254485    
 1.81769784E-06 6.06809470E-09  399783.18      399778.35     7.13147756E-03  4.8204886    
 1.82987468E-06 6.10874514E-09  408086.60      408081.66     7.33281492E-03  4.9246114    
 1.84213310E-06 6.14966790E-09  416166.84      416161.80     7.52545803E-03  5.0291155    
 1.85447363E-06 6.19086481E-09  424605.81      424600.66     7.73041082E-03  5.1378056    
 1.86689683E-06 6.23233769E-09  433239.63      433234.37     7.94185466E-03  5.2474620    
 1.87940326E-06 6.27408840E-09  441816.23      441810.87     8.15041915E-03  5.3548248    
 1.89199346E-06 6.31611880E-09  450968.40      450962.92     8.37963338E-03  5.4681060    
 1.90466801E-06 6.35843077E-09  459941.34      459935.75     8.60144306E-03  5.5778438    
 1.91742747E-06 6.40102618E-09  469201.71      469196.00     8.83321141E-03  5.6941308    
 1.93027240E-06 6.44390694E-09  478808.39      478802.56     9.07735879E-03  5.8188699    
 1.94320339E-06 6.48707497E-09  488286.98      488281.03     9.31577233E-03  5.9404265    
 1.95622099E-06 6.53053217E-09  498331.24      498325.16     9.57505345E-03  6.0680108    
 1.96932581E-06 6.57428050E-09  508316.85      508310.65     9.83126545E-03  6.1928475    
 1.98251841E-06 6.61832191E-09  518478.05      518471.72     1.00933313E-02  6.3183501    
 1.99579939E-06 6.66265834E-09  529166.54      529160.08     1.03752075E-02  6.4492295    
 2.00916934E-06 6.70729179E-09  539641.88      539635.29     1.06477417E-02  6.5814390    
 2.02262885E-06 6.75222424E-09  550664.63      550657.90     1.09410058E-02  6.7245252    
 2.03617854E-06 6.79745770E-09  561776.49      561769.61     1.12369189E-02  6.8670626    
 2.04981899E-06 6.84299417E-09  572925.56      572918.54     1.15332122E-02  7.0081742    
