 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  1.0000E+07 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  500895.55      500879.62     2.57120557E-02  15.901836    
 1.01007101E-06 3.37196116E-09  510816.88      510800.63     2.63875689E-02  16.223073    
 1.01683752E-06 3.39455008E-09  521155.84      521139.24     2.71038185E-02  16.570877    
 1.02364936E-06 3.41729032E-09  531779.97      531763.02     2.78476143E-02  16.925577    
 1.03050683E-06 3.44018290E-09  542311.06      542293.76     2.85789567E-02  17.271999    
 1.03741024E-06 3.46322884E-09  553524.73      553507.06     2.93800666E-02  17.636747    
 1.04435990E-06 3.48642917E-09  564566.86      564548.84     3.01604181E-02  17.990556    
 1.05135611E-06 3.50978492E-09  575912.44      575894.06     3.09703539E-02  18.349731    
 1.05839920E-06 3.53329712E-09  587734.11      587715.35     3.18291582E-02  18.735120    
 1.06548946E-06 3.55696684E-09  599373.29      599354.13     3.26651669E-02  19.126495    
 1.07262722E-06 3.58079512E-09  611680.37      611660.80     3.35713336E-02  19.537321    
 1.07981280E-06 3.60478303E-09  623969.14      623949.17     3.44726799E-02  19.941132    
 1.08704652E-06 3.62893164E-09  636418.77      636398.39     3.53884627E-02  20.345217    
 1.09432869E-06 3.65324201E-09  649572.18      649551.37     3.63799437E-02  20.766400    
 1.10165965E-06 3.67771524E-09  662435.91      662414.70     3.73355972E-02  21.174071    
 1.10903971E-06 3.70235243E-09  675942.33      675920.67     3.83604994E-02  21.616250    
 1.11646922E-06 3.72715465E-09  689617.63      689595.52     3.94014717E-02  22.076619    
 1.12394850E-06 3.75212303E-09  703278.04      703255.46     4.04368265E-02  22.530908    
 1.13147788E-06 3.77725867E-09  717912.34      717889.29     4.15813514E-02  23.012267    
 1.13905770E-06 3.80256270E-09  732129.40      732105.88     4.26737715E-02  23.472617    
 1.14668830E-06 3.82803623E-09  746951.29      746927.30     4.38328539E-02  23.946867    
 1.15437002E-06 3.85368042E-09  762168.57      762144.10     4.50349355E-02  24.429812    
 1.16210319E-06 3.87949640E-09  777259.15      777234.18     4.62176401E-02  24.925874    
 1.16988818E-06 3.90548532E-09  793334.54      793309.02     4.75140239E-02  25.467581    
 1.17772531E-06 3.93164835E-09  809150.30      809124.26     4.87751547E-02  25.992637    
 1.18561494E-06 3.95798663E-09  825414.99      825388.41     5.00858532E-02  26.526388    
 1.19355743E-06 3.98450137E-09  842347.12      842320.00     5.14738140E-02  27.074509    
 1.20155313E-06 4.01119372E-09  859025.07      858997.41     5.28257804E-02  27.607432    
 1.20960239E-06 4.03806489E-09  876667.47      876639.25     5.42921780E-02  28.168110    
 1.21770557E-06 4.06511607E-09  894268.32      894239.51     5.57488589E-02  28.750669    
 1.22586303E-06 4.09234846E-09  912115.34      912085.93     5.72308551E-02  29.349952    
 1.23407514E-06 4.11976329E-09  930954.41      930924.37     5.88332516E-02  29.976300    
 1.24234227E-06 4.14736177E-09  949386.57      949355.93     6.03787020E-02  30.579728    
 1.25066478E-06 4.17514513E-09  968747.82      968716.55     6.20372510E-02  31.206040    
 1.25904304E-06 4.20311462E-09  988333.96      988302.07     6.37195947E-02  31.830709    
 1.26747742E-06 4.23127147E-09  1007916.2      1007883.7     6.53951018E-02  32.454461    
 1.27596831E-06 4.25961695E-09  1028875.7      1028842.4     6.72448531E-02  33.151501    
 1.28451608E-06 4.28815232E-09  1049246.4      1049212.5     6.90114760E-02  33.834719    
 1.29312111E-06 4.31687884E-09  1070492.9      1070458.3     7.08871717E-02  34.539867    
 1.30178379E-06 4.34579781E-09  1092286.9      1092251.6     7.28299009E-02  35.253117    
 1.31050450E-06 4.37491051E-09  1113908.8      1113872.8     7.47425271E-02  35.951684    
 1.31928362E-06 4.40421823E-09  1136951.2      1136914.5     7.68403711E-02  36.685741    
 1.32812156E-06 4.43372228E-09  1159601.9      1159564.4     7.88784828E-02  37.410778    
 1.33701871E-06 4.46342399E-09  1182916.0      1182877.7     8.09995438E-02  38.186627    
 1.34597546E-06 4.49332467E-09  1207165.3      1207126.2     8.32426930E-02  39.001544    
 1.35499221E-06 4.52342565E-09  1231060.9      1231021.0     8.54290406E-02  39.792538    
 1.36406936E-06 4.55372829E-09  1256348.9      1256308.2     8.78020171E-02  40.619848    
 1.37320733E-06 4.58423392E-09  1281555.3      1281513.8     9.01561725E-02  41.432710    
 1.38240650E-06 4.61494391E-09  1307136.9      1307094.5     9.25544518E-02  42.247869    
 1.39166731E-06 4.64585962E-09  1334116.2      1334073.0     9.51441760E-02  43.113057    
 1.40099015E-06 4.67698245E-09  1360524.4      1360480.3     9.76434155E-02  43.995810    
 1.41037545E-06 4.70831376E-09  1388275.4      1388230.4     0.10032735      44.927587    
 1.41982361E-06 4.73985497E-09  1416324.2      1416278.2     0.10304622      45.855548    
 1.42933508E-06 4.77160747E-09  1444392.3      1444345.4     0.10575767      46.772485    
 1.43891026E-06 4.80357269E-09  1474407.2      1474359.4     0.10874717      47.739556    
 1.44854958E-06 4.83575204E-09  1503591.8      1503543.0     0.11160408      48.668702    
 1.45825348E-06 4.86814696E-09  1534044.1      1533994.3     0.11463943      49.647431    
 1.46802239E-06 4.90075889E-09  1565253.6      1565202.8     0.11777913      50.696391    
 1.47785673E-06 4.93358930E-09  1596230.2      1596178.3     0.12087214      51.733269    
 1.48775696E-06 4.96663964E-09  1629255.3      1629202.4     0.12426692      52.826338    
 1.49772351E-06 4.99991138E-09  1661691.0      1661637.0     0.12756069      53.883846    
 1.50775683E-06 5.03340601E-09  1695105.8      1695050.7     0.13099312      54.960235    
 1.51785736E-06 5.06712502E-09  1729830.0      1729773.8     0.13461836      56.063477    
 1.52802556E-06 5.10106992E-09  1764062.7      1764005.4     0.13815402      57.169048    
 1.53826187E-06 5.13524222E-09  1800305.2      1800246.7     0.14199403      58.391116    
 1.54856676E-06 5.16964344E-09  1836399.4      1836339.7     0.14579859      59.598130    
 1.55894067E-06 5.20427512E-09  1873063.1      1873002.1     0.14967964      60.809311    
 1.56938409E-06 5.23913879E-09  1911695.4      1911633.2     0.15386502      62.068482    
 1.57989746E-06 5.27423602E-09  1949526.2      1949462.7     0.15790667      63.285445    
 1.59048127E-06 5.30956836E-09  1989297.3      1989232.6     0.16224991      64.547534    
 1.60113597E-06 5.34513740E-09  2029460.0      2029394.0     0.16664390      65.853961    
 1.61186206E-06 5.38094472E-09  2069686.2      2069618.8     0.17103178      67.209814    
 1.62265999E-06 5.41699191E-09  2112663.7      2112594.9     0.17586329      68.649170    
 1.63353026E-06 5.45328058E-09  2154470.3      2154400.1     0.18048333      70.027170    
 1.64447336E-06 5.48981235E-09  2198111.5      2198039.9     0.18539526      71.448808    
 1.65548976E-06 5.52658885E-09  2242798.4      2242725.3     0.19046940      72.883917    
 1.66657996E-06 5.56361172E-09  2287171.0      2287096.5     0.19547126      74.293711    
 1.67774445E-06 5.60088261E-09  2334497.2      2334421.2     0.20096472      75.841646    
 1.68898374E-06 5.63840317E-09  2380938.8      2380861.2     0.20628772      77.408003    
 1.70029832E-06 5.67617509E-09  2428824.1      2428744.9     0.21184225      79.008186    
 1.71168869E-06 5.71420004E-09  2478541.6      2478460.7     0.21770111      80.647307    
 1.72315537E-06 5.75247973E-09  2527576.6      2527494.1     0.22341879      82.242600    
 1.73469887E-06 5.79101585E-09  2579511.6      2579427.5     0.22963277      83.909352    
 1.74631969E-06 5.82981012E-09  2631189.4      2631103.6     0.23578128      85.553648    
 1.75801837E-06 5.86886429E-09  2683728.6      2683641.1     0.24206183      87.279370    
 1.76979541E-06 5.90818007E-09  2739039.3      2738949.9     0.24882599      89.147787    
 1.78165135E-06 5.94775924E-09  2793226.1      2793134.9     0.25536191      90.954182    
 1.79358672E-06 5.98760354E-09  2850215.9      2850122.8     0.26239025      92.832232    
 1.80560203E-06 6.02771477E-09  2907716.3      2907621.4     0.26949139      94.700206    
 1.81769784E-06 6.06809470E-09  2965358.7      2965261.9     0.27659213      96.550941    
 1.82987468E-06 6.10874514E-09  3026887.6      3026788.8     0.28440057      98.508804    
 1.84213310E-06 6.14966790E-09  3086766.6      3086665.8     0.29187183      100.48985    
 1.85447363E-06 6.19086481E-09  3149299.7      3149196.8     0.29982048      102.59945    
 1.86689683E-06 6.23233769E-09  3213274.6      3213169.6     0.30802085      104.73258    
 1.87940326E-06 6.27408840E-09  3276827.3      3276720.2     0.31610955      106.82384    
 1.89199346E-06 6.31611880E-09  3344637.3      3344527.9     0.32499906      109.02552    
 1.90466801E-06 6.35843077E-09  3411122.6      3411011.1     0.33360142      111.15588    
 1.91742747E-06 6.40102618E-09  3479734.4      3479620.7     0.34258998      113.34599    
 1.93027240E-06 6.44390694E-09  3550907.9      3550791.8     0.35205861      115.71216    
 1.94320339E-06 6.48707497E-09  3621135.3      3621016.9     0.36130486      118.07771    
 1.95622099E-06 6.53053217E-09  3695546.1      3695425.2     0.37136038      120.55928    
 1.96932581E-06 6.57428050E-09  3769524.3      3769400.9     0.38129686      122.98995    
 1.98251841E-06 6.61832191E-09  3844801.7      3844675.8     0.39146036      125.43379    
 1.99579939E-06 6.66265834E-09  3923978.3      3923849.9     0.40239210      127.96631    
 2.00916934E-06 6.70729179E-09  4001580.2      4001449.4     0.41296156      130.45355    
 2.02262885E-06 6.75222424E-09  4083230.1      4083096.5     0.42433492      133.17566    
 2.03617854E-06 6.79745770E-09  4165539.7      4165403.3     0.43581101      135.95084    
 2.04981899E-06 6.84299417E-09  4248125.6      4247986.5     0.44730184      138.69972    
 2.06355082E-06 6.88883570E-09  4336199.5      4336057.5     0.45992134      141.59372    
