 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  2.0000E+07 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  1864088.0      1864016.9     0.12903261      70.915056    
 1.01007101E-06 3.37196116E-09  1901006.2      1900933.7     0.13242256      72.306592    
 1.01683752E-06 3.39455008E-09  1939478.0      1939404.1     0.13601694      73.778615    
 1.02364936E-06 3.41729032E-09  1979010.9      1978935.4     0.13974955      75.354613    
 1.03050683E-06 3.44018290E-09  2018197.8      2018120.7     0.14341968      76.906486    
 1.03741024E-06 3.46322884E-09  2059923.9      2059845.3     0.14743991      78.541316    
 1.04435990E-06 3.48642917E-09  2101012.1      2100931.8     0.15135597      80.126421    
 1.05135611E-06 3.50978492E-09  2143229.1      2143147.2     0.15542050      81.735725    
 1.05839920E-06 3.53329712E-09  2187217.3      2187133.7     0.15973026      83.391949    
 1.06548946E-06 3.55696684E-09  2230526.6      2230441.4     0.16392562      85.056861    
 1.07262722E-06 3.58079512E-09  2276320.8      2276233.7     0.16847306      86.886532    
 1.07981280E-06 3.60478303E-09  2322046.9      2321958.0     0.17299631      88.695916    
 1.08704652E-06 3.62893164E-09  2368371.4      2368280.7     0.17759200      90.506356    
 1.09432869E-06 3.65324201E-09  2417314.1      2417221.6     0.18256757      92.394347    
 1.10165965E-06 3.67771524E-09  2465179.3      2465084.9     0.18736335      94.215718    
 1.10903971E-06 3.70235243E-09  2515435.3      2515339.0     0.19250664      96.106373    
 1.11646922E-06 3.72715465E-09  2566319.6      2566221.3     0.19773057      98.076008    
 1.12394850E-06 3.75212303E-09  2617148.7      2617048.4     0.20292631      100.10427    
 1.13147788E-06 3.77725867E-09  2671600.7      2671498.2     0.20866989      102.26247    
 1.13905770E-06 3.80256270E-09  2724500.6      2724396.1     0.21415200      104.32482    
 1.14668830E-06 3.82803623E-09  2779650.5      2779543.9     0.21996864      106.45021    
 1.15437002E-06 3.85368042E-09  2836271.4      2836162.6     0.22600106      108.60144    
 1.16210319E-06 3.87949640E-09  2892420.9      2892310.0     0.23193624      110.71264    
 1.16988818E-06 3.90548532E-09  2952233.9      2952120.6     0.23844190      113.04024    
 1.17772531E-06 3.93164835E-09  3011081.3      3010965.7     0.24477064      115.39278    
 1.18561494E-06 3.95798663E-09  3071598.7      3071480.7     0.25134813      117.78467    
 1.19355743E-06 3.98450137E-09  3134599.0      3134478.5     0.25831334      120.24183    
 1.20155313E-06 4.01119372E-09  3196653.9      3196531.0     0.26509792      122.62935    
 1.20960239E-06 4.03806489E-09  3262296.3      3262170.9     0.27245674      125.12151    
 1.21770557E-06 4.06511607E-09  3327784.2      3327656.4     0.27976681      127.58820    
 1.22586303E-06 4.09234846E-09  3394188.0      3394057.6     0.28720391      130.18267    
 1.23407514E-06 4.11976329E-09  3464282.1      3464148.8     0.29524521      132.98809    
 1.24234227E-06 4.14736177E-09  3532862.8      3532726.8     0.30300075      135.69150    
 1.25066478E-06 4.17514513E-09  3604899.4      3604760.6     0.31132384      138.49908    
 1.25904304E-06 4.20311462E-09  3677772.7      3677631.0     0.31976633      141.29881    
 1.26747742E-06 4.23127147E-09  3750631.5      3750487.1     0.32817452      144.06511    
 1.27596831E-06 4.25961695E-09  3828613.0      3828465.7     0.33745711      147.00449    
 1.28451608E-06 4.28815232E-09  3904405.0      3904254.6     0.34632254      149.98705    
 1.29312111E-06 4.31687884E-09  3983454.6      3983301.1     0.35573532      153.14335    
 1.30178379E-06 4.34579781E-09  4064540.9      4064384.2     0.36548450      156.34070    
 1.31050450E-06 4.37491051E-09  4144987.2      4144827.4     0.37508260      159.47039    
 1.31928362E-06 4.40421823E-09  4230717.1      4230554.0     0.38561018      162.76208    
 1.32812156E-06 4.43372228E-09  4314990.2      4314823.8     0.39583800      165.95463    
 1.33701871E-06 4.46342399E-09  4401730.8      4401561.1     0.40648209      169.23627    
 1.34597546E-06 4.49332467E-09  4491949.9      4491776.7     0.41773884      172.80249    
 1.35499221E-06 4.52342565E-09  4580854.0      4580677.2     0.42871054      176.34395    
 1.36406936E-06 4.55372829E-09  4674936.9      4674756.4     0.44061879      180.05350    
 1.37320733E-06 4.58423392E-09  4768716.7      4768532.6     0.45243259      183.69637    
 1.38240650E-06 4.61494391E-09  4863891.8      4863704.0     0.46446782      187.34917    
 1.39166731E-06 4.64585962E-09  4964265.9      4964074.3     0.47746376      191.14476    
 1.40099015E-06 4.67698245E-09  5062515.6      5062320.2     0.49000562      194.88090    
