 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  2.0000E+08 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  93470840.      93464400.      63.786715      6375.9765    
 1.01007101E-06 3.37196116E-09  95319138.      95312566.      65.462327      6505.9498    
 1.01683752E-06 3.39455008E-09  97245004.      97238295.      67.238970      6641.0874    
 1.02364936E-06 3.41729032E-09  99223844.      99216997.      69.083931      6778.0224    
 1.03050683E-06 3.44018290E-09 1.01185465E+08 1.01178482E+08  70.898004      6912.0323    
 1.03741024E-06 3.46322884E-09 1.03273811E+08 1.03266685E+08  72.885108      7052.7095    
 1.04435990E-06 3.48642917E-09 1.05330370E+08 1.05323105E+08  74.820727      7189.7937    
 1.05135611E-06 3.50978492E-09 1.07443298E+08 1.07435888E+08  76.829716      7333.2172    
 1.05839920E-06 3.53329712E-09 1.09644616E+08 1.09637048E+08  78.959903      7488.5665    
 1.06548946E-06 3.55696684E-09 1.11812127E+08 1.11804406E+08  81.033552      7640.3101    
 1.07262722E-06 3.58079512E-09 1.14103602E+08 1.14095720E+08  83.281197      7798.8757    
 1.07981280E-06 3.60478303E-09 1.16391735E+08 1.16383694E+08  85.516883      7954.9518    
 1.08704652E-06 3.62893164E-09 1.18709767E+08 1.18701568E+08  87.788372      8111.1983    
 1.09432869E-06 3.65324201E-09 1.21158392E+08 1.21150028E+08  90.247592      8274.1796    
 1.10165965E-06 3.67771524E-09 1.23553358E+08 1.23544828E+08  92.617957      8437.8355    
 1.10903971E-06 3.70235243E-09 1.26067581E+08 1.26058870E+08  95.160057      8615.4840    
 1.11646922E-06 3.72715465E-09 1.28613178E+08 1.28604287E+08  97.742007      8793.6761    
 1.12394850E-06 3.75212303E-09 1.31156084E+08 1.31147015E+08  100.31002      8969.4263    
 1.13147788E-06 3.77725867E-09 1.33879625E+08 1.33870367E+08  103.14878      9155.1210    
 1.13905770E-06 3.80256270E-09 1.36525874E+08 1.36516435E+08  105.85831      9333.2195    
 1.14668830E-06 3.82803623E-09 1.39284326E+08 1.39274700E+08  108.73316      9516.9702    
 1.15437002E-06 3.85368042E-09 1.42116146E+08 1.42106322E+08  111.71464      9711.6614    
 1.16210319E-06 3.87949640E-09 1.44924564E+08 1.44914539E+08  114.64806      9910.0967    
 1.16988818E-06 3.90548532E-09 1.47915575E+08 1.47905338E+08  117.86339      10119.641    
 1.17772531E-06 3.93164835E-09 1.50858546E+08 1.50848102E+08  120.99130      10322.707    
 1.18561494E-06 3.95798663E-09 1.53884795E+08 1.53874142E+08  124.24212      10529.039    
 1.19355743E-06 3.98450137E-09 1.57034792E+08 1.57023923E+08  127.68454      10740.703    
 1.20155313E-06 4.01119372E-09 1.60137783E+08 1.60126704E+08  131.03769      10947.629    
 1.20960239E-06 4.03806489E-09 1.63419549E+08 1.63408240E+08  134.67462      11174.381    
 1.21770557E-06 4.06511607E-09 1.66693705E+08 1.66682160E+08  138.28744      11406.175    
 1.22586303E-06 4.09234846E-09 1.70013557E+08 1.70001777E+08  141.96303      11638.331    
 1.23407514E-06 4.11976329E-09 1.73517239E+08 1.73505213E+08  145.93718      11880.159    
 1.24234227E-06 4.14736177E-09 1.76945660E+08 1.76933396E+08  149.77012      12113.623    
 1.25066478E-06 4.17514513E-09 1.80546237E+08 1.80533727E+08  153.88351      12355.586    
 1.25904304E-06 4.20311462E-09 1.84188553E+08 1.84175796E+08  158.05590      12598.659    
 1.26747742E-06 4.23127147E-09 1.87830271E+08 1.87817257E+08  162.21133      12851.639    
 1.27596831E-06 4.25961695E-09 1.91727071E+08 1.91713776E+08  166.79883      13127.998    
 1.28451608E-06 4.28815232E-09 1.95514982E+08 1.95501419E+08  171.18019      13392.354    
 1.29312111E-06 4.31687884E-09 1.99465127E+08 1.99451286E+08  175.83202      13664.889    
 1.30178379E-06 4.34579781E-09 2.03516721E+08 2.03502600E+08  180.65005      13940.493    
 1.31050450E-06 4.37491051E-09 2.07536592E+08 2.07522196E+08  185.39344      14210.766    
 1.31928362E-06 4.40421823E-09 2.11819452E+08 2.11804764E+08  190.59609      14497.082    
 1.32812156E-06 4.43372228E-09 2.16029963E+08 2.16014975E+08  195.65062      14791.809    
 1.33701871E-06 4.46342399E-09 2.20363359E+08 2.20348060E+08  200.91082      15098.276    
 1.34597546E-06 4.49332467E-09 2.24869886E+08 2.24854267E+08  206.47374      15413.096    
 1.35499221E-06 4.52342565E-09 2.29311135E+08 2.29295204E+08  211.89582      15719.133    
 1.36406936E-06 4.55372829E-09 2.34010070E+08 2.33993813E+08  217.78064      16038.714    
 1.37320733E-06 4.58423392E-09 2.38694059E+08 2.38677482E+08  223.61879      16353.029    
 1.38240650E-06 4.61494391E-09 2.43447582E+08 2.43430680E+08  229.56633      16672.374    
 1.39166731E-06 4.64585962E-09 2.48459742E+08 2.48442481E+08  235.98855      17024.729    
