 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  4.0000E+06 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  100822.81      100821.08     2.01016619E-03  1.7250448    
 1.01007101E-06 3.37196116E-09  102820.44      102818.68     2.06297860E-03  1.7621238    
 1.01683752E-06 3.39455008E-09  104902.20      104900.40     2.11897588E-03  1.8024531    
 1.02364936E-06 3.41729032E-09  107041.41      107039.57     2.17712680E-03  1.8442625    
 1.03050683E-06 3.44018290E-09  109161.87      109159.98     2.23430409E-03  1.8849287    
 1.03741024E-06 3.46322884E-09  111419.85      111417.92     2.29693599E-03  1.9280075    
 1.04435990E-06 3.48642917E-09  113643.25      113641.28     2.35794496E-03  1.9695842    
 1.05135611E-06 3.50978492E-09  115927.79      115925.78     2.42126690E-03  2.0118380    
 1.05839920E-06 3.53329712E-09  118308.25      118306.19     2.48840954E-03  2.0563627    
 1.06548946E-06 3.55696684E-09  120651.92      120649.82     2.55376996E-03  2.1017214    
 1.07262722E-06 3.58079512E-09  123130.16      123128.01     2.62461554E-03  2.1501562    
 1.07981280E-06 3.60478303E-09  125604.71      125602.51     2.69508426E-03  2.1976345    
 1.08704652E-06 3.62893164E-09  128111.66      128109.41     2.76668167E-03  2.2451067    
 1.09432869E-06 3.65324201E-09  130760.41      130758.11     2.84419741E-03  2.2947989    
 1.10165965E-06 3.67771524E-09  133350.78      133348.43     2.91891205E-03  2.3425607    
 1.10903971E-06 3.70235243E-09  136070.64      136068.24     2.99904079E-03  2.3934421    
 1.11646922E-06 3.72715465E-09  138824.53      138822.08     3.08042595E-03  2.4471405    
 1.12394850E-06 3.75212303E-09  141575.39      141572.89     3.16137193E-03  2.5004518    
 1.13147788E-06 3.77725867E-09  144522.51      144519.95     3.25085319E-03  2.5572393    
 1.13905770E-06 3.80256270E-09  147385.53      147382.92     3.33626074E-03  2.6112600    
 1.14668830E-06 3.82803623E-09  150370.43      150367.76     3.42688019E-03  2.6670470    
 1.15437002E-06 3.85368042E-09  153434.99      153432.27     3.52086149E-03  2.7236224    
 1.16210319E-06 3.87949640E-09  156474.01      156471.22     3.61332782E-03  2.7804627    
 1.16988818E-06 3.90548532E-09  159711.48      159708.63     3.71468203E-03  2.8439387    
 1.17772531E-06 3.93164835E-09  162896.61      162893.70     3.81328003E-03  2.9055820    
 1.18561494E-06 3.95798663E-09  166172.21      166169.23     3.91575344E-03  2.9682982    
 1.19355743E-06 3.98450137E-09  169582.31      169579.27     4.02426753E-03  3.0328241    
 1.20155313E-06 4.01119372E-09  172941.16      172938.06     4.12996744E-03  3.0953531    
 1.20960239E-06 4.03806489E-09  176494.38      176491.21     4.24461406E-03  3.1608588    
 1.21770557E-06 4.06511607E-09  180039.20      180035.97     4.35850099E-03  3.2277166    
 1.22586303E-06 4.09234846E-09  183633.63      183630.33     4.47436720E-03  3.2978668    
 1.23407514E-06 4.11976329E-09  187427.99      187424.62     4.59964681E-03  3.3716053    
 1.24234227E-06 4.14736177E-09  191140.32      191136.87     4.72047416E-03  3.4423959    
 1.25066478E-06 4.17514513E-09  195039.90      195036.38     4.85014404E-03  3.5160538    
 1.25904304E-06 4.20311462E-09  198984.80      198981.20     4.98167433E-03  3.5894648    
 1.26747742E-06 4.23127147E-09  202928.88      202925.21     5.11267011E-03  3.6619087    
 1.27596831E-06 4.25961695E-09  207150.56      207146.81     5.25728910E-03  3.7421743    
 1.28451608E-06 4.28815232E-09  211253.53      211249.71     5.39540875E-03  3.8222450    
 1.29312111E-06 4.31687884E-09  215533.03      215529.12     5.54205623E-03  3.9050992    
