 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  5.0000E+07 M_0            L  :  5.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  10523023.      10522509.      1.1117110      513.83263    
 1.01007101E-06 3.37196116E-09  10731396.      10730871.      1.1409176      523.83781    
 1.01683752E-06 3.39455008E-09  10948534.      10947999.      1.1718855      534.44359    
 1.02364936E-06 3.41729032E-09  11171660.      11171113.      1.2040444      545.77728    
 1.03050683E-06 3.44018290E-09  11392834.      11392276.      1.2356648      556.93246    
 1.03741024E-06 3.46322884E-09  11628335.      11627765.      1.2703016      568.67641    
 1.04435990E-06 3.48642917E-09  11860237.      11859656.      1.3040409      580.06921    
 1.05135611E-06 3.50978492E-09  12098509.      12097916.      1.3390594      591.63460    
 1.05839920E-06 3.53329712E-09  12346773.      12346168.      1.3761906      603.54090    
 1.06548946E-06 3.55696684E-09  12591209.      12590592.      1.4123363      615.54149    
 1.07262722E-06 3.58079512E-09  12849664.      12849033.      1.4515152      628.69494    
 1.07981280E-06 3.60478303E-09  13107735.      13107092.      1.4904858      641.69895    
 1.08704652E-06 3.62893164E-09  13369184.      13368528.      1.5300805      654.71166    
 1.09432869E-06 3.65324201E-09  13645404.      13644734.      1.5729480      668.27567    
 1.10165965E-06 3.67771524E-09  13915546.      13914863.      1.6142665      681.36823    
 1.10903971E-06 3.70235243E-09  14199175.      14198479.      1.6585789      694.96679    
 1.11646922E-06 3.72715465E-09  14486351.      14485640.      1.7035862      709.15930    
 1.12394850E-06 3.75212303E-09  14773216.      14772491.      1.7483506      723.74310    
 1.13147788E-06 3.77725867E-09  15080520.      15079779.      1.7978349      739.24853    
 1.13905770E-06 3.80256270E-09  15379069.      15378313.      1.8450664      754.07356    
 1.14668830E-06 3.82803623E-09  15690312.      15689541.      1.8951801      769.34794    
 1.15437002E-06 3.85368042E-09  16009853.      16009067.      1.9471529      784.80692    
 1.16210319E-06 3.87949640E-09  16326737.      16325935.      1.9982879      800.00442    
 1.16988818E-06 3.90548532E-09  16664288.      16663469.      2.0543377      816.77003    
 1.17772531E-06 3.93164835E-09  16996392.      16995557.      2.1088634      833.68028    
