 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  3.0000E+06 M_0            L  :  5.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  75993.495      75991.984     2.17024026E-03  1.5085344    
 1.01007101E-06 3.37196116E-09  77499.644      77498.099     2.22725835E-03  1.5427008    
 1.01683752E-06 3.39455008E-09  79069.257      79067.677     2.28771494E-03  1.5780686    
 1.02364936E-06 3.41729032E-09  80682.208      80680.592     2.35049669E-03  1.6139507    
 1.03050683E-06 3.44018290E-09  82281.001      82279.349     2.41222727E-03  1.6496338    
 1.03741024E-06 3.46322884E-09  83983.548      83981.856     2.47984685E-03  1.6899062    
 1.04435990E-06 3.48642917E-09  85660.005      85658.273     2.54571425E-03  1.7290234    
 1.05135611E-06 3.50978492E-09  87382.578      87380.806     2.61407882E-03  1.7688172    
 1.05839920E-06 3.53329712E-09  89177.515      89175.702     2.68656837E-03  1.8098980    
 1.06548946E-06 3.55696684E-09  90944.688      90942.836     2.75713376E-03  1.8495245    
 1.07262722E-06 3.58079512E-09  92813.391      92811.497     2.83362114E-03  1.8911564    
 1.07981280E-06 3.60478303E-09  94679.297      94677.361     2.90970164E-03  1.9333387    
 1.08704652E-06 3.62893164E-09  96569.645      96567.664     2.98700072E-03  1.9776768    
 1.09432869E-06 3.65324201E-09  98566.988      98564.960     3.07068946E-03  2.0247184    
 1.10165965E-06 3.67771524E-09  100520.27      100518.19     3.15135402E-03  2.0696563    
 1.10903971E-06 3.70235243E-09  102571.25      102569.13     3.23786386E-03  2.1165363    
 1.11646922E-06 3.72715465E-09  104647.89      104645.73     3.32573017E-03  2.1632645    
 1.12394850E-06 3.75212303E-09  106722.25      106720.04     3.41312232E-03  2.2092358    
 1.13147788E-06 3.77725867E-09  108944.69      108942.43     3.50972950E-03  2.2600691    
 1.13905770E-06 3.80256270E-09  111103.67      111101.35     3.60193854E-03  2.3107759    
 1.14668830E-06 3.82803623E-09  113354.60      113352.23     3.69977455E-03  2.3635370    
 1.15437002E-06 3.85368042E-09  115665.65      115663.23     3.80124013E-03  2.4170057    
 1.16210319E-06 3.87949640E-09  117957.40      117954.93     3.90107011E-03  2.4691036    
 1.16988818E-06 3.90548532E-09  120398.91      120396.38     4.01049578E-03  2.5242189    
 1.17772531E-06 3.93164835E-09  122800.91      122798.33     4.11694575E-03  2.5776111    
 1.18561494E-06 3.95798663E-09  125271.17      125268.53     4.22757976E-03  2.6340401    
 1.19355743E-06 3.98450137E-09  127842.93      127840.23     4.34473552E-03  2.6949554    
 1.20155313E-06 4.01119372E-09  130376.00      130373.24     4.45885298E-03  2.7540161    
 1.20960239E-06 4.03806489E-09  133055.76      133052.94     4.58262966E-03  2.8160999    
 1.21770557E-06 4.06511607E-09  135729.16      135726.28     4.70558617E-03  2.8769482    
 1.22586303E-06 4.09234846E-09  138439.98      138437.04     4.83067957E-03  2.9378652    
 1.23407514E-06 4.11976329E-09  141301.70      141298.70     4.96593605E-03  3.0018094    
 1.24234227E-06 4.14736177E-09  144101.49      144098.42     5.09638570E-03  3.0660902    
 1.25066478E-06 4.17514513E-09  147042.60      147039.46     5.23638211E-03  3.1357232    
 1.25904304E-06 4.20311462E-09  150017.90      150014.69     5.37838708E-03  3.2053129    
 1.26747742E-06 4.23127147E-09  152992.57      152989.29     5.51981498E-03  3.2738315    
 1.27596831E-06 4.25961695E-09  156176.75      156173.40     5.67595104E-03  3.3466161    
 1.28451608E-06 4.28815232E-09  159271.32      159267.90     5.82507016E-03  3.4160122    
 1.29312111E-06 4.31687884E-09  162499.12      162495.62     5.98339627E-03  3.4880909    
 1.30178379E-06 4.34579781E-09  165810.20      165806.63     6.14738079E-03  3.5648514    
 1.31050450E-06 4.37491051E-09  169095.06      169091.41     6.30882430E-03  3.6422861    
 1.31928362E-06 4.40421823E-09  172596.06      172592.33     6.48590233E-03  3.7244588    
 1.32812156E-06 4.43372228E-09  176037.40      176033.59     6.65793831E-03  3.8036768    
 1.33701871E-06 4.46342399E-09  179579.66      179575.77     6.83697618E-03  3.8843291    
 1.34597546E-06 4.49332467E-09  183264.21      183260.24     7.02631977E-03  3.9671733    
 1.35499221E-06 4.52342565E-09  186894.89      186890.83     7.21086865E-03  4.0482759    
 1.36406936E-06 4.55372829E-09  190737.46      190733.32     7.41117126E-03  4.1378059    
 1.37320733E-06 4.58423392E-09  194567.58      194563.35     7.60988518E-03  4.2283611    
 1.38240650E-06 4.61494391E-09  198454.75      198450.42     7.81232371E-03  4.3190992    
 1.39166731E-06 4.64585962E-09  202554.66      202550.23     8.03092255E-03  4.4138460    
 1.40099015E-06 4.67698245E-09  206567.55      206563.04     8.24188341E-03  4.5049762    
 1.41037545E-06 4.70831376E-09  210784.82      210780.21     8.46843493E-03  4.5997469    
 1.41982361E-06 4.73985497E-09  215047.38      215042.67     8.69793527E-03  4.6953523    
 1.42933508E-06 4.77160747E-09  219312.82      219308.01     8.92680923E-03  4.7948068    
 1.43891026E-06 4.80357269E-09  223874.64      223869.72     9.17915480E-03  4.9032153    
 1.44854958E-06 4.83575204E-09  228309.96      228304.94     9.42030742E-03  5.0064769    
 1.45825348E-06 4.86814696E-09  232938.24      232933.12     9.67652268E-03  5.1132001    
 1.46802239E-06 4.90075889E-09  237681.78      237676.55     9.94154690E-03  5.2210699    
 1.47785673E-06 4.93358930E-09  242389.77      242384.43     1.02026301E-02  5.3266537    
 1.48775696E-06 4.96663964E-09  247409.65      247404.20     1.04891857E-02  5.4394580    
 1.49772351E-06 4.99991138E-09  252339.72      252334.16     1.07672156E-02  5.5554397    
 1.50775683E-06 5.03340601E-09  257418.84      257413.15     1.10569498E-02  5.6755414    
 1.51785736E-06 5.06712502E-09  262697.31      262691.50     1.13629602E-02  5.7988681    
 1.52802556E-06 5.10106992E-09  267900.85      267894.92     1.16614087E-02  5.9184923    
 1.53826187E-06 5.13524222E-09  273410.41      273404.36     1.19855490E-02  6.0438203    
 1.54856676E-06 5.16964344E-09  278897.33      278891.15     1.23066958E-02  6.1667506    
 1.55894067E-06 5.20427512E-09  284470.90      284464.60     1.26343008E-02  6.2921850    
 1.56938409E-06 5.23913879E-09  290344.29      290337.84     1.29875947E-02  6.4314192    
 1.57989746E-06 5.27423602E-09  296095.50      296088.92     1.33287558E-02  6.5669390    
 1.59048127E-06 5.30956836E-09  302142.23      302135.50     1.36953753E-02  6.7081152    
 1.60113597E-06 5.34513740E-09  308248.52      308241.66     1.40662794E-02  6.8485437    
 1.61186206E-06 5.38094472E-09  314364.38      314357.38     1.44366668E-02  6.9873641    
 1.62265999E-06 5.41699191E-09  320899.34      320892.19     1.48445038E-02  7.1338234    
 1.63353026E-06 5.45328058E-09  327255.82      327248.53     1.52344901E-02  7.2780450    
 1.64447336E-06 5.48981235E-09  333891.75      333884.30     1.56491155E-02  7.4351149    
 1.65548976E-06 5.52658885E-09  340686.93      340679.31     1.60774339E-02  7.5956141    
 1.66657996E-06 5.56361172E-09  347434.10      347426.34     1.64996512E-02  7.7525942    
 1.67774445E-06 5.60088261E-09  354631.28      354623.35     1.69633664E-02  7.9183040    
 1.68898374E-06 5.63840317E-09  361693.54      361685.45     1.74126932E-02  8.0783517    
 1.70029832E-06 5.67617509E-09  368975.71      368967.45     1.78815639E-02  8.2414387    
 1.71168869E-06 5.71420004E-09  376537.02      376528.58     1.83761251E-02  8.4142633    
 1.72315537E-06 5.75247973E-09  383994.21      383985.60     1.88587682E-02  8.5906594    
 1.73469887E-06 5.79101585E-09  391893.32      391884.52     1.93833071E-02  8.7773815    
 1.74631969E-06 5.82981012E-09  399753.09      399744.11     1.99023191E-02  8.9601477    
 1.75801837E-06 5.86886429E-09  407744.05      407734.89     2.04324781E-02  9.1437073    
 1.76979541E-06 5.90818007E-09  416157.36      416148.01     2.10034606E-02  9.3344578    
 1.78165135E-06 5.94775924E-09  424399.22      424389.68     2.15551769E-02  9.5191109    
 1.79358672E-06 5.98760354E-09  433068.28      433058.54     2.21484608E-02  9.7179798    
 1.80560203E-06 6.02771477E-09  441815.08      441805.14     2.27478905E-02  9.9256576    
 1.81769784E-06 6.06809470E-09  450583.38      450573.22     2.33472872E-02  10.132105    
 1.82987468E-06 6.10874514E-09  459944.15      459933.77     2.40064245E-02  10.350205    
 1.84213310E-06 6.14966790E-09  469053.18      469042.60     2.46370988E-02  10.559005    
 1.85447363E-06 6.19086481E-09  478566.77      478555.97     2.53080720E-02  10.774562    
 1.86689683E-06 6.23233769E-09  488300.09      488289.07     2.60002952E-02  10.992851    
 1.87940326E-06 6.27408840E-09  497968.86      497957.62     2.66830921E-02  11.215418    
