 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  1.0000E+07 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  549867.84      549837.94     9.25441565E-02  29.802152    
 1.01007101E-06 3.37196116E-09  560760.76      560730.26     9.49754589E-02  30.403382    
 1.01683752E-06 3.39455008E-09  572112.28      572081.16     9.75533765E-02  31.022738    
 1.02364936E-06 3.41729032E-09  583776.99      583745.24     0.10023044      31.650172    
 1.03050683E-06 3.44018290E-09  595339.48      595307.11     0.10286267      32.269574    
 1.03741024E-06 3.46322884E-09  607651.65      607618.59     0.10574601      32.955487    
 1.04435990E-06 3.48642917E-09  619775.41      619741.66     0.10855464      33.641817    
 1.05135611E-06 3.50978492E-09  632232.42      632197.97     0.11146975      34.338962    
 1.05839920E-06 3.53329712E-09  645212.28      645177.11     0.11456073      35.055798    
 1.06548946E-06 3.55696684E-09  657991.66      657955.79     0.11756968      35.751983    
 1.07262722E-06 3.58079512E-09  671504.56      671467.96     0.12083112      36.478393    
 1.07981280E-06 3.60478303E-09  684997.34      684960.01     0.12407522      37.203001    
 1.08704652E-06 3.62893164E-09  698666.80      698628.70     0.12737128      37.966570    
 1.09432869E-06 3.65324201E-09  713109.23      713070.31     0.13093978      38.786047    
 1.10165965E-06 3.67771524E-09  727233.47      727193.76     0.13437934      39.574501    
 1.10903971E-06 3.70235243E-09  742063.53      742023.00     0.13806813      40.392983    
 1.11646922E-06 3.72715465E-09  757079.05      757037.70     0.14181475      41.209898    
 1.12394850E-06 3.75212303E-09  772078.16      772035.99     0.14554116      42.016350    
 1.13147788E-06 3.77725867E-09  788146.95      788103.92     0.14966048      42.879144    
 1.13905770E-06 3.80256270E-09  803757.45      803713.54     0.15359227      43.757857    
 1.14668830E-06 3.82803623E-09  820032.28      819987.44     0.15776398      44.679408    
 1.15437002E-06 3.85368042E-09  836741.36      836695.58     0.16209045      45.612510    
 1.16210319E-06 3.87949640E-09  853311.20      853264.50     0.16634718      46.525449    
 1.16988818E-06 3.90548532E-09  870962.69      870915.04     0.17101305      47.485232    
 1.17772531E-06 3.93164835E-09  888328.97      888280.38     0.17555204      48.416917    
 1.18561494E-06 3.95798663E-09  906188.33      906138.77     0.18026943      49.378533    
 1.19355743E-06 3.98450137E-09  924780.85      924730.23     0.18526489      50.431352    
 1.20155313E-06 4.01119372E-09  943094.12      943042.46     0.19013080      51.465204    
 1.20960239E-06 4.03806489E-09  962466.74      962414.00     0.19540855      52.546954    
 1.21770557E-06 4.06511607E-09  981793.64      981739.83     0.20065134      53.610229    
 1.22586303E-06 4.09234846E-09  1001390.9      1001336.0     0.20598523      54.675455    
 1.23407514E-06 4.11976329E-09  1022077.8      1022021.8     0.21175246      55.783251    
 1.24234227E-06 4.14736177E-09  1042317.7      1042260.6     0.21731472      56.881472    
 1.25066478E-06 4.17514513E-09  1063578.2      1063519.9     0.22328404      58.085561    
 1.25904304E-06 4.20311462E-09  1085085.8      1085026.2     0.22933899      59.299786    
 1.26747742E-06 4.23127147E-09  1106588.9      1106528.2     0.23536934      60.497961    
 1.27596831E-06 4.25961695E-09  1129604.9      1129542.9     0.24202680      61.764089    
 1.28451608E-06 4.28815232E-09  1151974.0      1151910.8     0.24838507      62.977714    
 1.29312111E-06 4.31687884E-09  1175305.1      1175240.6     0.25513590      64.227453    
 1.30178379E-06 4.34579781E-09  1199237.7      1199171.9     0.26212799      65.534288    
 1.31050450E-06 4.37491051E-09  1222981.2      1222914.1     0.26901173      66.878219    
 1.31928362E-06 4.40421823E-09  1248285.2      1248216.6     0.27656207      68.308127    
 1.32812156E-06 4.43372228E-09  1273158.8      1273088.8     0.28389744      69.691577    
 1.33701871E-06 4.46342399E-09  1298761.0      1298689.6     0.29153134      71.098787    
 1.34597546E-06 4.49332467E-09  1325390.5      1325317.6     0.29960463      72.541655    
 1.35499221E-06 4.52342565E-09  1351631.4      1351557.1     0.30747350      73.948563    
 1.36406936E-06 4.55372829E-09  1379401.9      1379326.1     0.31601404      75.470808    
 1.37320733E-06 4.58423392E-09  1407082.9      1407005.5     0.32448685      77.041795    
 1.38240650E-06 4.61494391E-09  1435175.8      1435096.9     0.33311845      78.625100    
 1.39166731E-06 4.64585962E-09  1464804.4      1464723.8     0.34243907      80.273861    
 1.40099015E-06 4.67698245E-09  1493805.2      1493723.0     0.35143403      81.865126    
 1.41037545E-06 4.70831376E-09  1524281.3      1524197.4     0.36109370      83.515869    
 1.41982361E-06 4.73985497E-09  1555084.4      1554998.8     0.37087910      85.167571    
 1.42933508E-06 4.77160747E-09  1585908.7      1585821.4     0.38063779      86.863669    
 1.43891026E-06 4.80357269E-09  1618872.0      1618782.9     0.39139720      88.739994    
 1.44854958E-06 4.83575204E-09  1650922.8      1650831.8     0.40167940      90.541981    
 1.45825348E-06 4.86814696E-09  1684366.3      1684273.5     0.41260379      92.401256    
 1.46802239E-06 4.90075889E-09  1718641.7      1718547.0     0.42390375      94.279953    
 1.47785673E-06 4.93358930E-09  1752661.0      1752564.4     0.43503568      96.122292    
 1.48775696E-06 4.96663964E-09  1788930.9      1788832.4     0.44725363      98.066352    
 1.49772351E-06 4.99991138E-09  1824553.2      1824452.7     0.45910808      100.04139    
 1.50775683E-06 5.03340601E-09  1861251.3      1861148.7     0.47146154      102.12690    
 1.51785736E-06 5.06712502E-09  1899388.0      1899283.2     0.48450892      104.27325    
 1.52802556E-06 5.10106992E-09  1936984.4      1936877.6     0.49723391      106.35956    
 1.53826187E-06 5.13524222E-09  1976789.0      1976679.9     0.51105425      108.54036    
 1.54856676E-06 5.16964344E-09  2016430.5      2016319.3     0.52474696      110.68261    
 1.55894067E-06 5.20427512E-09  2056697.5      2056584.2     0.53871501      112.84488    
 1.56938409E-06 5.23913879E-09  2099127.7      2099012.0     0.55377828      115.20911    
 1.57989746E-06 5.27423602E-09  2140677.1      2140559.0     0.56832428      117.56973    
 1.59048127E-06 5.30956836E-09  2184358.5      2184237.9     0.58395567      120.02673    
 1.60113597E-06 5.34513740E-09  2228470.0      2228346.9     0.59976973      122.47208    
 1.61186206E-06 5.38094472E-09  2272650.9      2272525.4     0.61556175      124.89173    
 1.62265999E-06 5.41699191E-09  2319855.0      2319727.0     0.63295040      127.43842    
 1.63353026E-06 5.45328058E-09  2365772.3      2365641.8     0.64957798      129.91028    
 1.64447336E-06 5.48981235E-09  2413705.6      2413572.3     0.66725603      132.59039    
 1.65548976E-06 5.52658885E-09  2462787.9      2462651.8     0.68551785      135.38356    
 1.66657996E-06 5.56361172E-09  2511524.5      2511385.7     0.70351955      138.11883    
 1.67774445E-06 5.60088261E-09  2563506.8      2563365.0     0.72329045      141.00043    
 1.68898374E-06 5.63840317E-09  2614516.6      2614372.1     0.74244791      143.78845    
 1.70029832E-06 5.67617509E-09  2667112.8      2666965.4     0.76243858      146.62798    
 1.71168869E-06 5.71420004E-09  2721722.2      2721571.9     0.78352452      149.56762    
 1.72315537E-06 5.75247973E-09  2775581.7      2775428.3     0.80410234      152.59717    
 1.73469887E-06 5.79101585E-09  2832628.0      2832471.3     0.82646630      155.84468    
 1.74631969E-06 5.82981012E-09  2889391.4      2889231.5     0.84859462      159.02649    
 1.75801837E-06 5.86886429E-09  2947101.2      2946938.1     0.87119817      162.22247    
 1.76979541E-06 5.90818007E-09  3007856.5      3007690.1     0.89554212      165.53972    
 1.78165135E-06 5.94775924E-09  3067376.4      3067206.8     0.91906469      168.75021    
 1.79358672E-06 5.98760354E-09  3129976.7      3129803.6     0.94435938      172.12441    
 1.80560203E-06 6.02771477E-09  3193138.2      3192961.5     0.96991607      175.70313    
 1.81769784E-06 6.06809470E-09  3256455.5      3256275.2     0.99547135      179.29718    
 1.82987468E-06 6.10874514E-09  3324044.0      3323859.9      1.0235735      183.08881    
 1.84213310E-06 6.14966790E-09  3389818.9      3389631.1      1.0504622      186.72434    
 1.85447363E-06 6.19086481E-09  3458510.4      3458318.9      1.0790689      190.47459    
 1.86689683E-06 6.23233769E-09  3528786.4      3528591.0      1.1085815      194.25690    
 1.87940326E-06 6.27408840E-09  3598598.0      3598398.8      1.1376922      198.04217    
 1.89199346E-06 6.31611880E-09  3673088.9      3672885.4      1.1696849      202.27507    
 1.90466801E-06 6.35843077E-09  3746123.6      3745916.0      1.2006442      206.41361    
 1.91742747E-06 6.40102618E-09  3821495.2      3821283.3      1.2329934      210.63586    
 1.93027240E-06 6.44390694E-09  3899682.1      3899465.9      1.2670701      214.95540    
 1.94320339E-06 6.48707497E-09  3976828.7      3976608.2      1.3003467      219.16437    
 1.95622099E-06 6.53053217E-09  4058573.3      4058348.4      1.3365356      223.56009    
 1.96932581E-06 6.57428050E-09  4139842.1      4139612.7      1.3722961      228.00091    
 1.98251841E-06 6.61832191E-09  4222538.9      4222304.8      1.4088735      232.69546    
 1.99579939E-06 6.66265834E-09  4309521.5      4309282.4      1.4482158      237.63179    
 2.00916934E-06 6.70729179E-09  4394772.8      4394528.9      1.4862542      242.39791    
 2.02262885E-06 6.75222424E-09  4484473.1      4484224.3      1.5271856      247.35199    
 2.03617854E-06 6.79745770E-09  4574898.3      4574644.5      1.5684868      252.27641    
 2.04981899E-06 6.84299417E-09  4665626.9      4665368.1      1.6098410      257.16126    
 2.06355082E-06 6.88883570E-09  4762388.1      4762123.9      1.6552570      262.46981    
 2.07737464E-06 6.93498432E-09  4856594.3      4856324.7      1.6987387      267.83062    
 2.09129106E-06 6.98144209E-09  4955019.4      4954744.3      1.7450298      273.40983    
 2.10530072E-06 7.02821109E-09  5055625.9      5055345.1      1.7927242      279.03260    
 2.11940422E-06 7.07529339E-09  5155611.2      5155324.8      1.8397990      284.55044    
 2.13360221E-06 7.12269110E-09  5262340.3      5262048.0      1.8915683      290.35678    
 2.14789530E-06 7.17040633E-09  5366893.3      5366595.4      1.9415993      295.98938    
 2.16228415E-06 7.21844121E-09  5474885.7      5474581.7      1.9939466      301.93768    
 2.17676939E-06 7.26679787E-09  5586812.2      5586501.8      2.0490173      308.32512    
 2.19135167E-06 7.31547848E-09  5697297.9      5696981.3      2.1028285      314.57329    
 2.20603163E-06 7.36448520E-09  5814415.9      5814092.6      2.1613880      321.11903    
 2.22080994E-06 7.41382021E-09  5930751.4      5930421.7      2.2191783      327.52819    
 2.23568724E-06 7.46348573E-09  6049234.6      6048898.4      2.2783681      333.97790    
 2.25066421E-06 7.51348396E-09  6173745.9      6173402.9      2.3419484      340.67980    
 2.26574151E-06 7.56381713E-09  6295832.8      6295482.9      2.4034598      347.44724    
 2.28091982E-06 7.61448748E-09  6424344.1      6423986.8      2.4696939      354.78800    
 2.29619980E-06 7.66549727E-09  6553780.8      6553416.1      2.5364383      362.10458    
 2.31158215E-06 7.71684879E-09  6683766.8      6683394.9      2.6033581      369.36071    
 2.32706754E-06 7.76854430E-09  6822269.1      6821889.4      2.6767544      376.98678    
 2.34265667E-06 7.82058613E-09  6957173.4      6956786.3      2.7470680      384.32028    
 2.35835023E-06 7.87297659E-09  7098178.0      7097783.3      2.8219750      391.91902    
 2.37414893E-06 7.92571802E-09  7242180.8      7241778.0      2.8990516      399.94995    
 2.39005346E-06 7.97881276E-09  7385357.4      7384946.3      2.9751755      408.12227    
 2.40606454E-06 8.03226319E-09  7538250.6      7537830.8      3.0589454      416.77289    
 2.42218287E-06 8.08607168E-09  7687899.0      7687470.7      3.1397962      425.11142    
 2.43840918E-06 8.14024064E-09  7842603.6      7842166.7      3.2245035      433.62918    
 2.45474420E-06 8.19477248E-09  8002800.4      8002354.8      3.3135009      442.32233    
 2.47118864E-06 8.24966963E-09  8161004.5      8160550.3      3.4005178      450.86432    
 2.48774324E-06 8.30493454E-09  8328772.6      8328308.9      3.4952756      460.26275    
 2.50440875E-06 8.36056967E-09  8495276.6      8494803.2      3.5886658      469.77992    
 2.52118589E-06 8.41657750E-09  8665002.7      8664519.7      3.6844458      479.36550    
 2.53807543E-06 8.47296053E-09  8843202.7      8842709.7      3.7871957      489.29645    
 2.55507811E-06 8.52972128E-09  9018009.8      9017507.0      3.8866642      498.91013    
 2.57219470E-06 8.58686227E-09  9202089.5      9201576.7      3.9938408      508.89764    
 2.58942595E-06 8.64438604E-09  9387333.3      9386810.2      4.1017016      518.91036    
 2.60677263E-06 8.70229518E-09  9573528.6      9572995.0      4.2099906      529.38965    
 2.62423551E-06 8.76059224E-09  9771741.2      9771196.1      4.3286044      540.74212    
 2.64181539E-06 8.81927985E-09  9964890.5      9964334.4      4.4423060      551.62807    
 2.65951303E-06 8.87836060E-09  10166857.      10166290.      4.5635172      562.87951    
 2.67732922E-06 8.93783714E-09  10372936.      10372357.      4.6880756      574.19833    
 2.69526477E-06 8.99771211E-09  10577921.      10577331.      4.8111727      585.32795    
 2.71332047E-06 9.05798819E-09  10796902.      10796300.      4.9467226      597.15893    
