 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  5.0000E+06 M_0            L  :  1.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  125223.89      125219.90     6.42801392E-03  3.9754591    
 1.01007101E-06 3.37196116E-09  127704.22      127700.16     6.59689223E-03  4.0557681    
 1.01683752E-06 3.39455008E-09  130288.96      130284.81     6.77595462E-03  4.1427193    
 1.02364936E-06 3.41729032E-09  132944.99      132940.75     6.96190357E-03  4.2313943    
 1.03050683E-06 3.44018290E-09  135577.76      135573.44     7.14473917E-03  4.3179997    
 1.03741024E-06 3.46322884E-09  138381.18      138376.76     7.34501664E-03  4.4091869    
 1.04435990E-06 3.48642917E-09  141141.71      141137.21     7.54010453E-03  4.4976389    
 1.05135611E-06 3.50978492E-09  143978.11      143973.52     7.74258846E-03  4.5874328    
 1.05839920E-06 3.53329712E-09  146933.53      146928.84     7.95728955E-03  4.6837801    
 1.06548946E-06 3.55696684E-09  149843.32      149838.53     8.16629173E-03  4.7816239    
 1.07262722E-06 3.58079512E-09  152920.09      152915.20     8.39283341E-03  4.8843303    
 1.07981280E-06 3.60478303E-09  155992.29      155987.29     8.61816997E-03  4.9852830    
 1.08704652E-06 3.62893164E-09  159104.69      159099.60     8.84711567E-03  5.0863041    
 1.09432869E-06 3.65324201E-09  162393.04      162387.84     9.09498592E-03  5.1915999    
 1.10165965E-06 3.67771524E-09  165608.98      165603.68     9.33389929E-03  5.2935177    
 1.10903971E-06 3.70235243E-09  168985.58      168980.17     9.59012486E-03  5.4040626    
 1.11646922E-06 3.72715465E-09  172404.41      172398.88     9.85036792E-03  5.5191547    
 1.12394850E-06 3.75212303E-09  175819.51      175813.87     1.01092066E-02  5.6327270    
 1.13147788E-06 3.77725867E-09  179478.09      179472.32     1.03953378E-02  5.7530666    
 1.13905770E-06 3.80256270E-09  183032.35      183026.47     1.06684429E-02  5.8681543    
 1.14668830E-06 3.82803623E-09  186737.82      186731.82     1.09582135E-02  5.9867168    
 1.15437002E-06 3.85368042E-09  190542.14      190536.02     1.12587339E-02  6.1074529    
 1.16210319E-06 3.87949640E-09  194314.79      194308.55     1.15544100E-02  6.2314684    
 1.16988818E-06 3.90548532E-09  198333.63      198327.26     1.18785060E-02  6.3668952    
 1.17772531E-06 3.93164835E-09  202287.58      202281.07     1.21937887E-02  6.4981594    
 1.18561494E-06 3.95798663E-09  206353.75      206347.10     1.25214633E-02  6.6315969    
 1.19355743E-06 3.98450137E-09  210586.78      210580.00     1.28684535E-02  6.7686272    
 1.20155313E-06 4.01119372E-09  214756.27      214749.35     1.32064451E-02  6.9018580    
 1.20960239E-06 4.03806489E-09  219166.87      219159.81     1.35730445E-02  7.0420275    
 1.21770557E-06 4.06511607E-09  223567.08      223559.88     1.39372147E-02  7.1876674    
 1.22586303E-06 4.09234846E-09  228028.83      228021.48     1.43077138E-02  7.3374879    
 1.23407514E-06 4.11976329E-09  232738.60      232731.09     1.47083129E-02  7.4940750    
 1.24234227E-06 4.14736177E-09  237346.64      237338.98     1.50946755E-02  7.6449321    
 1.25066478E-06 4.17514513E-09  242186.95      242179.14     1.55093127E-02  7.8015101    
 1.25904304E-06 4.20311462E-09  247083.49      247075.52     1.59298987E-02  7.9576773    
 1.26747742E-06 4.23127147E-09  251979.05      251970.92     1.63487754E-02  8.1136152    
 1.27596831E-06 4.25961695E-09  257218.91      257210.61     1.68112133E-02  8.2878753    
 1.28451608E-06 4.28815232E-09  262311.59      262303.12     1.72528690E-02  8.4586798    
 1.29312111E-06 4.31687884E-09  267623.22      267614.56     1.77217929E-02  8.6349669    
 1.30178379E-06 4.34579781E-09  273071.72      273062.89     1.82074752E-02  8.8132794    
 1.31050450E-06 4.37491051E-09  278477.20      278468.20     1.86856318E-02  8.9879211    
 1.31928362E-06 4.40421823E-09  284237.81      284228.62     1.92100928E-02  9.1714351    
 1.32812156E-06 4.43372228E-09  289900.48      289891.11     1.97196207E-02  9.3526945    
 1.33701871E-06 4.46342399E-09  295729.00      295719.44     2.02498859E-02  9.5466567    
 1.34597546E-06 4.49332467E-09  301791.32      301781.55     2.08106733E-02  9.7503859    
 1.35499221E-06 4.52342565E-09  307765.23      307755.26     2.13572601E-02  9.9481344    
 1.36406936E-06 4.55372829E-09  314087.23      314077.05     2.19505043E-02  10.154962    
 1.37320733E-06 4.58423392E-09  320388.84      320378.46     2.25390431E-02  10.358178    
 1.38240650E-06 4.61494391E-09  326784.22      326773.64     2.31386129E-02  10.561967    
 1.39166731E-06 4.64585962E-09  333529.06      333518.26     2.37860440E-02  10.778264    
 1.40099015E-06 4.67698245E-09  340131.10      340120.08     2.44108539E-02  10.998952    
 1.41037545E-06 4.70831376E-09  347068.85      347057.59     2.50818378E-02  11.231897    
 1.41982361E-06 4.73985497E-09  354081.04      354069.55     2.57615550E-02  11.463887    
 1.42933508E-06 4.77160747E-09  361098.06      361086.34     2.64394169E-02  11.693121    
 1.43891026E-06 4.80357269E-09  368601.81      368589.85     2.71867933E-02  11.934889    
 1.44854958E-06 4.83575204E-09  375897.94      375885.75     2.79010201E-02  12.167176    
 1.45825348E-06 4.86814696E-09  383511.02      383498.57     2.86598568E-02  12.411858    
 1.46802239E-06 4.90075889E-09  391313.41      391300.70     2.94447824E-02  12.674098    
 1.47785673E-06 4.93358930E-09  399057.55      399044.58     3.02180361E-02  12.933317    
 1.48775696E-06 4.96663964E-09  407313.83      407300.59     3.10667291E-02  13.206584    
 1.49772351E-06 4.99991138E-09  415422.74      415409.24     3.18901724E-02  13.470962    
 1.50775683E-06 5.03340601E-09  423776.45      423762.67     3.27482792E-02  13.740059    
 1.51785736E-06 5.06712502E-09  432457.50      432443.45     3.36545896E-02  14.015869    
 1.52802556E-06 5.10106992E-09  441015.68      441001.35     3.45385046E-02  14.292262    
 1.53826187E-06 5.13524222E-09  450076.30      450061.67     3.54985083E-02  14.597779    
 1.54856676E-06 5.16964344E-09  459099.86      459084.92     3.64496465E-02  14.899532    
 1.55894067E-06 5.20427512E-09  468265.77      468250.53     3.74199111E-02  15.202328    
 1.56938409E-06 5.23913879E-09  477923.85      477908.29     3.84662559E-02  15.517121    
 1.57989746E-06 5.27423602E-09  487381.54      487365.68     3.94766681E-02  15.821361    
 1.59048127E-06 5.30956836E-09  497324.33      497308.15     4.05624776E-02  16.136884    
 1.60113597E-06 5.34513740E-09  507365.01      507348.51     4.16609761E-02  16.463490    
 1.61186206E-06 5.38094472E-09  517421.55      517404.71     4.27579440E-02  16.802453    
 1.62265999E-06 5.41699191E-09  528165.93      528148.72     4.39658220E-02  17.162292    
 1.63353026E-06 5.45328058E-09  538617.58      538600.03     4.51208334E-02  17.506792    
 1.64447336E-06 5.48981235E-09  549527.88      549509.97     4.63488153E-02  17.862202    
 1.65548976E-06 5.52658885E-09  560699.60      560681.33     4.76173498E-02  18.220979    
 1.66657996E-06 5.56361172E-09  571792.75      571774.12     4.88678152E-02  18.573428    
 1.67774445E-06 5.60088261E-09  583624.30      583605.29     5.02411793E-02  18.960411    
 1.68898374E-06 5.63840317E-09  595234.70      595215.30     5.15719308E-02  19.352001    
 1.70029832E-06 5.67617509E-09  607206.03      607186.23     5.29605625E-02  19.752046    
 1.71168869E-06 5.71420004E-09  619635.39      619615.17     5.44252780E-02  20.161827    
 1.72315537E-06 5.75247973E-09  631894.15      631873.54     5.58546971E-02  20.560650    
 1.73469887E-06 5.79101585E-09  644877.91      644856.87     5.74081923E-02  20.977338    
 1.74631969E-06 5.82981012E-09  657797.35      657775.90     5.89453189E-02  21.388412    
 1.75801837E-06 5.86886429E-09  670932.16      670910.28     6.05154578E-02  21.819843    
 1.76979541E-06 5.90818007E-09  684759.83      684737.48     6.22064965E-02  22.286947    
 1.78165135E-06 5.94775924E-09  698306.53      698283.72     6.38404775E-02  22.738545    
 1.79358672E-06 5.98760354E-09  712553.97      712530.69     6.55975619E-02  23.208058    
 1.80560203E-06 6.02771477E-09  726929.08      726905.34     6.73728468E-02  23.675052    
 1.81769784E-06 6.06809470E-09  741339.67      741315.46     6.91480337E-02  24.137735    
 1.82987468E-06 6.10874514E-09  756721.90      756697.20     7.11001431E-02  24.627201    
 1.84213310E-06 6.14966790E-09  771691.66      771666.46     7.29679585E-02  25.122463    
 1.85447363E-06 6.19086481E-09  787324.93      787299.21     7.49551191E-02  25.649862    
 1.86689683E-06 6.23233769E-09  803318.66      803292.40     7.70052115E-02  26.183146    
 1.87940326E-06 6.27408840E-09  819206.83      819180.04     7.90273872E-02  26.705959    
 1.89199346E-06 6.31611880E-09  836159.32      836131.98     8.12497661E-02  27.256379    
 1.90466801E-06 6.35843077E-09  852780.65      852752.78     8.34003555E-02  27.788970    
 1.91742747E-06 6.40102618E-09  869933.60      869905.17     8.56474955E-02  28.336496    
 1.93027240E-06 6.44390694E-09  887726.97      887697.95     8.80146514E-02  28.928040    
 1.94320339E-06 6.48707497E-09  905283.82      905254.21     9.03262162E-02  29.519428    
 1.95622099E-06 6.53053217E-09  923886.53      923856.30     9.28400941E-02  30.139819    
 1.96932581E-06 6.57428050E-09  942381.07      942350.23     9.53242155E-02  30.747488    
 1.98251841E-06 6.61832191E-09  961200.41      961168.96     9.78650901E-02  31.358447    
