 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  5.0000E+06 M_0            L  :  5.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  185811.76      185806.61     8.96661204E-03  5.1458108    
 1.01007101E-06 3.37196116E-09  189494.00      189488.74     9.20218744E-03  5.2543123    
 1.01683752E-06 3.39455008E-09  193331.37      193325.99     9.45196921E-03  5.3663000    
 1.02364936E-06 3.41729032E-09  197274.66      197269.17     9.71135745E-03  5.4802593    
 1.03050683E-06 3.44018290E-09  201183.37      201177.76     9.96640273E-03  5.5959040    
 1.03741024E-06 3.46322884E-09  205345.66      205339.93     1.02457787E-02  5.7238181    
 1.04435990E-06 3.48642917E-09  209444.20      209438.34     1.05179155E-02  5.8478329    
 1.05135611E-06 3.50978492E-09  213655.45      213649.47     1.08003694E-02  5.9738756    
 1.05839920E-06 3.53329712E-09  218043.58      218037.47     1.10998658E-02  6.1036783    
 1.06548946E-06 3.55696684E-09  222363.86      222357.62     1.13914125E-02  6.2294096    
 1.07262722E-06 3.58079512E-09  226932.29      226925.92     1.17074262E-02  6.3615849    
 1.07981280E-06 3.60478303E-09  231493.90      231487.39     1.20217588E-02  6.4977877    
 1.08704652E-06 3.62893164E-09  236115.26      236108.60     1.23411260E-02  6.6391168    
 1.09432869E-06 3.65324201E-09  240998.12      240991.32     1.26868923E-02  6.7876061    
 1.10165965E-06 3.67771524E-09  245773.29      245766.35     1.30201641E-02  6.9300893    
 1.10903971E-06 3.70235243E-09  250787.26      250780.17     1.33775858E-02  7.0782737    
 1.11646922E-06 3.72715465E-09  255863.96      255856.72     1.37406119E-02  7.2261007    
 1.12394850E-06 3.75212303E-09  260935.08      260927.69     1.41016789E-02  7.3725494    
 1.13147788E-06 3.77725867E-09  266368.13      266360.58     1.45008181E-02  7.5361380    
 1.13905770E-06 3.80256270E-09  271646.07      271638.36     1.48817863E-02  7.6975804    
 1.14668830E-06 3.82803623E-09  277148.77      277140.89     1.52860024E-02  7.8644095    
 1.15437002E-06 3.85368042E-09  282798.40      282790.35     1.57052142E-02  8.0333832    
 1.16210319E-06 3.87949640E-09  288400.87      288392.66     1.61176684E-02  8.1984575    
 1.16988818E-06 3.90548532E-09  294369.35      294360.96     1.65697675E-02  8.3723984    
 1.17772531E-06 3.93164835E-09  300241.28      300232.72     1.70095723E-02  8.5424985    
 1.18561494E-06 3.95798663E-09  306280.05      306271.31     1.74666636E-02  8.7244864    
 1.19355743E-06 3.98450137E-09  312566.89      312557.95     1.79506997E-02  8.9177222    
 1.20155313E-06 4.01119372E-09  318759.18      318750.06     1.84221829E-02  9.1047566    
 1.20960239E-06 4.03806489E-09  325309.96      325300.64     1.89335733E-02  9.3007685    
 1.21770557E-06 4.06511607E-09  331845.23      331835.72     1.94415752E-02  9.4932391    
 1.22586303E-06 4.09234846E-09  338471.95      338462.25     1.99584056E-02  9.6860154    
 1.23407514E-06 4.11976329E-09  345467.45      345457.54     2.05172249E-02  9.8890476    
 1.24234227E-06 4.14736177E-09  352311.62      352301.50     2.10561847E-02  10.096705    
 1.25066478E-06 4.17514513E-09  359501.16      359490.82     2.16345871E-02  10.317445    
 1.25904304E-06 4.20311462E-09  366774.26      366763.70     2.22212877E-02  10.537370    
 1.26747742E-06 4.23127147E-09  374045.84      374035.06     2.28056042E-02  10.754228    
 1.27596831E-06 4.25961695E-09  381829.44      381818.43     2.34506875E-02  10.983785    
 1.28451608E-06 4.28815232E-09  389394.05      389382.82     2.40667803E-02  11.203433    
 1.29312111E-06 4.31687884E-09  397284.24      397272.79     2.47209117E-02  11.433003    
 1.30178379E-06 4.34579781E-09  405377.99      405366.29     2.53984208E-02  11.680352    
 1.31050450E-06 4.37491051E-09  413407.67      413395.71     2.60654317E-02  11.925734    
 1.31928362E-06 4.40421823E-09  421965.52      421953.31     2.67970366E-02  12.184964    
 1.32812156E-06 4.43372228E-09  430377.62      430365.16     2.75078101E-02  12.435490    
 1.33701871E-06 4.46342399E-09  439036.34      439023.62     2.82475120E-02  12.690391    
 1.34597546E-06 4.49332467E-09  448042.78      448029.80     2.90297918E-02  12.951898    
 1.35499221E-06 4.52342565E-09  456917.60      456904.36     2.97922623E-02  13.211515    
 1.36406936E-06 4.55372829E-09  466310.22      466296.69     3.06198190E-02  13.499194    
 1.37320733E-06 4.58423392E-09  475672.44      475658.62     3.14408121E-02  13.785357    
 1.38240650E-06 4.61494391E-09  485174.07      485159.96     3.22771933E-02  14.072177    
 1.39166731E-06 4.64585962E-09  495195.54      495181.14     3.31803406E-02  14.371090    
 1.40099015E-06 4.67698245E-09  505004.43      504989.73     3.40519316E-02  14.659293    
 1.41037545E-06 4.70831376E-09  515312.73      515297.73     3.49879350E-02  14.958483    
 1.41982361E-06 4.73985497E-09  525731.70      525716.40     3.59361214E-02  15.265567    
 1.42933508E-06 4.77160747E-09  536157.77      536142.15     3.68817199E-02  15.584289    
 1.43891026E-06 4.80357269E-09  547308.02      547292.06     3.79242907E-02  15.926147    
 1.44854958E-06 4.83575204E-09  558149.21      558132.92     3.89206180E-02  16.252611    
 1.45825348E-06 4.86814696E-09  569461.93      569445.30     3.99791762E-02  16.589602    
 1.46802239E-06 4.90075889E-09  581056.26      581039.29     4.10741282E-02  16.930139    
 1.47785673E-06 4.93358930E-09  592563.77      592546.46     4.21527981E-02  17.264082    
 1.48775696E-06 4.96663964E-09  604833.38      604815.71     4.33367059E-02  17.627300    
 1.49772351E-06 4.99991138E-09  616883.57      616865.53     4.44853905E-02  17.997000    
 1.50775683E-06 5.03340601E-09  629297.96      629279.54     4.56824307E-02  18.376296    
 1.51785736E-06 5.06712502E-09  642199.46      642180.64     4.69467151E-02  18.765442    
 1.52802556E-06 5.10106992E-09  654917.91      654898.72     4.81797581E-02  19.143519    
 1.53826187E-06 5.13524222E-09  668384.09      668364.50     4.95189452E-02  19.538926    
 1.54856676E-06 5.16964344E-09  681794.97      681774.99     5.08457650E-02  19.928324    
 1.55894067E-06 5.20427512E-09  695417.60      695397.21     5.21992662E-02  20.332663    
 1.56938409E-06 5.23913879E-09  709772.78      709751.95     5.36588999E-02  20.774986    
 1.57989746E-06 5.27423602E-09  723829.50      723808.24     5.50684077E-02  21.203219    
 1.59048127E-06 5.30956836E-09  738608.23      738586.53     5.65830953E-02  21.648713    
 1.60113597E-06 5.34513740E-09  753532.54      753510.39     5.81154843E-02  22.092048    
 1.61186206E-06 5.38094472E-09  768480.26      768457.67     5.96457384E-02  22.530642    
 1.62265999E-06 5.41699191E-09  784451.92      784428.86     6.13307133E-02  22.994303    
 1.63353026E-06 5.45328058E-09  799987.59      799964.07     6.29419388E-02  23.458686    
 1.64447336E-06 5.48981235E-09  816206.01      816181.99     6.46549593E-02  23.958084    
 1.65548976E-06 5.52658885E-09  832813.52      832788.99     6.64245514E-02  24.464570    
 1.66657996E-06 5.56361172E-09  849303.82      849278.79     6.81689369E-02  24.960468    
 1.67774445E-06 5.60088261E-09  866893.50      866867.95     7.00847683E-02  25.483048    
 1.68898374E-06 5.63840317E-09  884153.64      884127.57     7.19411546E-02  25.988529    
 1.70029832E-06 5.67617509E-09  901951.05      901924.47     7.38782849E-02  26.505522    
 1.71168869E-06 5.71420004E-09  920430.43      920403.29     7.59215538E-02  27.061325    
 1.72315537E-06 5.75247973E-09  938655.54      938627.84     7.79155836E-02  27.622051    
 1.73469887E-06 5.79101585E-09  957960.22      957931.93     8.00827024E-02  28.211002    
 1.74631969E-06 5.82981012E-09  977168.89      977140.02     8.22269869E-02  28.787988    
 1.75801837E-06 5.86886429E-09  996698.08      996668.63     8.44173246E-02  29.367538    
 1.76979541E-06 5.90818007E-09  1017259.1      1017229.0     8.67763204E-02  29.969142    
 1.78165135E-06 5.94775924E-09  1037401.3      1037370.6     8.90557197E-02  30.555014    
 1.79358672E-06 5.98760354E-09  1058587.1      1058555.8     9.15068516E-02  31.194841    
 1.80560203E-06 6.02771477E-09  1079962.9      1079931.0     9.39833740E-02  31.853849    
 1.81769784E-06 6.06809470E-09  1101391.3      1101358.7     9.64597598E-02  32.505718    
 1.82987468E-06 6.10874514E-09  1124267.0      1124233.7     9.91829578E-02  33.193393    
 1.84213310E-06 6.14966790E-09  1146527.8      1146493.9     0.10178856      33.852737    
 1.85447363E-06 6.19086481E-09  1169776.9      1169742.3     0.10456066      34.532896    
 1.86689683E-06 6.23233769E-09  1193562.8      1193527.5     0.10742055      35.225024    
 1.87940326E-06 6.27408840E-09  1217191.1      1217155.1     0.11024149      35.942265    
 1.89199346E-06 6.31611880E-09  1242405.1      1242368.3     0.11334173      36.720937    
 1.90466801E-06 6.35843077E-09  1267125.4      1267087.8     0.11634181      37.471609    
 1.91742747E-06 6.40102618E-09  1292637.4      1292599.1     0.11947659      38.237448    
 1.93027240E-06 6.44390694E-09  1319103.5      1319064.4     0.12277880      39.020914    
 1.94320339E-06 6.48707497E-09  1345216.8      1345176.9     0.12600345      39.784366    
 1.95622099E-06 6.53053217E-09  1372888.4      1372847.7     0.12951034      40.591066    
 1.96932581E-06 6.57428050E-09  1400398.5      1400357.0     0.13297572      41.432330    
 1.98251841E-06 6.61832191E-09  1428392.4      1428349.9     0.13652027      42.293637    
 1.99579939E-06 6.66265834E-09  1457838.9      1457795.6     0.14033275      43.189002    
 2.00916934E-06 6.70729179E-09  1486698.2      1486654.0     0.14401889      44.053628    
 2.02262885E-06 6.75222424E-09  1517065.5      1517020.4     0.14798540      44.952244    
 2.03617854E-06 6.79745770E-09  1547678.4      1547632.4     0.15198773      45.845521    
 2.04981899E-06 6.84299417E-09  1578393.7      1578346.8     0.15599520      46.744947    
 2.06355082E-06 6.88883570E-09  1611154.2      1611106.3     0.16039632      47.751049    
 2.07737464E-06 6.93498432E-09  1643048.0      1642999.1     0.16460997      48.730156    
 2.09129106E-06 6.98144209E-09  1676372.0      1676322.1     0.16909590      49.742262    
 2.10530072E-06 7.02821109E-09  1710435.4      1710384.5     0.17371782      50.762260    
 2.11940422E-06 7.07529339E-09  1744287.8      1744235.8     0.17827970      51.763369    
 2.13360221E-06 7.12269110E-09  1780426.6      1780373.6     0.18329653      52.816557    
 2.14789530E-06 7.17040633E-09  1815827.3      1815773.2     0.18814492      53.861034    
 2.16228415E-06 7.21844121E-09  1852393.9      1852338.7     0.19321777      54.983238    
 2.17676939E-06 7.26679787E-09  1890294.3      1890237.9     0.19855456      56.148669    
 2.19135167E-06 7.31547848E-09  1927705.6      1927648.1     0.20376930      57.282403    
 2.20603163E-06 7.36448520E-09  1967366.0      1967307.3     0.20944420      58.469797    
 2.22080994E-06 7.41382021E-09  2006760.5      2006700.7     0.21504457      59.632645    
 2.23568724E-06 7.46348573E-09  2046883.1      2046822.1     0.22078057      60.802857    
 2.25066421E-06 7.51348396E-09  2089050.0      2088987.7     0.22694207      62.052105    
 2.26574151E-06 7.56381713E-09  2130394.0      2130330.5     0.23290308      63.323623    
 2.28091982E-06 7.61448748E-09  2173916.8      2173851.9     0.23932178      64.661371    
 2.29619980E-06 7.66549727E-09  2217753.0      2217686.8     0.24578995      65.988878    
 2.31158215E-06 7.71684879E-09  2261775.1      2261707.5     0.25227511      67.305591    
 2.32706754E-06 7.76854430E-09  2308685.8      2308616.8     0.25938796      68.688917    
 2.34265667E-06 7.82058613E-09  2354375.4      2354305.1     0.26620203      70.022080    
 2.35835023E-06 7.87297659E-09  2402134.1      2402062.4     0.27346130      71.441648    
 2.37414893E-06 7.92571802E-09  2450909.6      2450836.3     0.28093083      72.947373    
 2.39005346E-06 7.97881276E-09  2499404.0      2499329.2     0.28830804      74.433886    
 2.40606454E-06 8.03226319E-09  2551194.8      2551118.5     0.29642627      76.003109    
 2.42218287E-06 8.08607168E-09  2601884.0      2601806.2     0.30426160      77.516349    
 2.43840918E-06 8.14024064E-09  2654288.3      2654208.9     0.31247070      79.061899    
 2.45474420E-06 8.19477248E-09  2708555.8      2708474.8     0.32109558      80.644065    
 2.47118864E-06 8.24966963E-09  2762146.4      2762063.8     0.32952852      82.245141    
 2.48774324E-06 8.30493454E-09  2818982.1      2818897.7     0.33871170      84.003781    
 2.50440875E-06 8.36056967E-09  2875387.9      2875301.9     0.34776234      85.730905    
 2.52118589E-06 8.41657750E-09  2932886.7      2932798.8     0.35704461      87.470445    
 2.53807543E-06 8.47296053E-09  2993260.8      2993171.2     0.36700239      89.272097    
 2.55507811E-06 8.52972128E-09  3052482.6      3052391.2     0.37664214      91.016945    
 2.57219470E-06 8.58686227E-09  3114851.1      3114757.9     0.38702896      92.835357    
 2.58942595E-06 8.64438604E-09  3177614.0      3177518.9     0.39748211      94.723535    
 2.60677263E-06 8.70229518E-09  3240699.0      3240601.9     0.40797676      96.673584    
 2.62423551E-06 8.76059224E-09  3307862.6      3307763.5     0.41947209      98.733015    
 2.64181539E-06 8.81927985E-09  3373306.6      3373205.4     0.43049134      100.70892    
 2.65951303E-06 8.87836060E-09  3441743.1      3441639.9     0.44223844      102.75054    
 2.67732922E-06 8.93783714E-09  3511574.8      3511469.5     0.45430995      104.80439    
 2.69526477E-06 8.99771211E-09  3581034.3      3580927.0     0.46623984      106.83132    
 2.71332047E-06 9.05798819E-09  3655245.2      3655135.6     0.47937668      109.07546    
 2.73149713E-06 9.11866806E-09  3727815.4      3727703.6     0.49203903      111.32167    
 2.74979555E-06 9.17975443E-09  3802906.2      3802792.1     0.50532322      113.62022    
 2.76821656E-06 9.24125002E-09  3880597.7      3880481.2     0.51926197      115.96595    
 2.78676096E-06 9.30315757E-09  3957353.6      3957234.8     0.53289910      118.25359    
 2.80542960E-06 9.36547984E-09  4038790.1      4038668.9     0.54775928      120.64702    
 2.82422330E-06 9.42821962E-09  4119540.9      4119417.4     0.56238574      123.00565    
 2.84314290E-06 9.49137968E-09  4201928.6      4201802.5     0.57740663      125.50858    
 2.86218924E-06 9.55496287E-09  4288358.7      4288229.9     0.59349956      128.18943    
 2.88136318E-06 9.61897199E-09  4373176.3      4373044.9     0.60908822      130.77994    
 2.90066556E-06 9.68340992E-09  4462537.3      4462403.2     0.62589621      133.47735    
 2.92009725E-06 9.74827952E-09  4552384.9      4552248.1     0.64278931      136.15110    
 2.93965911E-06 9.81358368E-09  4642773.4      4642634.0     0.65977220      138.80960    
 2.95935202E-06 9.87932532E-09  4738918.4      4738776.1     0.67835009      141.61928    
 2.97917685E-06 9.94550737E-09  4832643.1      4832497.9     0.69616954      144.48822    
 2.99913449E-06 1.00121328E-08  4930694.5      4930546.3     0.71517880      147.52427    
 3.01922583E-06 1.00792045E-08  5030656.7      5030505.4     0.73468740      150.57738    
 3.03945176E-06 1.01467255E-08  5130129.7      5129975.3     0.75397943      153.57655    
 3.05981319E-06 1.02146989E-08  5236448.5      5236291.0     0.77523717      156.73849    
 3.08031101E-06 1.02831276E-08  5340328.2      5340167.6     0.79570012      159.78833    
 3.10094616E-06 1.03520148E-08  5447909.0      5447745.3     0.81719681      162.94669    
 3.12171953E-06 1.04213634E-08  5559116.7      5558949.5     0.83972316      166.36653    
 3.14263207E-06 1.04911766E-08  5669033.5      5668862.9     0.86177595      169.76112    
 3.16368471E-06 1.05614574E-08  5785699.6      5785525.4     0.88582244      173.32567    
 3.18487837E-06 1.06322091E-08  5901283.8      5901106.1     0.90945961      176.80519    
 3.20621402E-06 1.07034348E-08  6019313.9      6019132.6     0.93376677      180.31593    
 3.22769259E-06 1.07751376E-08  6143023.5      6142838.6     0.95977460      183.94120    
 3.24931505E-06 1.08473207E-08  6264478.5      6264290.0     0.98498319      187.52911    
 3.27108236E-06 1.09199874E-08  6392491.8      6392299.4      1.0121817      191.47295    
 3.29299549E-06 1.09931409E-08  6521090.2      6520893.7      1.0394820      195.44533    
 3.31505541E-06 1.10667844E-08  6650577.2      6650376.7      1.0669643      199.39500    
 3.33726312E-06 1.11409213E-08  6788184.9      6787980.3      1.0969882      203.53745    
 3.35961959E-06 1.12155548E-08  6922387.7      6922179.1      1.1258041      207.52369    
 3.38212584E-06 1.12906884E-08  7062843.9      7062631.1      1.1565648      211.64112    
 3.40478285E-06 1.13663252E-08  7205911.2      7205694.1      1.1880922      215.88952    
 3.42759164E-06 1.14424687E-08  7348340.7      7348119.2      1.2192894      220.28169    
 3.45055323E-06 1.15191223E-08  7500631.4      7500405.2      1.2536879      224.99311    
 3.47366865E-06 1.15962894E-08  7649302.0      7649071.2      1.2867567      229.51958    
 3.49693891E-06 1.16739735E-08  7803402.3      7803166.8      1.3215427      234.15672    
 3.52036506E-06 1.17521780E-08  7962555.3      7962315.1      1.3579471      238.87804    
 3.54394814E-06 1.18309064E-08  8119929.9      8119685.0      1.3936086      243.49607    
 3.56768921E-06 1.19101621E-08  8287033.8      8286783.9      1.4325199      248.47313    
 3.59158932E-06 1.19899488E-08  8452446.2      8452191.1      1.4707186      253.59680    
 3.61564954E-06 1.20702701E-08  8621506.3      8621246.0      1.5100526      258.81524    
 3.63987094E-06 1.21511293E-08  8798541.2      8798275.4      1.5520836      264.20908    
 3.66425460E-06 1.22325303E-08  8972426.6      8972155.5      1.5928483      269.43492    
 3.68880161E-06 1.23144766E-08  9155774.5      9155497.9      1.6368602      274.87300    
 3.71351306E-06 1.23969718E-08  9339800.0      9339518.1      1.6809789      280.27075    
 3.73839005E-06 1.24800197E-08  9525261.2      9524973.6      1.7254511      285.81629    
 3.76343369E-06 1.25636239E-08  9722173.1      9721879.4      1.7739726      291.94058    
 3.78864510E-06 1.26477882E-08  9914298.2      9913998.5      1.8205707      297.85808    
 3.81402541E-06 1.27325163E-08  10115458.      10115152.      1.8703470      303.98433    
 3.83957574E-06 1.28178120E-08  10320177.      10319864.      1.9212970      310.13099    
 3.86529723E-06 1.29036791E-08  10524072.      10523753.      1.9717457      316.18098    
 3.89119103E-06 1.29901214E-08  10742166.      10741841.      2.0274075      322.56985    
 3.91725829E-06 1.30771428E-08  10954897.      10954566.      2.0808473      328.98065    
 3.94350018E-06 1.31647472E-08  11175586.      11175248.      2.1371375      335.84442    
 3.96991787E-06 1.32529384E-08  11403308.      11402963.      2.1959694      342.86528    
 3.99651253E-06 1.33417205E-08  11628584.      11628232.      2.2536372      349.71607    
 4.02328535E-06 1.34310972E-08  11867880.      11867521.      2.3166016      356.89995    
 4.05023752E-06 1.35210728E-08  12104551.      12104185.      2.3783316      363.90946    
 4.07737024E-06 1.36116511E-08  12346651.      12346277.      2.4419816      371.01050    
 4.10468473E-06 1.37028361E-08  12599941.      12599560.      2.5099067      378.68678    
 4.13218219E-06 1.37946320E-08  12848837.      12848448.      2.5758265      386.43316    
 4.15986387E-06 1.38870429E-08  13111380.      13110983.      2.6470448      394.52846    
