 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  1.0000E+07 M_0            L  :  5.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  630142.55      630131.76     1.25635387E-02  10.781530    
 1.01007101E-06 3.37196116E-09  642627.75      642616.72     1.28936162E-02  11.013274    
 1.01683752E-06 3.39455008E-09  655638.76      655627.48     1.32435992E-02  11.265332    
 1.02364936E-06 3.41729032E-09  669008.84      668997.30     1.36070425E-02  11.526641    
 1.03050683E-06 3.44018290E-09  682261.69      682249.89     1.39644005E-02  11.780804    
 1.03741024E-06 3.46322884E-09  696374.04      696361.98     1.43558499E-02  12.050047    
 1.04435990E-06 3.48642917E-09  710270.33      710258.01     1.47371560E-02  12.309901    
 1.05135611E-06 3.50978492E-09  724548.70      724536.11     1.51329181E-02  12.573987    
 1.05839920E-06 3.53329712E-09  739426.55      739413.68     1.55525596E-02  12.852267    
 1.06548946E-06 3.55696684E-09  754074.50      754061.35     1.59610622E-02  13.135759    
 1.07262722E-06 3.58079512E-09  769563.52      769550.07     1.64038471E-02  13.438476    
 1.07981280E-06 3.60478303E-09  785029.44      785015.68     1.68442766E-02  13.735216    
 1.08704652E-06 3.62893164E-09  800697.85      800683.80     1.72917604E-02  14.031917    
 1.09432869E-06 3.65324201E-09  817252.56      817238.20     1.77762338E-02  14.342493    
 1.10165965E-06 3.67771524E-09  833442.37      833427.71     1.82432003E-02  14.641004    
 1.10903971E-06 3.70235243E-09  850441.50      850426.53     1.87440050E-02  14.959013    
 1.11646922E-06 3.72715465E-09  867653.28      867637.97     1.92526622E-02  15.294628    
 1.12394850E-06 3.75212303E-09  884846.21      884830.56     1.97585745E-02  15.627824    
 1.13147788E-06 3.77725867E-09  903265.70      903249.70     2.03178324E-02  15.982745    
 1.13905770E-06 3.80256270E-09  921159.58      921143.24     2.08516297E-02  16.320375    
 1.14668830E-06 3.82803623E-09  939815.17      939798.48     2.14180012E-02  16.669044    
 1.15437002E-06 3.85368042E-09  958968.71      958951.67     2.20053843E-02  17.022640    
 1.16210319E-06 3.87949640E-09  977962.54      977945.14     2.25832989E-02  17.377892    
 1.16988818E-06 3.90548532E-09  998196.74      998178.94     2.32167627E-02  17.774617    
 1.17772531E-06 3.93164835E-09  1018103.8      1018085.6     2.38330002E-02  18.159888    
 1.18561494E-06 3.95798663E-09  1038576.3      1038557.7     2.44734590E-02  18.551864    
 1.19355743E-06 3.98450137E-09  1059889.4      1059870.4     2.51516721E-02  18.955150    
 1.20155313E-06 4.01119372E-09  1080882.2      1080862.9     2.58122965E-02  19.345957    
 1.20960239E-06 4.03806489E-09  1103089.9      1103070.1     2.65288379E-02  19.755367    
 1.21770557E-06 4.06511607E-09  1125245.0      1125224.8     2.72406312E-02  20.173229    
 1.22586303E-06 4.09234846E-09  1147710.2      1147689.5     2.79647950E-02  20.611668    
 1.23407514E-06 4.11976329E-09  1171425.0      1171403.9     2.87477926E-02  21.072533    
 1.24234227E-06 4.14736177E-09  1194627.0      1194605.5     2.95029635E-02  21.514975    
 1.25066478E-06 4.17514513E-09  1218999.4      1218977.4     3.03134003E-02  21.975336    
 1.25904304E-06 4.20311462E-09  1243655.0      1243632.5     3.11354646E-02  22.434155    
 1.26747742E-06 4.23127147E-09  1268305.5      1268282.6     3.19541882E-02  22.886929    
 1.27596831E-06 4.25961695E-09  1294691.0      1294667.6     3.28580569E-02  23.388589    
