 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  1.0000E+07 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  554480.47      554466.90     1.87050229E-02  13.544630    
 1.01007101E-06 3.37196116E-09  565464.76      565450.92     1.91964496E-02  13.823419    
 1.01683752E-06 3.39455008E-09  576911.53      576897.38     1.97175117E-02  14.126214    
 1.02364936E-06 3.41729032E-09  588674.11      588659.65     2.02586135E-02  14.435230    
 1.03050683E-06 3.44018290E-09  600333.62      600318.86     2.07906555E-02  14.736690    
 1.03741024E-06 3.46322884E-09  612749.06      612733.98     2.13734530E-02  15.054636    
 1.04435990E-06 3.48642917E-09  624974.50      624959.12     2.19411490E-02  15.362612    
 1.05135611E-06 3.50978492E-09  637535.99      637520.30     2.25303672E-02  15.675357    
 1.05839920E-06 3.53329712E-09  650624.73      650608.70     2.31551372E-02  16.010373    
 1.06548946E-06 3.55696684E-09  663511.33      663494.96     2.37633235E-02  16.350441    
 1.07262722E-06 3.58079512E-09  677137.61      677120.88     2.44225494E-02  16.708371    
 1.07981280E-06 3.60478303E-09  690743.60      690726.52     2.50782684E-02  17.059924    
 1.08704652E-06 3.62893164E-09  704527.72      704510.28     2.57444900E-02  17.411638    
 1.09432869E-06 3.65324201E-09  719091.27      719073.47     2.64657817E-02  17.778665    
 1.10165965E-06 3.67771524E-09  733333.97      733315.81     2.71610092E-02  18.133334    
 1.10903971E-06 3.70235243E-09  748288.45      748269.90     2.79066148E-02  18.517444    
 1.11646922E-06 3.72715465E-09  763429.95      763411.00     2.86639113E-02  18.917893    
 1.12394850E-06 3.75212303E-09  778554.90      778535.56     2.94171213E-02  19.313183    
 1.13147788E-06 3.77725867E-09  794758.52      794738.76     3.02497521E-02  19.732634    
 1.13905770E-06 3.80256270E-09  810499.95      810479.79     3.10444769E-02  20.133194    
 1.14668830E-06 3.82803623E-09  826911.27      826890.69     3.18876984E-02  20.546123    
 1.15437002E-06 3.85368042E-09  843760.49      843739.49     3.27622017E-02  20.966463    
 1.16210319E-06 3.87949640E-09  860469.33      860447.90     3.36226084E-02  21.396926    
 1.16988818E-06 3.90548532E-09  878268.93      878247.03     3.45657164E-02  21.868494    
 1.17772531E-06 3.93164835E-09  895780.92      895758.56     3.54831781E-02  22.325415    
 1.18561494E-06 3.95798663E-09  913790.12      913767.29     3.64367003E-02  22.790006    
 1.19355743E-06 3.98450137E-09  932538.57      932515.27     3.74464307E-02  23.267349    
 1.20155313E-06 4.01119372E-09  951005.43      950981.66     3.84299752E-02  23.731039    
 1.20960239E-06 4.03806489E-09  970540.54      970516.28     3.94967685E-02  24.218900    
 1.21770557E-06 4.06511607E-09  990029.58      990004.81     4.05564929E-02  24.724595    
 1.22586303E-06 4.09234846E-09  1009791.2      1009765.9     4.16346343E-02  25.245924    
 1.23407514E-06 4.11976329E-09  1030651.7      1030625.9     4.28003670E-02  25.791395    
 1.24234227E-06 4.14736177E-09  1051061.5      1051035.1     4.39246714E-02  26.316408    
 1.25066478E-06 4.17514513E-09  1072500.3      1072473.4     4.51312552E-02  26.861695    
 1.25904304E-06 4.20311462E-09  1094188.2      1094160.7     4.63551498E-02  27.405444    
 1.26747742E-06 4.23127147E-09  1115871.7      1115843.7     4.75740708E-02  27.947474    
 1.27596831E-06 4.25961695E-09  1139080.7      1139052.1     4.89197548E-02  28.552990    
 1.28451608E-06 4.28815232E-09  1161637.5      1161608.3     5.02049629E-02  29.147397    
 1.29312111E-06 4.31687884E-09  1185164.4      1185134.6     5.15695217E-02  29.761167    
 1.30178379E-06 4.34579781E-09  1209297.8      1209267.4     5.29828477E-02  30.382051    
 1.31050450E-06 4.37491051E-09  1233240.5      1233209.4     5.43742737E-02  30.989823    
 1.31928362E-06 4.40421823E-09  1258756.6      1258725.0     5.59004463E-02  31.629012    
 1.32812156E-06 4.43372228E-09  1283838.8      1283806.5     5.73831636E-02  32.258676    
 1.33701871E-06 4.46342399E-09  1309655.8      1309622.8     5.89262269E-02  32.932522    
 1.34597546E-06 4.49332467E-09  1336508.7      1336475.0     6.05581100E-02  33.641923    
 1.35499221E-06 4.52342565E-09  1362969.8      1362935.4     6.21486698E-02  34.330087    
 1.36406936E-06 4.55372829E-09  1390973.3      1390938.2     6.38750030E-02  35.050302    
 1.37320733E-06 4.58423392E-09  1418886.4      1418850.6     6.55876441E-02  35.757655    
 1.38240650E-06 4.61494391E-09  1447215.0      1447178.5     6.73323855E-02  36.466951    
 1.39166731E-06 4.64585962E-09  1477092.0      1477054.8     6.92164043E-02  37.218285    
 1.40099015E-06 4.67698245E-09  1506336.2      1506298.1     7.10345951E-02  37.985233    
 1.41037545E-06 4.70831376E-09  1537067.9      1537029.1     7.29871536E-02  38.796227    
