 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  1.0000E+08 M_0            L  :  1.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  23571514.      23569784.      7.5030221      1722.6878    
 1.01007101E-06 3.37196116E-09  24037619.      24035854.      7.7001266      1757.3364    
 1.01683752E-06 3.39455008E-09  24523284.      24521483.      7.9091162      1793.0248    
 1.02364936E-06 3.41729032E-09  25022308.      25020471.      8.1261425      1829.1771    
 1.03050683E-06 3.44018290E-09  25516990.      25515117.      8.3395354      1864.6034    
 1.03741024E-06 3.46322884E-09  26043630.      26041719.      8.5732831      1902.2556    
 1.04435990E-06 3.48642917E-09  26562256.      26560306.      8.8009744      1941.1932    
 1.05135611E-06 3.50978492E-09  27095097.      27093106.      9.0372968      1981.3592    
 1.05839920E-06 3.53329712E-09  27650226.      27648194.      9.2878766      2022.6572    
 1.06548946E-06 3.55696684E-09  28196829.      28194757.      9.5318056      2062.7696    
 1.07262722E-06 3.58079512E-09  28774694.      28772579.      9.7962031      2104.6192    
 1.07981280E-06 3.60478303E-09  29351715.      29349560.      10.059194      2145.8508    
 1.08704652E-06 3.62893164E-09  29936278.      29934080.      10.326397      2187.8295    
 1.09432869E-06 3.65324201E-09  30553776.      30551531.      10.615684      2234.4203    
 1.10165965E-06 3.67771524E-09  31157741.      31155451.      10.894518      2279.8382    
 1.10903971E-06 3.70235243E-09  31791779.      31789441.      11.193556      2326.9882    
 1.11646922E-06 3.72715465E-09  32433728.      32431343.      11.497281      2374.0481    
 1.12394850E-06 3.75212303E-09  33074999.      33072566.      11.799367      2420.5052    
 1.13147788E-06 3.77725867E-09  33761822.      33759340.      12.133303      2469.4876    
 1.13905770E-06 3.80256270E-09  34429155.      34426624.      12.452037      2517.8280    
 1.14668830E-06 3.82803623E-09  35124786.      35122202.      12.790219      2570.2928    
 1.15437002E-06 3.85368042E-09  35838917.      35836280.      13.140946      2624.0407    
 1.16210319E-06 3.87949640E-09  36547145.      36544455.      13.486019      2676.6236    
 1.16988818E-06 3.90548532E-09  37301419.      37298673.      13.864256      2731.9104    
 1.17772531E-06 3.93164835E-09  38043578.      38040778.      14.232209      2785.5739    
 1.18561494E-06 3.95798663E-09  38806738.      38803883.      14.614621      2840.0799    
 1.19355743E-06 3.98450137E-09  39601107.      39598194.      15.019574      2897.9251    
 1.20155313E-06 4.01119372E-09  40383624.      40380652.      15.414025      2956.9951    
 1.20960239E-06 4.03806489E-09  41211223.      41208188.      15.841859      3019.3025    
 1.21770557E-06 4.06511607E-09  42036901.      42033804.      16.266859      3080.5393    
 1.22586303E-06 4.09234846E-09  42874102.      42870944.      16.699243      3141.8869    
 1.23407514E-06 4.11976329E-09  43757662.      43754439.      17.166751      3205.6960    
 1.24234227E-06 4.14736177E-09  44622242.      44618957.      17.617645      3267.5254    
