 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  5.0000E+06 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  163528.94      163522.84     1.33807658E-02  6.0885136    
 1.01007101E-06 3.37196116E-09  166769.15      166762.93     1.37323088E-02  6.2122033    
 1.01683752E-06 3.39455008E-09  170145.84      170139.49     1.41050513E-02  6.3396613    
 1.02364936E-06 3.41729032E-09  173615.72      173609.24     1.44921291E-02  6.4698505    
 1.03050683E-06 3.44018290E-09  177055.18      177048.56     1.48727260E-02  6.6044450    
 1.03741024E-06 3.46322884E-09  180717.73      180710.96     1.52896306E-02  6.7504936    
 1.04435990E-06 3.48642917E-09  184324.19      184317.28     1.56957324E-02  6.8917405    
 1.05135611E-06 3.50978492E-09  188029.82      188022.77     1.61172300E-02  7.0352231    
 1.05839920E-06 3.53329712E-09  191891.05      191883.85     1.65641593E-02  7.1827859    
 1.06548946E-06 3.55696684E-09  195692.59      195685.25     1.69992256E-02  7.3260521    
 1.07262722E-06 3.58079512E-09  199712.44      199704.95     1.74708027E-02  7.4773387    
 1.07981280E-06 3.60478303E-09  203726.30      203718.64     1.79398713E-02  7.6355736    
 1.08704652E-06 3.62893164E-09  207792.71      207784.90     1.84164527E-02  7.7968904    
 1.09432869E-06 3.65324201E-09  212089.17      212081.19     1.89324282E-02  7.9656038    
 1.10165965E-06 3.67771524E-09  216290.91      216282.76     1.94297587E-02  8.1278986    
 1.10903971E-06 3.70235243E-09  220702.72      220694.40     1.99631270E-02  8.2963968    
 1.11646922E-06 3.72715465E-09  225169.70      225161.22     2.05048582E-02  8.4645664    
 1.12394850E-06 3.75212303E-09  229631.80      229623.14     2.10436661E-02  8.6330061    
 1.13147788E-06 3.77725867E-09  234412.27      234403.42     2.16392870E-02  8.8224859    
 1.13905770E-06 3.80256270E-09  239056.30      239047.27     2.22077922E-02  9.0063223    
 1.14668830E-06 3.82803623E-09  243898.05      243888.83     2.28109891E-02  9.1960588    
 1.15437002E-06 3.85368042E-09  248869.04      248859.63     2.34365631E-02  9.3881744    
 1.16210319E-06 3.87949640E-09  253798.57      253788.97     2.40520532E-02  9.5761353    
 1.16988818E-06 3.90548532E-09  259050.05      259040.25     2.47267030E-02  9.7737460    
 1.17772531E-06 3.93164835E-09  264216.61      264206.62     2.53830068E-02  9.9702781    
 1.18561494E-06 3.95798663E-09  269529.94      269519.73     2.60651062E-02  10.180501    
 1.19355743E-06 3.98450137E-09  275061.47      275051.04     2.67874136E-02  10.400096    
 1.20155313E-06 4.01119372E-09  280509.85      280499.21     2.74909891E-02  10.613001    
 1.20960239E-06 4.03806489E-09  286273.56      286262.69     2.82541158E-02  10.835739    
 1.21770557E-06 4.06511607E-09  292023.64      292012.55     2.90121857E-02  11.054686    
 1.22586303E-06 4.09234846E-09  297854.16      297842.86     2.97834301E-02  11.274039    
 1.23407514E-06 4.11976329E-09  304009.06      303997.52     3.06173319E-02  11.509259    
 1.24234227E-06 4.14736177E-09  310030.87      310019.09     3.14215984E-02  11.748056    
 1.25066478E-06 4.17514513E-09  316356.47      316344.44     3.22847225E-02  11.998942    
 1.25904304E-06 4.20311462E-09  322755.57      322743.29     3.31602296E-02  12.248996    
 1.26747742E-06 4.23127147E-09  329153.34      329140.81     3.40321789E-02  12.495773    
 1.27596831E-06 4.25961695E-09  336001.46      335988.67     3.49948066E-02  12.756473    
 1.28451608E-06 4.28815232E-09  342656.99      342643.95     3.59141734E-02  13.006886    
 1.29312111E-06 4.31687884E-09  349598.90      349585.59     3.68903028E-02  13.272908    
 1.30178379E-06 4.34579781E-09  356719.85      356706.25     3.79013172E-02  13.556554    
 1.31050450E-06 4.37491051E-09  363784.45      363770.58     3.88966656E-02  13.835808    
 1.31928362E-06 4.40421823E-09  371313.61      371299.44     3.99884031E-02  14.130250    
