 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  3.0000E+06 M_0            L  :  3.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  66892.234      66890.378     3.22798033E-03  1.8524919    
 1.01007101E-06 3.37196116E-09  68217.840      68215.945     3.31278748E-03  1.8915524    
 1.01683752E-06 3.39455008E-09  69599.292      69597.357     3.40270892E-03  1.9318680    
 1.02364936E-06 3.41729032E-09  71018.879      71016.902     3.49608868E-03  1.9728933    
 1.03050683E-06 3.44018290E-09  72426.011      72423.993     3.58790498E-03  2.0145255    
 1.03741024E-06 3.46322884E-09  73924.439      73922.374     3.68848034E-03  2.0605745    
 1.04435990E-06 3.48642917E-09  75399.911      75397.802     3.78644957E-03  2.1052198    
 1.05135611E-06 3.50978492E-09  76915.964      76913.809     3.88813299E-03  2.1505952    
 1.05839920E-06 3.53329712E-09  78495.690      78493.489     3.99595171E-03  2.1973242    
 1.06548946E-06 3.55696684E-09  80050.990      80048.743     4.10090851E-03  2.2425875    
 1.07262722E-06 3.58079512E-09  81695.626      81693.332     4.21467343E-03  2.2901706    
 1.07981280E-06 3.60478303E-09  83337.805      83335.462     4.32783316E-03  2.3392036    
 1.08704652E-06 3.62893164E-09  85001.492      84999.097     4.44280535E-03  2.3900821    
 1.09432869E-06 3.65324201E-09  86759.322      86756.874     4.56728122E-03  2.4435382    
 1.10165965E-06 3.67771524E-09  88478.384      88475.885     4.68725908E-03  2.4948322    
 1.10903971E-06 3.70235243E-09  90283.414      90280.861     4.81593090E-03  2.5481785    
 1.11646922E-06 3.72715465E-09  92111.026      92108.420     4.94662028E-03  2.6013962    
 1.12394850E-06 3.75212303E-09  93936.629      93933.969     5.07660441E-03  2.6541178    
 1.13147788E-06 3.77725867E-09  95892.528      95889.810     5.22029453E-03  2.7130097    
 1.13905770E-06 3.80256270E-09  97792.587      97789.810     5.35744306E-03  2.7711289    
 1.14668830E-06 3.82803623E-09  99773.559      99770.722     5.50296086E-03  2.8311874    
 1.15437002E-06 3.85368042E-09  101807.42      101804.53     5.65387711E-03  2.8920180    
 1.16210319E-06 3.87949640E-09  103824.31      103821.36     5.80236064E-03  2.9514447    
 1.16988818E-06 3.90548532E-09  105972.97      105969.95     5.96511629E-03  3.0140634    
 1.17772531E-06 3.93164835E-09  108086.86      108083.78     6.12344604E-03  3.0752994    
