 OPTXAGNF AGN Spectrum Model Parameters: NLS, Astar 0.0                          
 M_BH:  4.0000E+06 M_0            L  :  1.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   40.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   2.200     (-slope)       fpl:  0.2000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  84754.638      84752.300     3.45232636E-03  2.3346129    
 1.01007101E-06 3.37196116E-09  86433.526      86431.141     3.54302711E-03  2.3814101    
 1.01683752E-06 3.39455008E-09  88183.091      88180.657     3.63919753E-03  2.4302158    
 1.02364936E-06 3.41729032E-09  89980.923      89978.436     3.73906659E-03  2.4827651    
 1.03050683E-06 3.44018290E-09  91763.006      91760.467     3.83726353E-03  2.5350002    
 1.03741024E-06 3.46322884E-09  93660.615      93658.021     3.94482816E-03  2.5901559    
 1.04435990E-06 3.48642917E-09  95529.189      95526.541     4.04960558E-03  2.6435533    
 1.05135611E-06 3.50978492E-09  97449.121      97446.419     4.15835526E-03  2.6977837    
 1.05839920E-06 3.53329712E-09  99449.626      99446.869     4.27366655E-03  2.7535231    
 1.06548946E-06 3.55696684E-09  101419.24      101416.43     4.38591707E-03  2.8086959    
 1.07262722E-06 3.58079512E-09  103501.90      103499.03     4.50758773E-03  2.8696828    
 1.07981280E-06 3.60478303E-09  105581.46      105578.53     4.62861114E-03  2.9306467    
 1.08704652E-06 3.62893164E-09  107688.24      107685.25     4.75157295E-03  2.9916312    
 1.09432869E-06 3.65324201E-09  109914.14      109911.08     4.88469880E-03  3.0553109    
 1.10165965E-06 3.67771524E-09  112091.01      112087.89     5.01301407E-03  3.1166460    
 1.10903971E-06 3.70235243E-09  114376.65      114373.46     5.15062741E-03  3.1802698    
 1.11646922E-06 3.72715465E-09  116690.87      116687.62     5.29039848E-03  3.2454924    
 1.12394850E-06 3.75212303E-09  119002.57      118999.25     5.42941529E-03  3.3130764    
 1.13147788E-06 3.77725867E-09  121479.11      121475.72     5.58309042E-03  3.3858722    
 1.13905770E-06 3.80256270E-09  123885.03      123881.56     5.72976944E-03  3.4553184    
 1.14668830E-06 3.82803623E-09  126393.31      126389.78     5.88539923E-03  3.5269423    
 1.15437002E-06 3.85368042E-09  128968.52      128964.91     6.04680256E-03  3.5994511    
 1.16210319E-06 3.87949640E-09  131522.27      131518.59     6.20560412E-03  3.6704870    
 1.16988818E-06 3.90548532E-09  134242.71      134238.95     6.37966947E-03  3.7474065    
 1.17772531E-06 3.93164835E-09  136919.20      136915.37     6.54900138E-03  3.8259824    
 1.18561494E-06 3.95798663E-09  139671.68      139667.77     6.72498880E-03  3.9065604    
 1.19355743E-06 3.98450137E-09  142537.13      142533.13     6.91135027E-03  3.9893877    
 1.20155313E-06 4.01119372E-09  145359.55      145355.47     7.09287875E-03  4.0697814    
 1.20960239E-06 4.03806489E-09  148345.22      148341.05     7.28977201E-03  4.1537910    
 1.21770557E-06 4.06511607E-09  151323.84      151319.60     7.48536060E-03  4.2366221    
 1.22586303E-06 4.09234846E-09  154344.13      154339.80     7.68434832E-03  4.3222000    
 1.23407514E-06 4.11976329E-09  157532.34      157527.91     7.89950227E-03  4.4162222    
 1.24234227E-06 4.14736177E-09  160651.67      160647.15     8.10701005E-03  4.5072493    
 1.25066478E-06 4.17514513E-09  163928.26      163923.65     8.32970367E-03  4.6018616    
 1.25904304E-06 4.20311462E-09  167242.91      167238.21     8.55559225E-03  4.6961864    
 1.26747742E-06 4.23127147E-09  170556.90      170552.10     8.78056286E-03  4.7893346    
 1.27596831E-06 4.25961695E-09  174104.00      174099.10     9.02892944E-03  4.8878781    
 1.28451608E-06 4.28815232E-09  177551.44      177546.44     9.26613429E-03  4.9862314    
 1.29312111E-06 4.31687884E-09  181147.12      181142.02     9.51798447E-03  5.0921939    
 1.30178379E-06 4.34579781E-09  184835.49      184830.28     9.77883532E-03  5.1999249    
 1.31050450E-06 4.37491051E-09  188494.71      188489.40     1.00356442E-02  5.3053035    
 1.31928362E-06 4.40421823E-09  192394.38      192388.96     1.03173225E-02  5.4162562    
 1.32812156E-06 4.43372228E-09  196227.74      196222.21     1.05909805E-02  5.5237684    
 1.33701871E-06 4.46342399E-09  200173.38      200167.74     1.08757762E-02  5.6333691    
 1.34597546E-06 4.49332467E-09  204277.33      204271.56     1.11769649E-02  5.7511576    
