 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  4.0000E+06 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  99989.770      99985.644     9.88588741E-03  4.1169570    
 1.01007101E-06 3.37196116E-09  101970.90      101966.69     1.01456110E-02  4.2014752    
 1.01683752E-06 3.39455008E-09  104035.46      104031.16     1.04209969E-02  4.2886085    
 1.02364936E-06 3.41729032E-09  106156.99      106152.60     1.07069738E-02  4.3768990    
 1.03050683E-06 3.44018290E-09  108259.92      108255.45     1.09881627E-02  4.4633818    
 1.03741024E-06 3.46322884E-09  110499.24      110494.67     1.12961759E-02  4.5580879    
 1.04435990E-06 3.48642917E-09  112704.28      112699.61     1.15962078E-02  4.6542819    
 1.05135611E-06 3.50978492E-09  114969.94      114965.18     1.19076143E-02  4.7523477    
 1.05839920E-06 3.53329712E-09  117330.73      117325.87     1.22378100E-02  4.8532498    
 1.06548946E-06 3.55696684E-09  119655.04      119650.07     1.25592411E-02  4.9511347    
 1.07262722E-06 3.58079512E-09  122112.80      122107.73     1.29076466E-02  5.0533855    
 1.07981280E-06 3.60478303E-09  124566.90      124561.73     1.32541988E-02  5.1544762    
 1.08704652E-06 3.62893164E-09  127053.13      127047.86     1.36063015E-02  5.2599224    
 1.09432869E-06 3.65324201E-09  129680.00      129674.61     1.39875088E-02  5.3748951    
 1.10165965E-06 3.67771524E-09  132248.97      132243.47     1.43549410E-02  5.4857696    
 1.10903971E-06 3.70235243E-09  134946.36      134940.74     1.47489982E-02  5.6009651    
 1.11646922E-06 3.72715465E-09  137677.49      137671.76     1.51492339E-02  5.7159137    
 1.12394850E-06 3.75212303E-09  140405.62      140399.78     1.55473098E-02  5.8293224    
 1.13147788E-06 3.77725867E-09  143328.38      143322.42     1.59873595E-02  5.9498114    
 1.13905770E-06 3.80256270E-09  146167.75      146161.66     1.64073759E-02  6.0711079    
 1.14668830E-06 3.82803623E-09  149127.99      149121.77     1.68530227E-02  6.2004239    
 1.15437002E-06 3.85368042E-09  152167.23      152160.89     1.73152019E-02  6.3317571    
 1.16210319E-06 3.87949640E-09  155181.14      155174.66     1.77699309E-02  6.4601558    
 1.16988818E-06 3.90548532E-09  158391.86      158385.24     1.82683674E-02  6.5952971    
 1.17772531E-06 3.93164835E-09  161550.67      161543.92     1.87532498E-02  6.7263561    
 1.18561494E-06 3.95798663E-09  164799.19      164792.31     1.92571901E-02  6.8605102    
 1.19355743E-06 3.98450137E-09  168181.12      168174.09     1.97908361E-02  7.0058168    
 1.20155313E-06 4.01119372E-09  171512.22      171505.05     2.03106430E-02  7.1510846    
 1.20960239E-06 4.03806489E-09  175036.09      175028.76     2.08744465E-02  7.3033799    
 1.21770557E-06 4.06511607E-09  178551.63      178544.15     2.14345140E-02  7.4529912    
 1.22586303E-06 4.09234846E-09  182116.35      182108.72     2.20043148E-02  7.6028566    
 1.23407514E-06 4.11976329E-09  185879.35      185871.57     2.26204071E-02  7.7588380    
 1.24234227E-06 4.14736177E-09  189561.01      189553.07     2.32146048E-02  7.9113489    
 1.25066478E-06 4.17514513E-09  193428.37      193420.27     2.38522866E-02  8.0779835    
 1.25904304E-06 4.20311462E-09  197340.68      197332.40     2.44991170E-02  8.2488759    
