 OPTXAGNF AGN Spectrum Model Parameters: BLS, Astar 0.0                          
 M_BH:  5.0000E+07 M_0            L  :  2.0000E-02 L/Ledd 
 D   :  1.5000E+18 cm             z  :   0.000     redshift 
 Rcor:   60.00     Rg             Ro :   4.000     Rg 
 C_T :  0.2000     keV            Tau:   15.00     Optical Depth 
 gam :   1.800     (-slope)       fpl:  0.5000     Fraction 
 E              0.5DeltaE      E.FE total     E.FE Disk      E.FE Compton   E.FE NonThermal
 (keV)          (keV)          E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    E.E/cm2/s/E    
 1.00334952E-06 3.34952256E-09  8285437.4      8284823.7      4.0329987      609.65543    
 1.01007101E-06 3.37196116E-09  8449426.5      8448800.7      4.1389467      621.67718    
 1.01683752E-06 3.39455008E-09  8620309.0      8619670.7      4.2512833      634.04862    
 1.02364936E-06 3.41729032E-09  8795899.1      8795248.1      4.3679399      646.64644    
 1.03050683E-06 3.44018290E-09  8969956.4      8969292.3      4.4826434      659.55588    
 1.03741024E-06 3.46322884E-09  9155279.3      9154601.0      4.6082882      673.66932    
 1.04435990E-06 3.48642917E-09  9337773.4      9337081.3      4.7306775      687.38600    
 1.05135611E-06 3.50978492E-09  9525276.7      9524570.6      4.8577063      701.31400    
 1.05839920E-06 3.53329712E-09  9720636.8      9719916.2      4.9923989      715.62239    
 1.06548946E-06 3.55696684E-09  9912987.7      9912253.1      5.1235165      729.54021    
 1.07262722E-06 3.58079512E-09  10116360.      10115611.      5.2656366      744.14698    
 1.07981280E-06 3.60478303E-09  10319433.      10318669.      5.4070005      759.31070    
 1.08704652E-06 3.62893164E-09  10525163.      10524382.      5.5506284      774.94585    
 1.09432869E-06 3.65324201E-09  10742505.      10741708.      5.7061274      791.29722    
 1.10165965E-06 3.67771524E-09  10955071.      10954258.      5.8560078      807.05736    
 1.10903971E-06 3.70235243E-09  11178240.      11177411.      6.0167478      823.39786    
 1.11646922E-06 3.72715465E-09  11404197.      11403351.      6.1800079      839.71241    
 1.12394850E-06 3.75212303E-09  11629912.      11629049.      6.3423869      855.96888    
 1.13147788E-06 3.77725867E-09  11871693.      11870812.      6.5218859      874.10415    
 1.13905770E-06 3.80256270E-09  12106595.      12105697.      6.6932138      891.94952    
 1.14668830E-06 3.82803623E-09  12351476.      12350559.      6.8749955      910.35130    
 1.15437002E-06 3.85368042E-09  12602880.      12601944.      7.0635202      928.97942    
 1.16210319E-06 3.87949640E-09  12852198.      12851243.      7.2490061      947.22513    
 1.16988818E-06 3.90548532E-09  13117758.      13116785.      7.4523188      966.37490    
 1.17772531E-06 3.93164835E-09  13379041.      13378048.      7.6501030      985.27002    
 1.18561494E-06 3.95798663E-09  13647730.      13646717.      7.8556603      1005.4677    
 1.19355743E-06 3.98450137E-09  13927429.      13926394.      8.0733333      1026.7515    
 1.20155313E-06 4.01119372E-09  14202940.      14201884.      8.2853618      1047.4122    
 1.20960239E-06 4.03806489E-09  14494356.      14493279.      8.5153346      1068.9997    
 1.21770557E-06 4.06511607E-09  14785090.      14783991.      8.7437836      1090.2365    
 1.22586303E-06 4.09234846E-09  15079887.      15078766.      8.9762022      1111.5166    
 1.23407514E-06 4.11976329E-09  15391042.      15389899.      9.2275011      1134.0343    
 1.24234227E-06 4.14736177E-09  15695494.      15694327.      9.4698699      1157.0533    
 1.25066478E-06 4.17514513E-09  16015267.      16014075.      9.7299737      1181.3711    
 1.25904304E-06 4.20311462E-09  16338750.      16337535.      9.9938087      1205.6146    
 1.26747742E-06 4.23127147E-09  16662173.      16660934.      10.256572      1229.5546    
 1.27596831E-06 4.25961695E-09  17008302.      17007036.      10.546657      1254.8097    
 1.28451608E-06 4.28815232E-09  17344729.      17343439.      10.823708      1279.0707    
 1.29312111E-06 4.31687884E-09  17695597.      17694281.      11.117862      1304.5246    
 1.30178379E-06 4.34579781E-09  18055494.      18054151.      11.422527      1331.8966    
 1.31050450E-06 4.37491051E-09  18412560.      18411189.      11.722471      1358.9811    
 1.31928362E-06 4.40421823E-09  18793041.      18791641.      12.051459      1387.5068    
 1.32812156E-06 4.43372228E-09  19167070.      19165642.      12.371080      1415.1409    
 1.33701871E-06 4.46342399E-09  19552036.      19550580.      12.703708      1443.2405    
 1.34597546E-06 4.49332467E-09  19952417.      19950932.      13.055479      1472.0356    
 1.35499221E-06 4.52342565E-09  20346977.      20345462.      13.398344      1500.8103    
 1.36406936E-06 4.55372829E-09  20764485.      20762939.      13.770472      1532.6827    
 1.37320733E-06 4.58423392E-09  21180655.      21179077.      14.139650      1564.2228    
 1.38240650E-06 4.61494391E-09  21603012.      21601401.      14.515745      1595.8439    
 1.39166731E-06 4.64585962E-09  22048402.      22046758.      14.921859      1628.7370    
 1.40099015E-06 4.67698245E-09  22484387.      22482711.      15.313785      1660.5258    
 1.41037545E-06 4.70831376E-09  22942500.      22940791.      15.734672      1693.4708    
 1.41982361E-06 4.73985497E-09  23405524.      23403781.      16.161035      1727.5114    
 1.42933508E-06 4.77160747E-09  23868876.      23867097.      16.586234      1762.8302    
 1.43891026E-06 4.80357269E-09  24364302.      24362484.      17.055033      1800.4314    
 1.44854958E-06 4.83575204E-09  24846056.      24844202.      17.503039      1836.4272    
 1.45825348E-06 4.86814696E-09  25348697.      25346806.      17.979025      1873.5400    
 1.46802239E-06 4.90075889E-09  25863816.      25861886.      18.471372      1911.0357    
 1.47785673E-06 4.93358930E-09  26375105.      26373138.      18.956399      1947.8610    
 1.48775696E-06 4.96663964E-09  26920137.      26918130.      19.488739      1988.1262    
 1.49772351E-06 4.99991138E-09  27455473.      27453424.      20.005243      2028.9987    
 1.50775683E-06 5.03340601E-09  28006940.      28004849.      20.543487      2070.7748    
 1.51785736E-06 5.06712502E-09  28579974.      28577839.      21.111963      2113.6012    
 1.52802556E-06 5.10106992E-09  29144924.      29142748.      21.666392      2155.2731    
 1.53826187E-06 5.13524222E-09  29742970.      29740749.      22.268541      2198.7830    
 1.54856676E-06 5.16964344E-09  30338584.      30336320.      22.865130      2241.7279    
 1.55894067E-06 5.20427512E-09  30943584.      30941274.      23.473713      2286.6244    
 1.56938409E-06 5.23913879E-09  31581001.      31578641.      24.130010      2335.3921    
 1.57989746E-06 5.27423602E-09  32205234.      32202827.      24.763772      2382.5783    
 1.59048127E-06 5.30956836E-09  32861416.      32858959.      25.444818      2431.6066    
 1.60113597E-06 5.34513740E-09  33524051.      33521545.      26.133822      2480.4178    
 1.61186206E-06 5.38094472E-09  34187742.      34185186.      26.821866      2528.7412    
 1.62265999E-06 5.41699191E-09  34896721.      34894114.      27.579465      2579.8429    
 1.63353026E-06 5.45328058E-09  35586445.      35583786.      28.303909      2631.4103    
 1.64447336E-06 5.48981235E-09  36306373.      36303658.      29.074115      2686.4512    
 1.65548976E-06 5.52658885E-09  37043519.      37040746.      29.869753      2742.1910    
 1.66657996E-06 5.56361172E-09  37775505.      37772678.      30.654058      2796.8178    
