 TLUSTY Ostars, Lanz & Hubeny 2003
 T 55000. G 4.00000 M10 TLUSTY
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.59081E-25
 6.67573E+16  1.60500E-25
 6.67202E+16  1.62413E-25
 6.66831E+16  1.64348E-25
 6.66461E+16  1.66307E-25
 6.66091E+16  1.68288E-25
 6.65721E+16  1.70294E-25
 6.65351E+16  1.72323E-25
 6.64982E+16  1.74377E-25
 6.64612E+16  1.76455E-25
 6.64243E+16  1.78558E-25
 6.63874E+16  1.80685E-25
 6.63506E+16  1.82839E-25
 6.63137E+16  1.85017E-25
 6.62769E+16  1.87222E-25
 6.62401E+16  1.89453E-25
 6.62033E+16  1.91711E-25
 6.61665E+16  1.93995E-25
 6.61298E+16  1.96307E-25
 6.60930E+16  1.98647E-25
 6.60563E+16  2.01014E-25
 6.60196E+16  2.03409E-25
 6.59830E+16  2.05833E-25
 6.59463E+16  2.08286E-25
 6.59097E+16  2.10768E-25
 6.58731E+16  2.13280E-25
 6.58365E+16  2.15821E-25
 6.57999E+16  2.18393E-25
 6.57634E+16  2.20996E-25
 6.57269E+16  2.23629E-25
 6.56904E+16  2.26294E-25
 6.56539E+16  2.28991E-25
 6.56174E+16  2.31720E-25
 6.55810E+16  2.34481E-25
 6.55445E+16  2.37275E-25
 6.55081E+16  2.40103E-25
 6.54718E+16  2.42964E-25
 6.54354E+16  2.45860E-25
 6.53991E+16  2.48789E-25
 6.53627E+16  2.51754E-25
 6.53264E+16  2.54754E-25
 6.52901E+16  2.57790E-25
 6.52539E+16  2.60862E-25
 6.52176E+16  2.63971E-25
 6.51814E+16  2.67116E-25
 6.51452E+16  2.70299E-25
 6.51090E+16  2.73521E-25
 6.50729E+16  2.76780E-25
 6.50367E+16  2.80078E-25
 6.50006E+16  2.83416E-25
 6.49645E+16  2.86793E-25
 6.49284E+16  2.90211E-25
 6.48924E+16  2.93669E-25
 6.48563E+16  2.97169E-25
 6.48203E+16  3.00710E-25
 6.47843E+16  3.04294E-25
 6.47483E+16  3.07920E-25
 6.47124E+16  3.11589E-25
 6.46764E+16  3.15302E-25
 6.46405E+16  3.19060E-25
 6.46046E+16  3.22862E-25
 6.45687E+16  3.26709E-25
 6.45329E+16  3.30603E-25
 6.44970E+16  3.34542E-25
 6.44612E+16  3.38529E-25
 6.44254E+16  3.42563E-25
 6.43896E+16  3.46645E-25
 6.43539E+16  3.50776E-25
 6.43181E+16  3.54956E-25
 6.42824E+16  3.59409E-25
 6.42467E+16  3.64558E-25
 6.42110E+16  3.69824E-25
 6.41753E+16  3.75166E-25
 6.41397E+16  3.80586E-25
 6.41041E+16  3.86084E-25
 6.40685E+16  3.91661E-25
 6.40329E+16  3.97318E-25
 6.39973E+16  4.03058E-25
 6.39618E+16  4.08880E-25
 6.39263E+16  4.14787E-25
 6.38908E+16  4.20778E-25
 6.38553E+16  4.26857E-25
 6.38198E+16  4.33023E-25
 6.37844E+16  4.39278E-25
 6.37489E+16  4.45624E-25
 6.37135E+16  4.52061E-25
 6.36781E+16  4.58591E-25
 6.36428E+16  4.65216E-25
 6.36074E+16  4.71936E-25
 6.35721E+16  4.78753E-25
 6.35368E+16  4.85669E-25
 6.35015E+16  4.92685E-25
 6.34662E+16  4.99802E-25
 6.34310E+16  5.07021E-25
 6.33958E+16  5.14346E-25
 6.33605E+16  5.21775E-25
 6.33254E+16  5.29313E-25
 6.32902E+16  5.36959E-25
 6.32550E+16  5.44715E-25
 6.32199E+16  5.52584E-25
 6.31848E+16  5.60566E-25
 6.31497E+16  5.68664E-25
 6.31146E+16  5.76879E-25
 6.30796E+16  5.85212E-25
 6.30445E+16  5.93666E-25
 6.30095E+16  6.02241E-25
 6.29745E+16  6.10941E-25
 6.29395E+16  6.19766E-25
 6.29046E+16  6.28719E-25
 6.28697E+16  6.37801E-25
 6.28347E+16  6.47014E-25
 6.27998E+16  6.56361E-25
 6.27650E+16  6.65842E-25
 6.27301E+16  6.75460E-25
 6.26953E+16  6.85218E-25
 6.26604E+16  6.95116E-25
 6.26256E+16  7.05157E-25
 6.25909E+16  7.15344E-25
 6.25561E+16  7.25677E-25
 6.25213E+16  7.36160E-25
 6.24866E+16  7.46794E-25
 6.24519E+16  7.57582E-25
 6.24172E+16  7.68525E-25
 6.23826E+16  7.79627E-25
 6.23479E+16  7.90889E-25
 6.23133E+16  8.02314E-25
 6.22787E+16  8.13903E-25
 6.22441E+16  8.25660E-25
 6.22095E+16  8.37587E-25
 6.21750E+16  8.49687E-25
 6.21404E+16  8.61961E-25
 6.21059E+16  8.74412E-25
 6.20714E+16  8.87043E-25
 6.20370E+16  8.99857E-25
 6.20025E+16  9.12856E-25
 6.19681E+16  9.26043E-25
 6.19337E+16  9.39420E-25
 6.18993E+16  9.52990E-25
 6.18649E+16  9.66756E-25
 6.18305E+16  9.80721E-25
 6.17962E+16  9.94939E-25
 6.17619E+16  1.01130E-24
 6.17276E+16  1.02900E-24
 6.16933E+16  1.04702E-24
 6.16590E+16  1.06535E-24
 6.16248E+16  1.08400E-24
 6.15905E+16  1.10298E-24
 6.15563E+16  1.12229E-24
 6.15221E+16  1.14194E-24
 6.14880E+16  1.16193E-24
 6.14538E+16  1.18227E-24
 6.14197E+16  1.20297E-24
 6.13856E+16  1.22403E-24
 6.13515E+16  1.24546E-24
 6.13174E+16  1.26727E-24
 6.12834E+16  1.28945E-24
 6.12493E+16  1.31203E-24
 6.12153E+16  1.33500E-24
 6.11813E+16  1.35837E-24
 6.11473E+16  1.38216E-24
 6.11134E+16  1.40635E-24
 6.10794E+16  1.43098E-24
 6.10455E+16  1.45603E-24
 6.10116E+16  1.48152E-24
 6.09777E+16  1.50746E-24
 6.09438E+16  1.53385E-24
 6.09100E+16  1.56071E-24
 6.08762E+16  1.58803E-24
 6.08423E+16  1.61583E-24
 6.08086E+16  1.64412E-24
 6.07748E+16  1.67291E-24
 6.07410E+16  1.70220E-24
 6.07073E+16  1.73200E-24
 6.06736E+16  1.76232E-24
 6.06399E+16  1.79317E-24
 6.06062E+16  1.82457E-24
 6.05725E+16  1.85651E-24
 6.05389E+16  1.88902E-24
 6.05053E+16  1.92209E-24
 6.04717E+16  1.95574E-24
 6.04381E+16  1.98998E-24
 6.04045E+16  2.02482E-24
 6.03710E+16  2.06027E-24
 6.03374E+16  2.09634E-24
 6.03039E+16  2.13304E-24
 6.02704E+16  2.17039E-24
 6.02370E+16  2.20839E-24
 6.02035E+16  2.24705E-24
 6.01701E+16  2.28639E-24
 6.01366E+16  2.32642E-24
 6.01032E+16  2.36715E-24
 6.00699E+16  2.40859E-24
 6.00365E+16  2.45076E-24
 6.00032E+16  2.49367E-24
 5.99698E+16  2.53733E-24
 5.99365E+16  2.58175E-24
 5.99032E+16  2.62695E-24
 5.98700E+16  2.67294E-24
 5.98367E+16  2.71974E-24
 5.98035E+16  2.76736E-24
 5.97703E+16  2.81581E-24
 5.97371E+16  2.86511E-24
 5.97039E+16  2.91527E-24
 5.96707E+16  2.96631E-24
 5.96376E+16  3.01824E-24
 5.96045E+16  3.07108E-24
 5.95714E+16  3.12485E-24
 5.95383E+16  3.17956E-24
 5.95052E+16  3.23523E-24
 5.94722E+16  3.29187E-24
 5.94391E+16  3.34950E-24
 5.94061E+16  3.40814E-24
 5.93731E+16  3.46781E-24
 5.93402E+16  3.52853E-24
 5.93072E+16  3.59030E-24
 5.92743E+16  3.65576E-24
 5.92413E+16  3.73048E-24
 5.92084E+16  3.80740E-24
 5.91755E+16  3.88591E-24
 5.91427E+16  3.96603E-24
 5.91098E+16  4.04781E-24
 5.90770E+16  4.13128E-24
 5.90442E+16  4.21646E-24
 5.90114E+16  4.30341E-24
 5.89786E+16  4.39214E-24
 5.89459E+16  4.48271E-24
 5.89131E+16  4.57514E-24
 5.88804E+16  4.66948E-24
 5.88477E+16  4.76576E-24
 5.88150E+16  4.86403E-24
 5.87824E+16  4.96433E-24
 5.87497E+16  5.06669E-24
 5.87171E+16  5.17117E-24
 5.86845E+16  5.27779E-24
 5.86519E+16  5.38662E-24
 5.86193E+16  5.49769E-24
 5.85867E+16  5.61105E-24
 5.85542E+16  5.72675E-24
 5.85217E+16  5.84484E-24
 5.84892E+16  5.96536E-24
 5.84567E+16  6.08836E-24
 5.84242E+16  6.21390E-24
 5.83918E+16  6.34203E-24
 5.83594E+16  6.47280E-24
 5.83269E+16  6.60627E-24
 5.82945E+16  6.74249E-24
 5.82622E+16  6.88152E-24
 5.82298E+16  7.02342E-24
 5.81975E+16  7.16824E-24
 5.81651E+16  7.31605E-24
 5.81328E+16  7.46690E-24
 5.81006E+16  7.62087E-24
 5.80683E+16  7.77801E-24
 5.80360E+16  7.93839E-24
 5.80038E+16  8.10208E-24
 5.79716E+16  8.26914E-24
 5.79394E+16  8.43965E-24
 5.79072E+16  8.61367E-24
 5.78750E+16  8.79129E-24
 5.78429E+16  8.97256E-24
 5.78108E+16  9.15757E-24
 5.77787E+16  9.34640E-24
 5.77466E+16  9.53912E-24
 5.77145E+16  9.73582E-24
 5.76825E+16  9.93657E-24
 5.76504E+16  1.01415E-23
 5.76184E+16  1.03506E-23
 5.75864E+16  1.05640E-23
 5.75544E+16  1.07818E-23
 5.75224E+16  1.10041E-23
 5.74905E+16  1.12310E-23
 5.74586E+16  1.14626E-23
 5.74267E+16  1.16990E-23
 5.73948E+16  1.19402E-23
 5.73629E+16  1.21864E-23
 5.73310E+16  1.24377E-23
 5.72992E+16  1.26942E-23
 5.72674E+16  1.29559E-23
 5.72356E+16  1.32231E-23
 5.72038E+16  1.34957E-23
 5.71720E+16  1.37740E-23
 5.71402E+16  1.40580E-23
 5.71085E+16  1.43479E-23
 5.70768E+16  1.46438E-23
 5.70451E+16  1.49457E-23
 5.70134E+16  1.52539E-23
 5.69817E+16  1.55684E-23
 5.69501E+16  1.58894E-23
 5.69185E+16  1.62171E-23
 5.68869E+16  1.65515E-23
 5.68553E+16  1.68927E-23
 5.68237E+16  1.72411E-23
 5.67921E+16  1.75966E-23
 5.67606E+16  1.79800E-23
 5.67291E+16  1.83949E-23
 5.66975E+16  1.88197E-23
 5.66661E+16  1.92544E-23
 5.66346E+16  1.96990E-23
 5.66031E+16  2.01540E-23
 5.65717E+16  2.06195E-23
 5.65403E+16  2.10957E-23
 5.65089E+16  2.15829E-23
 5.64775E+16  2.20813E-23
 5.64461E+16  2.25913E-23
 5.64148E+16  2.31131E-23
 5.63834E+16  2.36469E-23
 5.63521E+16  2.41930E-23
 5.63208E+16  2.47517E-23
 5.62895E+16  2.53234E-23
 5.62583E+16  2.59082E-23
 5.62270E+16  2.65066E-23
 5.61958E+16  2.71188E-23
 5.61646E+16  2.77451E-23
 5.61334E+16  2.83859E-23
 5.61022E+16  2.90415E-23
 5.60711E+16  2.97122E-23
 5.60399E+16  3.03984E-23
 5.60088E+16  3.11004E-23
 5.59777E+16  3.18187E-23
 5.59466E+16  3.25536E-23
 5.59155E+16  3.33054E-23
 5.58845E+16  3.40746E-23
 5.58534E+16  3.48616E-23
 5.58224E+16  3.56667E-23
 5.57914E+16  3.64904E-23
 5.57604E+16  3.73332E-23
 5.57295E+16  3.81954E-23
 5.56985E+16  3.90775E-23
 5.56676E+16  3.99800E-23
 5.56367E+16  4.09034E-23
 5.56058E+16  4.18481E-23
 5.55749E+16  4.28146E-23
 5.55440E+16  4.38034E-23
 5.55132E+16  4.48150E-23
 5.54823E+16  4.58500E-23
 5.54515E+16  4.69090E-23
 5.54207E+16  4.79923E-23
 5.53899E+16  4.91007E-23
 5.53592E+16  5.02347E-23
 5.53284E+16  5.13949E-23
 5.52977E+16  5.25819E-23
 5.52670E+16  5.37963E-23
 5.52363E+16  5.50387E-23
 5.52056E+16  5.63098E-23
 5.51749E+16  5.76103E-23
 5.51443E+16  5.89409E-23
 5.51137E+16  6.03021E-23
 5.50831E+16  6.16948E-23
 5.50525E+16  6.31197E-23
 5.50219E+16  6.45774E-23
 5.49913E+16  6.60689E-23
 5.49608E+16  6.75947E-23
 5.49303E+16  6.91558E-23
 5.48998E+16  7.07530E-23
 5.48693E+16  7.23871E-23
 5.48388E+16  7.40589E-23
 5.48083E+16  7.57693E-23
 5.47779E+16  7.75192E-23
 5.47475E+16  7.93095E-23
 5.47171E+16  8.11412E-23
 5.46867E+16  8.30152E-23
 5.46563E+16  8.49324E-23
 5.46259E+16  8.68940E-23
 5.45956E+16  8.89008E-23
 5.45653E+16  9.09540E-23
 5.45350E+16  9.30546E-23
 5.45047E+16  9.52037E-23
 5.44744E+16  9.74025E-23
 5.44442E+16  9.96520E-23
 5.44139E+16  1.01953E-22
 5.43837E+16  1.04308E-22
 5.43535E+16  1.06717E-22
 5.43233E+16  1.09182E-22
 5.42931E+16  1.11703E-22
 5.42630E+16  1.14332E-22
 5.42328E+16  1.17136E-22
 5.42027E+16  1.20016E-22
 5.41726E+16  1.22967E-22
 5.41425E+16  1.25991E-22
 5.41125E+16  1.29089E-22
 5.40824E+16  1.32263E-22
 5.40524E+16  1.35515E-22
 5.40224E+16  1.38847E-22
 5.39923E+16  1.42261E-22
 5.39624E+16  1.45760E-22
 5.39324E+16  1.49344E-22
 5.39024E+16  1.53016E-22
 5.38725E+16  1.56778E-22
 5.38426E+16  1.60634E-22
 5.38127E+16  1.64583E-22
 5.37828E+16  1.68630E-22
 5.37529E+16  1.72777E-22
 5.37231E+16  1.77025E-22
 5.36932E+16  1.81378E-22
 5.36634E+16  1.85838E-22
 5.36336E+16  1.90408E-22
 5.36038E+16  1.95090E-22
 5.35740E+16  1.99887E-22
 5.35443E+16  2.04802E-22
 5.35145E+16  2.09838E-22
 5.34848E+16  2.14998E-22
 5.34551E+16  2.20284E-22
 5.34254E+16  2.25701E-22
 5.33958E+16  2.31251E-22
 5.33661E+16  2.36937E-22
 5.33365E+16  2.42763E-22
 5.33068E+16  2.48732E-22
 5.32772E+16  2.54849E-22
 5.32476E+16  2.61115E-22
 5.32181E+16  2.67536E-22
 5.31885E+16  2.74114E-22
 5.31590E+16  2.80855E-22
 5.31294E+16  2.87761E-22
 5.30999E+16  2.94836E-22
 5.30704E+16  3.02086E-22
 5.30410E+16  3.09514E-22
 5.30115E+16  3.17125E-22
 5.29821E+16  3.24923E-22
 5.29526E+16  3.32912E-22
 5.29232E+16  3.41098E-22
 5.28938E+16  3.49486E-22
 5.28645E+16  3.58079E-22
 5.28351E+16  3.66884E-22
 5.28058E+16  3.75906E-22
 5.27764E+16  3.85149E-22
 5.27471E+16  3.94619E-22
 5.27178E+16  4.04323E-22
 5.26885E+16  4.14265E-22
 5.26593E+16  4.24451E-22
 5.26300E+16  4.34888E-22
 5.26008E+16  4.45582E-22
 5.25716E+16  4.56538E-22
 5.25424E+16  4.67764E-22
 5.25132E+16  4.79266E-22
 5.24840E+16  4.91051E-22
 5.24549E+16  5.03126E-22
 5.24258E+16  5.15497E-22
 5.23966E+16  5.28173E-22
 5.23675E+16  5.41160E-22
 5.23385E+16  5.54467E-22
 5.23094E+16  5.68101E-22
 5.22803E+16  5.82070E-22
 5.22513E+16  5.96383E-22
 5.22223E+16  6.11047E-22
 5.21933E+16  6.26072E-22
 5.21643E+16  6.41467E-22
 5.21353E+16  6.57240E-22
 5.21064E+16  6.73401E-22
 5.20774E+16  6.89960E-22
 5.20485E+16  7.06925E-22
 5.20196E+16  7.24308E-22
 5.19907E+16  7.42118E-22
 5.19618E+16  7.60366E-22
 5.19330E+16  7.79063E-22
 5.19041E+16  7.98220E-22
 5.18753E+16  8.17848E-22
 5.18465E+16  8.37958E-22
 5.18177E+16  8.58563E-22
 5.17889E+16  8.79674E-22
 5.17601E+16  9.01457E-22
 5.17314E+16  9.24133E-22
 5.17027E+16  9.47430E-22
 5.16739E+16  9.71315E-22
 5.16452E+16  9.95801E-22
 5.16166E+16  1.02090E-21
 5.15879E+16  1.04664E-21
 5.15592E+16  1.07303E-21
